"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
75,1937-01-03,"House","OH",100,"ALESHIRE, Arthur William","A000088",1900-02-15,1,1,13471,36.8815879534565,"Lost"
83,1953-01-03,"House","NC",100,"ALEXANDER, Hugh Quincy","A000094",1911-08-07,1,1,15125,41.409993155373,"Greatest"
84,1955-01-03,"House","NC",100,"ALEXANDER, Hugh Quincy","A000094",1911-08-07,2,2,15855,43.4086242299795,"Greatest"
85,1957-01-03,"House","NC",100,"ALEXANDER, Hugh Quincy","A000094",1911-08-07,3,3,16586,45.409993155373,"Greatest"
86,1959-01-03,"House","NC",100,"ALEXANDER, Hugh Quincy","A000094",1911-08-07,4,4,17316,47.4086242299795,"Greatest"
87,1961-01-03,"House","NC",100,"ALEXANDER, Hugh Quincy","A000094",1911-08-07,5,5,18047,49.409993155373,"Greatest"
76,1939-01-03,"House","MN",200,"ALEXANDER, John Grant","A000097",1893-07-16,1,1,16606,45.4647501711157,"Lost"
66,1919-03-04,"House","MO",100,"ALEXANDER, Joshua Willis","A000098",1852-01-22,7,7,24512,67.1101984941821,"Progressive"
91,1969-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,1,1,12771,34.9650924024641,"Silent"
92,1971-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,2,2,13501,36.9637234770705,"Silent"
93,1973-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,3,3,14232,38.9650924024641,"Silent"
94,1975-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,4,4,14962,40.9637234770705,"Silent"
95,1977-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,5,5,15693,42.9650924024641,"Silent"
96,1979-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,6,6,16423,44.9637234770705,"Silent"
97,1981-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,7,7,17154,46.9650924024641,"Silent"
98,1983-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,8,8,17884,48.9637234770705,"Silent"
99,1985-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,9,9,18615,50.9650924024641,"Silent"
100,1987-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,10,10,19345,52.9637234770705,"Silent"
101,1989-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,11,11,20076,54.9650924024641,"Silent"
102,1991-01-03,"House","AR",100,"ALEXANDER, William Vollie (Bill), Jr.","A000103",1934-01-16,12,12,20806,56.9637234770705,"Silent"
86,1959-01-03,"House","AR",329,"ALFORD, Thomas Dale","A000105",1916-01-28,1,1,15681,42.9322381930185,"Greatest"
87,1961-01-03,"House","AR",100,"ALFORD, Thomas Dale","A000105",1916-01-28,2,2,16412,44.933607118412,"Greatest"
84,1955-01-03,"House","TX",200,"ALGER, Bruce Reynolds","A000106",1918-06-12,1,1,13354,36.5612594113621,"Greatest"
85,1957-01-03,"House","TX",200,"ALGER, Bruce Reynolds","A000106",1918-06-12,2,2,14085,38.5626283367556,"Greatest"
86,1959-01-03,"House","TX",200,"ALGER, Bruce Reynolds","A000106",1918-06-12,3,3,14815,40.5612594113621,"Greatest"
87,1961-01-03,"House","TX",200,"ALGER, Bruce Reynolds","A000106",1918-06-12,4,4,15546,42.5626283367556,"Greatest"
88,1963-01-03,"House","TX",200,"ALGER, Bruce Reynolds","A000106",1918-06-12,5,5,16276,44.5612594113621,"Greatest"
102,1991-01-03,"House","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,1,1,17199,47.088295687885,"Silent"
103,1993-01-03,"House","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,2,2,17930,49.0896646132786,"Silent"
104,1995-01-03,"House","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,3,3,18660,51.088295687885,"Silent"
105,1997-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,4,1,19391,53.0896646132786,"Silent"
106,1999-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,5,2,20121,55.088295687885,"Silent"
107,2001-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,6,3,20852,57.0896646132786,"Silent"
108,2003-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,7,4,21582,59.088295687885,"Silent"
109,2005-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,8,5,22313,61.0896646132786,"Silent"
110,2007-01-03,"Senate","CO",200,"ALLARD, A. Wayne","A000109",1943-12-02,9,6,23043,63.088295687885,"Silent"
75,1937-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,1,1,16799,45.9931553730322,"Lost"
76,1939-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,2,2,17529,47.9917864476386,"Lost"
77,1941-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,3,3,18260,49.9931553730322,"Lost"
78,1943-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,4,4,18990,51.9917864476386,"Lost"
79,1945-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,5,5,19721,53.9931553730322,"Lost"
80,1947-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,6,6,20451,55.9917864476386,"Lost"
81,1949-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,7,7,21182,57.9931553730322,"Lost"
82,1951-01-03,"House","LA",100,"ALLEN, Asa Leonard","A000114",1891-01-05,8,8,21912,59.9917864476386,"Lost"
94,1975-01-03,"House","TN",100,"ALLEN, Clifford Robertson","A000118",1912-01-06,1,1,23008,62.9924709103354,"Greatest"
95,1977-01-03,"House","TN",100,"ALLEN, Clifford Robertson","A000118",1912-01-06,2,2,23739,64.993839835729,"Greatest"
102,1991-01-03,"House","VA",200,"ALLEN, George","A000121",1952-03-08,1,1,14180,38.8227241615332,"Boomers"
107,2001-01-03,"Senate","VA",200,"ALLEN, George","A000121",1952-03-08,2,1,17833,48.8240930869268,"Boomers"
108,2003-01-03,"Senate","VA",200,"ALLEN, George","A000121",1952-03-08,3,2,18563,50.8227241615332,"Boomers"
109,2005-01-03,"Senate","VA",200,"ALLEN, George","A000121",1952-03-08,4,3,19294,52.8240930869268,"Boomers"
71,1929-03-04,"Senate","KS",200,"ALLEN, Henry Justin","A000126",1868-09-11,1,1,22088,60.4736481861739,"Missionary"
91,1969-01-03,"Senate","AL",100,"ALLEN, James Browning","A000127",1912-12-28,1,1,20460,56.0164271047228,"Greatest"
92,1971-01-03,"Senate","AL",100,"ALLEN, James Browning","A000127",1912-12-28,2,2,21190,58.0150581793292,"Greatest"
93,1973-01-03,"Senate","AL",100,"ALLEN, James Browning","A000127",1912-12-28,3,3,21921,60.0164271047228,"Greatest"
94,1975-01-03,"Senate","AL",100,"ALLEN, James Browning","A000127",1912-12-28,4,4,22651,62.0150581793292,"Greatest"
95,1977-01-03,"Senate","AL",100,"ALLEN, James Browning","A000127",1912-12-28,5,5,23382,64.0164271047228,"Greatest"
69,1925-03-04,"House","IL",200,"ALLEN, John Clayton","A000131",1860-02-14,1,1,23759,65.0485968514716,"Missionary"
70,1927-03-04,"House","IL",200,"ALLEN, John Clayton","A000131",1860-02-14,2,2,24489,67.047227926078,"Missionary"
71,1929-03-04,"House","IL",200,"ALLEN, John Clayton","A000131",1860-02-14,3,3,25220,69.0485968514716,"Missionary"
72,1931-03-04,"House","IL",200,"ALLEN, John Clayton","A000131",1860-02-14,4,4,25950,71.047227926078,"Missionary"
80,1947-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,1,1,17203,47.0992470910335,"Lost"
81,1949-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,2,2,17934,49.1006160164271,"Lost"
82,1951-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,3,3,18664,51.0992470910335,"Lost"
83,1953-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,4,4,19395,53.1006160164271,"Lost"
84,1955-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,5,5,20125,55.0992470910335,"Lost"
85,1957-01-03,"House","CA",200,"ALLEN, John Joseph, Jr.","A000133",1899-11-27,6,6,20856,57.1006160164271,"Lost"
73,1933-03-04,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,1,1,12568,34.4093086926762,"Lost"
74,1935-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,2,2,13238,36.2436687200548,"Lost"
75,1937-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,3,3,13969,38.2450376454483,"Lost"
76,1939-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,4,4,14699,40.2436687200548,"Lost"
77,1941-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,5,5,15430,42.2450376454483,"Lost"
78,1943-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,6,6,16160,44.2436687200548,"Lost"
79,1945-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,7,7,16891,46.2450376454483,"Lost"
80,1947-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,8,8,17621,48.2436687200548,"Lost"
81,1949-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,9,9,18352,50.2450376454483,"Lost"
82,1951-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,10,10,19082,52.2436687200548,"Lost"
83,1953-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,11,11,19813,54.2450376454483,"Lost"
84,1955-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,12,12,20543,56.2436687200548,"Lost"
85,1957-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,13,13,21274,58.2450376454483,"Lost"
86,1959-01-03,"House","IL",200,"ALLEN, Leo Elwood","A000138",1898-10-05,14,14,22004,60.2436687200548,"Lost"
95,1977-01-03,"Senate","AL",100,"ALLEN, Maryon Pittman","A000139",1925-11-30,1,1,18662,51.0937713894593,"Greatest"
68,1923-03-04,"House","WV",100,"ALLEN, Robert Edward Lee","A000144",1865-11-28,1,1,20914,57.2594113620808,"Missionary"
75,1937-01-03,"House","PA",100,"ALLEN, Robert Gray","A000145",1902-08-24,1,1,12551,34.362765229295,"Greatest"
76,1939-01-03,"House","PA",100,"ALLEN, Robert Gray","A000145",1902-08-24,2,2,13281,36.3613963039014,"Greatest"
117,2021-01-03,"House","MA",100,"AUCHINCLOSS, Jake","A000148",1988-01-29,1,1,12028,32.9308692676249,"Millennial"
118,2023-01-03,"House","MA",100,"AUCHINCLOSS, Jake","A000148",1988-01-29,2,2,12758,34.9295003422313,"Millennial"
75,1937-01-03,"House","DE",100,"ALLEN, William Franklin","A000151",1883-01-19,1,1,19707,53.9548254620123,"Lost"
68,1923-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,1,1,16445,45.0239561943874,"Missionary"
69,1925-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,2,2,17176,47.025325119781,"Missionary"
70,1927-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,3,3,17906,49.0239561943874,"Missionary"
71,1929-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,4,4,18637,51.025325119781,"Missionary"
72,1931-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,5,5,19367,53.0239561943874,"Missionary"
73,1933-03-04,"House","AL",100,"ALLGOOD, Miles Clayton","A000156",1878-02-22,6,6,20098,55.025325119781,"Missionary"
84,1955-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,1,1,17533,48.0027378507871,"Greatest"
85,1957-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,2,2,18264,50.0041067761807,"Greatest"
86,1959-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,3,3,18994,52.0027378507871,"Greatest"
87,1961-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,4,4,19725,54.0041067761807,"Greatest"
88,1963-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,5,5,20455,56.0027378507871,"Greatest"
89,1965-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,6,6,21186,58.0041067761807,"Greatest"
90,1967-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,7,7,21916,60.0027378507871,"Greatest"
91,1969-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,8,8,22647,62.0041067761807,"Greatest"
92,1971-01-03,"Senate","CO",200,"ALLOTT, Gordon Llewellyn","A000161",1907-01-02,9,9,23377,64.0027378507871,"Greatest"
66,1919-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,3,3,21503,58.8720054757016,"Missionary"
67,1921-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,4,4,22234,60.8733744010951,"Missionary"
68,1923-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,5,5,22964,62.8720054757016,"Missionary"
69,1925-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,6,6,23695,64.8733744010951,"Missionary"
70,1927-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,7,7,24425,66.8720054757016,"Missionary"
71,1929-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,8,8,25156,68.8733744010951,"Missionary"
72,1931-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,9,9,25886,70.8720054757016,"Missionary"
73,1933-03-04,"House","AL",100,"ALMON, Edward Berton","A000162",1860-04-18,10,10,26617,72.8733744010951,"Missionary"
79,1945-01-03,"House","VA",100,"ALMOND, James Lindsay, Jr.","A000163",1898-06-15,1,1,17003,46.5516769336071,"Lost"
80,1947-01-03,"House","VA",100,"ALMOND, James Lindsay, Jr.","A000163",1898-06-15,2,2,17733,48.5503080082136,"Lost"
94,1975-01-03,"House","NY",100,"AMBRO, Jerome Anthony, Jr.","A000170",1928-06-27,1,1,16991,46.5188227241615,"Silent"
95,1977-01-03,"House","NY",100,"AMBRO, Jerome Anthony, Jr.","A000170",1928-06-27,2,2,17722,48.5201916495551,"Silent"
96,1979-01-03,"House","NY",100,"AMBRO, Jerome Anthony, Jr.","A000170",1928-06-27,3,3,18452,50.5188227241615,"Silent"
72,1931-03-04,"House","WI",200,"AMLIE, Thomas Ryum","A000176",1897-04-17,1,1,12373,33.8754277891855,"Lost"
74,1935-01-03,"House","WI",370,"AMLIE, Thomas Ryum","A000176",1897-04-17,2,2,13774,37.7111567419576,"Lost"
75,1937-01-03,"House","WI",370,"AMLIE, Thomas Ryum","A000176",1897-04-17,3,3,14505,39.7125256673511,"Lost"
95,1977-01-03,"House","PA",100,"AMMERMAN, Joseph Scofield","A000177",1924-07-14,1,1,19166,52.4736481861739,"Greatest"
76,1939-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,1,1,15315,41.9301848049281,"Lost"
77,1941-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,2,2,16046,43.9315537303217,"Lost"
78,1943-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,3,3,16776,45.9301848049281,"Lost"
79,1945-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,4,4,17507,47.9315537303217,"Lost"
80,1947-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,5,5,18237,49.9301848049281,"Lost"
81,1949-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,6,6,18968,51.9315537303217,"Lost"
82,1951-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,7,7,19698,53.9301848049281,"Lost"
83,1953-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,8,8,20429,55.9315537303217,"Lost"
84,1955-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,9,9,21159,57.9301848049281,"Lost"
85,1957-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,10,10,21890,59.9315537303217,"Lost"
86,1959-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,11,11,22620,61.9301848049281,"Lost"
87,1961-01-03,"House","MN",200,"ANDERSEN, Herman Carl","A000179",1897-01-27,12,12,23351,63.9315537303217,"Lost"
75,1937-01-03,"House","MO",100,"ANDERSON, Charles Arthur","A000184",1899-09-26,1,1,13613,37.2703627652293,"Lost"
76,1939-01-03,"House","MO",100,"ANDERSON, Charles Arthur","A000184",1899-09-26,2,2,14343,39.2689938398357,"Lost"
77,1941-01-03,"House","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,1,1,16508,45.1964407939767,"Lost"
78,1943-01-03,"House","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,2,2,17238,47.1950718685832,"Lost"
79,1945-01-03,"House","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,3,3,17969,49.1964407939767,"Lost"
81,1949-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,4,1,19430,53.1964407939767,"Lost"
82,1951-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,5,2,20160,55.1950718685832,"Lost"
83,1953-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,6,3,20891,57.1964407939767,"Lost"
84,1955-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,7,4,21621,59.1950718685832,"Lost"
85,1957-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,8,5,22352,61.1964407939767,"Lost"
86,1959-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,9,6,23082,63.1950718685832,"Lost"
87,1961-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,10,7,23813,65.1964407939767,"Lost"
88,1963-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,11,8,24543,67.1950718685832,"Lost"
89,1965-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,12,9,25274,69.1964407939767,"Lost"
90,1967-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,13,10,26004,71.1950718685832,"Lost"
91,1969-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,14,11,26735,73.1964407939767,"Lost"
92,1971-01-03,"Senate","NM",100,"ANDERSON, Clinton Presba","A000186",1895-10-23,15,12,27465,75.1950718685832,"Lost"
91,1969-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,1,1,20405,55.8658453114305,"Greatest"
92,1971-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,2,2,21135,57.864476386037,"Greatest"
93,1973-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,3,3,21866,59.8658453114305,"Greatest"
94,1975-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,4,4,22596,61.864476386037,"Greatest"
95,1977-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,5,5,23327,63.8658453114305,"Greatest"
96,1979-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,6,6,24057,65.864476386037,"Greatest"
97,1981-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,7,7,24788,67.8658453114305,"Greatest"
98,1983-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,8,8,25518,69.864476386037,"Greatest"
99,1985-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,9,9,26249,71.8658453114305,"Greatest"
100,1987-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,10,10,26979,73.864476386037,"Greatest"
101,1989-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,11,11,27710,75.8658453114305,"Greatest"
102,1991-01-03,"House","CA",100,"ANDERSON, Glenn Malcolm","A000189",1913-02-21,12,12,28440,77.864476386037,"Greatest"
87,1961-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,1,1,14202,38.8829568788501,"Greatest"
88,1963-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,2,2,14932,40.8815879534565,"Greatest"
89,1965-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,3,3,15663,42.8829568788501,"Greatest"
90,1967-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,4,4,16393,44.8815879534565,"Greatest"
91,1969-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,5,5,17124,46.8829568788501,"Greatest"
92,1971-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,6,6,17854,48.8815879534565,"Greatest"
93,1973-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,7,7,18585,50.8829568788501,"Greatest"
94,1975-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,8,8,19315,52.8815879534565,"Greatest"
95,1977-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,9,9,20046,54.8829568788501,"Greatest"
96,1979-01-03,"House","IL",200,"ANDERSON, John Bayard","A000195",1922-02-15,10,10,20776,56.8815879534565,"Greatest"
76,1939-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,1,1,12705,34.7843942505133,"Greatest"
77,1941-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,2,2,13436,36.7857631759069,"Greatest"
78,1943-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,3,3,14166,38.7843942505133,"Greatest"
79,1945-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,4,4,14897,40.7857631759069,"Greatest"
80,1947-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,5,5,15627,42.7843942505133,"Greatest"
81,1949-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,6,6,16358,44.7857631759069,"Greatest"
82,1951-01-03,"House","CA",200,"ANDERSON, John Zuinglius","A000196",1904-03-22,7,7,17088,46.7843942505133,"Greatest"
85,1957-01-03,"House","MT",100,"ANDERSON, LeRoy Hagen","A000200",1906-02-02,1,1,18598,50.9185489390828,"Greatest"
86,1959-01-03,"House","MT",100,"ANDERSON, LeRoy Hagen","A000200",1906-02-02,2,2,19328,52.9171800136893,"Greatest"
94,1975-01-03,"Senate","MN",100,"ANDERSON, Wendell Richard","A000202",1933-02-01,1,1,15311,41.9192334017796,"Silent"
95,1977-01-03,"Senate","MN",100,"ANDERSON, Wendell Richard","A000202",1933-02-01,2,2,16042,43.9206023271732,"Silent"
89,1965-01-03,"House","TN",100,"ANDERSON, William Robert","A000203",1921-06-17,1,1,15906,43.5482546201232,"Greatest"
90,1967-01-03,"House","TN",100,"ANDERSON, William Robert","A000203",1921-06-17,2,2,16636,45.5468856947296,"Greatest"
