"MOVIE","ACTOR","CHARACTER_NAME","TYPE","BILLING","GENDER"
"Jason Bourne","Martin Daniel Latham","Dewey's CIA Agent","Supporting","37","Male"
"Jason Bourne","Trevor White","Senior Agent Collier","Supporting","38","Male"
"Jason Bourne","Sasha Larkin","Las Vegas Police","Supporting","39","Unknown"
"Jason Bourne","Barrie Brown","Las Vegas Police","Supporting","40","Unknown"
"Jason Bourne","Stuart Jeffrey Cram","Las Vegas Vendor","Supporting","41","Male"
"Jason Bourne","Brian Duda","Las Vegas Security Guard","Supporting","42","Male"
"Jason Bourne","Phillip Allen Hall III","ExoCon Conventioneer","Supporting","43","Male"
"X-Men: Apocalypse","James McAvoy","Professor Charles Xavier","Leading","1","Male"
"X-Men: Apocalypse","Michael Fassbender","Erik Lehnsherr/Magneto","Leading","2","Male"
"X-Men: Apocalypse","Jennifer Lawrence","Raven/Mystique","Leading","3","Female"
"X-Men: Apocalypse","Oscar Isaac","En Sabah Nur/Apocalypse","Supporting","4","Male"
"X-Men: Apocalypse","Nicholas Hoult","Hank McCoy/Beast","Supporting","5","Male"
"X-Men: Apocalypse","Rose Byrne","Moira Mactaggert","Supporting","6","Female"
"X-Men: Apocalypse","Tye Sheridan","Scott Summers/Cyclops","Supporting","7","Male"
"X-Men: Apocalypse","Sophie Turner","Jean Grey","Supporting","8","Female"
"X-Men: Apocalypse","Olivia Munn","Psylocke","Supporting","9","Female"
"X-Men: Apocalypse","Lucas Till","Alex Summers/Havok","Supporting","10","Male"
"X-Men: Apocalypse","Kodi Smit-McPhee","Kurt Wagner / Nightcrawler","Supporting","11","Male"
"X-Men: Apocalypse","Evan Peters","Peter Maximoff/Quicksilver","Supporting","12","Unknown"
"X-Men: Apocalypse","Josh Helman","Col. William Stryker","Supporting","13","Male"
"X-Men: Apocalypse","Ben Hardy","Angel","Supporting","14","Male"
"X-Men: Apocalypse","Alexandra Shipp","Ororo Monroe/Storm","Supporting","15","Female"
"X-Men: Apocalypse","Lana Condor","Jubilee","Supporting","16","Female"
"X-Men: Apocalypse","Warren Scherer","Horseman-Pestilence","Supporting","17","Male"
"X-Men: Apocalypse","Rochelle Okoye","Horseman-Famine","Supporting","18","Female"
"X-Men: Apocalypse","Monique Ganderton","Horseman-Death","Supporting","19","Unknown"
"X-Men: Apocalypse","Fraser Aitcheson","Horseman-War","Supporting","20","Male"
"X-Men: Apocalypse","Abdulla Hamam","Lead Conspiracy Guard","Supporting","21","Male"
"X-Men: Apocalypse","Hesham Hammoud","Conspirator Guard","Supporting","22","Male"
"X-Men: Apocalypse","Antonio Daniel Hidalgo","Conspirator Guard","Supporting","23","Male"
"X-Men: Apocalypse","Al Maini","High Priest","Supporting","24","Male"
"X-Men: Apocalypse","Berdj Garabedian","Old Apocalypse","Supporting","25","Unknown"
"X-Men: Apocalypse","Ally Sheedy","Scott's Teacher","Supporting","26","Female"
"X-Men: Apocalypse","Anthony Konechny","School Jock","Supporting","27","Male"
"X-Men: Apocalypse","Emma Elle Paterson","School Cheerleader","Supporting","28","Female"
"X-Men: Apocalypse","Manuel Sinor","Fight Announcer","Supporting","29","Male"
"X-Men: Apocalypse","Gustave Ouimet","Defeated Blob","Supporting","30","Male"
"X-Men: Apocalypse","Lukas Penar","Electric Panel Guard","Supporting","31","Male"
"X-Men: Apocalypse","Ryan Hollyman","Mr. Summers","Supporting","32","Male"
"X-Men: Apocalypse","Joanne Boland","Mrs. Summers","Supporting","33","Female"
"X-Men: Apocalypse","Erika Heather Mergl","Tab Girl","Supporting","34","Female"
"X-Men: Apocalypse","Nabeel El Khafif","Falafel Shop Owner","Supporting","35","Unknown"
"X-Men: Apocalypse","Manuel Tadros","Clan Akkaba Leader","Supporting","36","Male"
"X-Men: Apocalypse","Abanoub Andraous","Clan Akkaba Disciples","Supporting","37","Male"
"X-Men: Apocalypse","Carolina Bartczak","Magda","Supporting","38","Female"
"X-Men: Apocalypse","T.J. McGibbon","Nina","Supporting","39","Male"
"X-Men: Apocalypse","Davide Chiazzese","Cairo Shoe Shop Vendor","Supporting","40","Male"
"X-Men: Apocalypse","Sebastian Naskrent","Milosz","Supporting","41","Male"
"X-Men: Apocalypse","Boris Sichon","Polish Worker","Supporting","42","Male"
"X-Men: Apocalypse","Martin Skorek","Lead Polish Inspector","Supporting","43","Male"
"X-Men: Apocalypse","Kamil Orzechowski","Jakob","Supporting","44","Male"
"X-Men: Apocalypse","Michael Terlecki","Polish Police Archer","Supporting","45","Male"
"X-Men: Apocalypse","Ahmed Osman","Threatening Cairo Vendor","Supporting","46","Male"
"X-Men: Apocalypse","Ziad Ghanem","Egyptian Street Vendor","Supporting","47","Unknown"
"X-Men: Apocalypse","Moataz Fathi","Egyptian Street Vendor","Supporting","48","Unknown"
"X-Men: Apocalypse","Tomas Lemarquis","Caliban","Supporting","49","Male"
"X-Men: Apocalypse","James Loye","CNN Reporter","Supporting","50","Male"
"X-Men: Apocalypse","Zerha Leverman","Ms. Maximoff","Supporting","51","Female"
"X-Men: Apocalypse","Herb Luft","News Anchor","Supporting","52","Male"
"X-Men: Apocalypse","Stan Lee","Himself","Cameo","53","Male"
"X-Men: Apocalypse","Joanie Lee","Herself","Cameo","54","Female"
"X-Men: Apocalypse","Stephen Bogaert","Pentagon General Hastings","Supporting","55","Male"
"X-Men: Apocalypse","John Bourgeois","Pentagon General Radford","Supporting","56","Male"
"X-Men: Apocalypse","Conrad Coates","Pentagon General Fields","Supporting","57","Male"
"X-Men: Apocalypse","Dan Lett","Defense Secretary Weisberg","Supporting","58","Male"
"X-Men: Apocalypse","Adrian G. Griffiths","Military Official Brown","Supporting","59","Male"
"X-Men: Apocalypse","Shawn Campbell","Military Submarine Official","Supporting","60","Male"
"X-Men: Apocalypse","Joe Cobden","Air Force Official","Supporting","61","Unknown"
"X-Men: Apocalypse","Henry Hallowell","Foyer Student","Supporting","62","Male"
"X-Men: Apocalypse","Danielle Dury","Fish Bowl Girl","Supporting","63","Female"
"X-Men: Apocalypse","Naomi Frenette","Kissing Girl","Supporting","64","Female"
"X-Men: Apocalypse","A.J. Risi","Kissing Guy","Supporting","65","Male"
"X-Men: Apocalypse","Raphael Dury","Computer Guy","Supporting","66","Male"
"X-Men: Apocalypse","Ian Rosenberg","Darts Guy","Supporting","67","Male"
"X-Men: Apocalypse","Mary Pier Guadet","Student in Drapes","Supporting","68","Female"
"X-Men: Apocalypse","Josh Madryga","Student in Drapes","Supporting","69","Male"
"X-Men: Apocalypse","Allen Keng","Student in Drapes","Supporting","70","Male"
"X-Men: Apocalypse","Tally Rodin","Student in Drapes","Supporting","71","Unknown"
"X-Men: Apocalypse","Scott Cook","Student in Drapes","Supporting","72","Male"
"X-Men: Apocalypse","Francis Limoges","Table Surfing Student","Supporting","73","Unknown"
"X-Men: Apocalypse","Tsu Ching Yu","Table Surfing Student","Supporting","74","Unknown"
"X-Men: Apocalypse","Karl Walcott","Alkali Soldier","Supporting","75","Male"
"X-Men: Apocalypse","Desmond Campbell","Alkali Guard","Supporting","76","Male"
"X-Men: Apocalypse","Ian Geldart","Alkali Communications Officer","Supporting","77","Male"
"X-Men: Apocalypse","John Ottman","Confused Tech","Supporting","78","Unknown"
"X-Men: Apocalypse","Linda Joyce Nourse","Kenyan Teacher","Supporting","79","Male"
"X-Men: Apocalypse","Zeljko Ivanek","Pentagon Scientist","Supporting","80","Male"
"X-Men: Apocalypse","Christopher MacCabe","Fishing Boat Captain","Supporting","81","Male"
"X-Men: Apocalypse","Chris Cavener","Fisherman","Supporting","82","Male"
"X-Men: Apocalypse","Ronald Tremblay","Fisherman","Supporting","83","Male"
"X-Men: Apocalypse","Joseph Bellerose","Harbor Master","Supporting","84","Male"
"X-Men: Apocalypse","Philippe Hartmann","Harbor Employee","Supporting","85","Male"
"X-Men: Apocalypse","Sebastien Teller","Russian Submarine Sailor","Supporting","86","Male"
"X-Men: Apocalypse","Alexander Peganov","Russian Submarine Sailor","Supporting","87","Male"
"X-Men: Apocalypse","Simon Therrien","US Weapons Technician","Supporting","88","Male"
"X-Men: Apocalypse","Patrice Martre","US Weapons Technician","Supporting","89","Female"
"X-Men: Apocalypse","James Malloch","Mystery Man","Supporting","90","Male"
"Alice Through the Looking Glass","Johnny Depp","Mad Hatter","Lead Ensemble Member","1","Male"
"Alice Through the Looking Glass","Anne Hathaway","White Queen","Lead Ensemble Member","2","Female"
"Alice Through the Looking Glass","Mia Wasikowska","Alice","Lead Ensemble Member","3","Female"
"Alice Through the Looking Glass","Helena Bonham Carter","The Red Queen","Lead Ensemble Member","4","Female"
"Alice Through the Looking Glass","Sacha Baron Cohen","Time","Lead Ensemble Member","5","Male"
"Alice Through the Looking Glass","Rhys Ifans","Zanik Hightopp","Supporting","6","Male"
"Alice Through the Looking Glass","Alan Rickman","Blue Caterpillar","Supporting","7","Male"
"Alice Through the Looking Glass","Stephen Fry","Cheshire Cat","Supporting","8","Male"
"Alice Through the Looking Glass","Michael Sheen","White Rabbit","Supporting","9","Male"
"Alice Through the Looking Glass","Timothy Spall","Bayard","Supporting","10","Male"
"Alice Through the Looking Glass","Matt Lucas","Tweedeldee/Tweedledum","Supporting","11","Unknown"
"Alice Through the Looking Glass","Frances de la Tour","Aunt Imogene","Supporting","12","Female"
"Alice Through the Looking Glass","Lindsay Duncan","Helen Kingsleigh","Supporting","13","Female"
"Alice Through the Looking Glass","Toby Jones","Wilkins","Supporting","14","Male"
"Alice Through the Looking Glass","Paul Whitehouse","March Hare","Supporting","15","Unknown"
"Alice Through the Looking Glass","Barbara Windsor","Dormouse","Supporting","16","Female"
"Alice Through the Looking Glass","John Sessions","Humpty Dumpty","Supporting","17","Unknown"
"Alice Through the Looking Glass","Ed Speleers","James Harcourt","Supporting","18","Male"
"Alice Through the Looking Glass","Simone Kirby","Tyva Hightopp","Supporting","19","Female"
"Alice Through the Looking Glass","Louis Ashbourne Serkis","Tarrant Hightopp","Supporting","20","Male"
"Alice Through the Looking Glass","Leilah De Meza","Princess Iracebeth","Supporting","21","Female"
"Alice Through the Looking Glass","Amelia Crouch","Princess Mirana","Supporting","22","Female"
"Alice Through the Looking Glass","Joe Hurst","Bim Hightopp","Supporting","23","Male"
"The Jungle Book","Bill Murray","Baloo","Lead Ensemble Member","1","Male"
"The Jungle Book","Ben Kingsley","Bagheera","Lead Ensemble Member","2","Male"
"The Jungle Book","Idris Elba","Shere Khan","Lead Ensemble Member","3","Male"
"The Jungle Book","Lupita Nyong'o","Raksha","Lead Ensemble Member","4","Female"
"The Jungle Book","Scarlett Johansson","Kaa","Lead Ensemble Member","5","Female"
"The Jungle Book","Giancarlo Esposito","Akela","Lead Ensemble Member","6","Male"
"The Jungle Book","Christopher Walken","King Louie","Lead Ensemble Member","7","Male"
"The Jungle Book","Neel Sethi","Mowgli","Lead Ensemble Member","8","Male"
"The Jungle Book","Garry Shandling","Ikki","Supporting","9","Male"
"The Jungle Book","Brighton Rose","Gray","Supporting","10","Unknown"
"The Jungle Book","Jon Favreau","Pygmy Hog","Supporting","11","Male"
"Batman v Superman: Dawn of Justice","Henry Cavill","Superman","Leading","1","Male"
"Batman v Superman: Dawn of Justice","Ben Affleck","Batman","Leading","2","Male"
"Batman v Superman: Dawn of Justice","Amy Adams","Lois Lane","Leading","3","Female"
"Batman v Superman: Dawn of Justice","Jesse Eisenberg","Lex Luthor","Supporting","4","Male"
"Batman v Superman: Dawn of Justice","Diane Lane","Martha Kent","Supporting","5","Female"
"Batman v Superman: Dawn of Justice","Laurence Fishburne","Perry White","Supporting","6","Male"
"Batman v Superman: Dawn of Justice","Jeremy Irons","Alfred","Supporting","7","Male"
"Batman v Superman: Dawn of Justice","Holly Hunter","Senator Finch","Supporting","8","Female"
"Batman v Superman: Dawn of Justice","Gal Gadot","Wonder Woman","Leading","9","Female"
"Batman v Superman: Dawn of Justice","Jason Momoa","Aquaman","Supporting","10","Male"
"Batman v Superman: Dawn of Justice","Scoot McNairy","Wallace Keefe","Supporting","11","Male"
"Batman v Superman: Dawn of Justice","Callan Mulvey","Anatoli Knyazev","Supporting","12","Male"
"Batman v Superman: Dawn of Justice","Tao Okamoto","Mercy Graves","Supporting","13","Male"
"Batman v Superman: Dawn of Justice","Brandon Spink","Young Bruce Wayne","Supporting","14","Male"
"Batman v Superman: Dawn of Justice","Lauren Cohan","Martha Wayne","Supporting","15","Unknown"
"Batman v Superman: Dawn of Justice","Alan Purwin","Wayne Industries Pilot","Supporting","16","Male"
"Batman v Superman: Dawn of Justice","Hugh Maguire","Jack O'Dwyer","Supporting","17","Male"
"Batman v Superman: Dawn of Justice","Mark Edward Taylor","Wayne Industries Pilot","Supporting","18","Unknown"
"Batman v Superman: Dawn of Justice","Michael Shannon","Zod","Supporting","19","Male"
"Batman v Superman: Dawn of Justice","Hanna Dworkin","Metropolis Citizen","Supporting","20","Female"
"Batman v Superman: Dawn of Justice","Tiffany L Addison","Metropolis Citizen","Supporting","21","Female"
"Batman v Superman: Dawn of Justice","Owais Ahmed","Metropolis Citizen","Supporting","22","Male"
"Batman v Superman: Dawn of Justice","Anish Jethmalani","Metropolis Citizen","Supporting","23","Male"
"Batman v Superman: Dawn of Justice","Tiffany Bedwell","Metropolis Citizen","Supporting","24","Female"
"Batman v Superman: Dawn of Justice","Natalee Arteaga","Metropolis Citizen","Supporting","25","Female"
"Batman v Superman: Dawn of Justice","Keith D. Gallagher","Metropolis Citizen","Supporting","26","Male"
"Batman v Superman: Dawn of Justice","Jeff Dumas","Metropolis Citizen","Supporting","27","Male"
"Batman v Superman: Dawn of Justice","Miriam Lee","Metropolis Citizen","Supporting","28","Female"
"Batman v Superman: Dawn of Justice","Alicia Regan","Metropolis Citizen","Supporting","29","Female"
"Batman v Superman: Dawn of Justice","Ripley Sobo","Sage","Supporting","30","Unknown"
"Batman v Superman: Dawn of Justice","Matahi Drollet","Island Driver","Supporting","31","Male"
"Batman v Superman: Dawn of Justice","Mormon Maitui","Island Driver","Supporting","32","Male"
"Batman v Superman: Dawn of Justice","Richard Burden","Island Scientist","Supporting","33","Male"
"Batman v Superman: Dawn of Justice","Taraina Sanford","Island Mother","Supporting","34","Female"
"Batman v Superman: Dawn of Justice","Julius Tennon","General Security Chief","Supporting","35","Male"
"Batman v Superman: Dawn of Justice","Sammi Rotibi","General Amajagh","Supporting","36","Unknown"
"Batman v Superman: Dawn of Justice","Michael Cassidy","Jimmy Olsen","Supporting","37","Male"
"Batman v Superman: Dawn of Justice","Wunmi Mosaku","Kahina Ziri","Supporting","38","Female"
"Batman v Superman: Dawn of Justice","Dennis North","Senator Barrows","Supporting","39","Male"
"Batman v Superman: Dawn of Justice","Kiff VandenHeuvel","Officer Mazzuccheli","Supporting","40","Male"
"Batman v Superman: Dawn of Justice","Mason Heidger","Officer Rucka","Supporting","41","Male"
"Batman v Superman: Dawn of Justice","Whitney Yang","Hostage Girl","Supporting","42","Female"
"Batman v Superman: Dawn of Justice","Kristine Cabanban","Hostage Girl","Supporting","43","Female"
"Batman v Superman: Dawn of Justice","Sebastian Sozzi","Cesar Santos","Supporting","44","Male"
"Batman v Superman: Dawn of Justice","Kent Shocknek","Himself","Cameo","45","Male"
"Batman v Superman: Dawn of Justice","Ralph Lister","Emmet Vale","Supporting","46","Male"
"Batman v Superman: Dawn of Justice","Sammy Publes","Metropolis Cop","Supporting","47","Unknown"
"Batman v Superman: Dawn of Justice","Jay Adams","Metropolis Cop","Supporting","48","Male"
"Batman v Superman: Dawn of Justice","Julia Glander","Hero's Park Jogger","Supporting","49","Female"
"Batman v Superman: Dawn of Justice","David Midura","Hero's Park Tourist","Supporting","50","Male"
"Batman v Superman: Dawn of Justice","Rebecca Buller","Jenny","Supporting","51","Female"
"Batman v Superman: Dawn of Justice","Jay Towers","Reporter at Monument","Supporting","52","Male"
"Batman v Superman: Dawn of Justice","Michael D. Ellison","Air Force MP","Supporting","53","Male"
"Batman v Superman: Dawn of Justice","Kirill Ostapenko","Underground Fight Patron","Supporting","54","Male"
"Batman v Superman: Dawn of Justice","Cleve McTier","Mob Boss","Supporting","55","Male"
"Batman v Superman: Dawn of Justice","Bevin Kowal","Bartender","Supporting","56","Male"
"Batman v Superman: Dawn of Justice","Rashontae Wawrzyniak","Beautifual Woman","Supporting","57","Female"
"Batman v Superman: Dawn of Justice","Harry Lennix","Swanwick","Supporting","58","Male"
"Batman v Superman: Dawn of Justice","Christina Wren","Major Farris","Supporting","59","Female"
"Batman v Superman: Dawn of Justice","Tom Luginbill","Sports Announcer","Cameo","60","Male"
"Batman v Superman: Dawn of Justice","Dave Pasch","Sports Announcer","Cameo","61","Male"
"Batman v Superman: Dawn of Justice","Danny Mooney","Party Photographer","Supporting","62","Male"
"Batman v Superman: Dawn of Justice","Henry Frost III","Party Doorman","Supporting","63","Male"
"Batman v Superman: Dawn of Justice","Nicole Forester","Leblanc-Library President","Supporting","64","Unknown"
"Batman v Superman: Dawn of Justice","Debbie Stabenow","Metropolis Governor","Supporting","65","Female"
"Batman v Superman: Dawn of Justice","Carmen Ayala","Kitchen Service Worker","Supporting","66","Unknown"
"Batman v Superman: Dawn of Justice","Josh Carrizales","Kitchen Service Worker","Supporting","67","Male"
"Batman v Superman: Dawn of Justice","James Quesada","Kitchen Service Worker","Supporting","68","Male"
"Batman v Superman: Dawn of Justice","Jade Chynoweth","Carmen","Supporting","69","Female"
"Batman v Superman: Dawn of Justice","Aida Munoz","Carmen's Mother","Supporting","70","Female"
"Batman v Superman: Dawn of Justice","Vikram Gandhi","Himself","Cameo","71","Unknown"
"Batman v Superman: Dawn of Justice","Andrew Sullivan","Himself","Cameo","72","Male"
"Batman v Superman: Dawn of Justice","Charlie Rose","Himself","Cameo","73","Male"
"Batman v Superman: Dawn of Justice","Chad Krowchuk","Glen Woodburn","Supporting","74","Male"
"Batman v Superman: Dawn of Justice","Neil deGrasse Tyson","Himself","Cameo","75","Male"
"Batman v Superman: Dawn of Justice","Milica Govich","Colorado Woman","Supporting","76","Female"
"Batman v Superman: Dawn of Justice","David Dailey Green","Colorado Father","Supporting","77","Male"
"Batman v Superman: Dawn of Justice","Madison Autumn Mies","Colorado Daughter","Supporting","78","Female"
"Batman v Superman: Dawn of Justice","John Lepard","Jail Guard","Supporting","79","Male"
"Batman v Superman: Dawn of Justice","Thomas M. Taylor","Jail Guard","Supporting","80","Male"
"Batman v Superman: Dawn of Justice","Sandra Love Aldridge","Finch's Receptionist","Supporting","81","Female"
"Batman v Superman: Dawn of Justice","Graham W.J. Beal","James Harmon-Museum Director","Supporting","82","Male"
"Batman v Superman: Dawn of Justice","Henri Franklin","Bunker Soldier","Supporting","83","Male"
"Batman v Superman: Dawn of Justice","Jonathan West","Bunker Soldier","Supporting","84","Male"
"Batman v Superman: Dawn of Justice","Soledad O'Brien","Herself","Cameo","85","Female"
"Batman v Superman: Dawn of Justice","T.J. Martinelli","U.S. Park Officer","Supporting","86","Male"
"Batman v Superman: Dawn of Justice","Chris Newman","Wayne Accountant","Supporting","87","Male"
"Batman v Superman: Dawn of Justice","Dana Bash","Herself","Cameo","88","Female"
"Batman v Superman: Dawn of Justice","Lulu Dahl","Diner Waitress","Supporting","89","Female"
"Batman v Superman: Dawn of Justice","Thom Kikot","Diner Owner","Supporting","90","Male"
"Batman v Superman: Dawn of Justice","John Seibert","McGraw (Finch's Aide)","Supporting","91","Male"
"Batman v Superman: Dawn of Justice","Liam Tailford","Capitol Cop","Supporting","92","Male"
"Batman v Superman: Dawn of Justice","Sam Logan Khaleghi","D.C. Protestor","Supporting","93","Male"
"Batman v Superman: Dawn of Justice","Zachary Ji Schafer","D.C. Protestor","Supporting","94","Male"
"Batman v Superman: Dawn of Justice","Monrico Ward","D.C. Protestor","Supporting","95","Male"
"Batman v Superman: Dawn of Justice","Anne Marie Damman","D.C. Protestor","Supporting","96","Female"
"Batman v Superman: Dawn of Justice","Connie Craig","D.C. Protestor","Supporting","97","Female"
"Batman v Superman: Dawn of Justice","Henrietta Hermelin","D.C. Protestor","Supporting","98","Female"
"Batman v Superman: Dawn of Justice","Patrick Leahy","Senator Purrington","Supporting","99","Male"
"Batman v Superman: Dawn of Justice","Carla Gugino","Ship Voice","Supporting","100","Female"
"Batman v Superman: Dawn of Justice","Kevin Costner","Jonathan Kent","Cameo","101","Male"
"Batman v Superman: Dawn of Justice","Nancy Grace","Herself","Cameo","102","Female"
"Batman v Superman: Dawn of Justice","Ryan D'Silva","Convenience Stor Clerk","Supporting","103","Male"
"Batman v Superman: Dawn of Justice","Albert Valladares","Convenience Store Robber","Supporting","104","Male"
"Batman v Superman: Dawn of Justice","David W. Paris","Helicopter Pilot","Supporting","105","Male"
"Batman v Superman: Dawn of Justice","Erika Erickson","Herself","Cameo","106","Female"
"Batman v Superman: Dawn of Justice","Anderson Cooper","Himself","Cameo","107","Male"
"Batman v Superman: Dawn of Justice","Brooke Baldwin","Herself","Cameo","108","Female"
"Batman v Superman: Dawn of Justice","Abigail Kuklis","Flight Attendant","Supporting","109","Female"
"Batman v Superman: Dawn of Justice","Greg Violand","Chairman of Joint Chiefs","Supporting","110","Male"
"Batman v Superman: Dawn of Justice","Tiren Jhames","Vice Chairman of Joint Chiefs","Supporting","111","Male"
"Batman v Superman: Dawn of Justice","Tom Whalen","Secretary of the Air Force","Supporting","112","Male"
"Batman v Superman: Dawn of Justice","Steve Jasgur","Signals Officer-Air Force","Supporting","113","Male"
"Batman v Superman: Dawn of Justice","Patrick Wilson","POTUS","Supporting","114","Male"
"Batman v Superman: Dawn of Justice","Jonathan Stanley","Silo Officer","Supporting","115","Male"
"Batman v Superman: Dawn of Justice","Jesse Frank Nagy","Silo Officer","Supporting","116","Male"
"Batman v Superman: Dawn of Justice","Duvale Murchison","Supermax Guard","Supporting","117","Male"
"Batman v Superman: Dawn of Justice","Thomas J. Fentress","Prison Barber","Supporting","118","Male"
"Batman v Superman: Dawn of Justice","Coburn Goss","Father Leone","Supporting","119","Male"
"Batman v Superman: Dawn of Justice","Jeff Hanlin","Wagon Driver","Supporting","120","Male"
"Batman v Superman: Dawn of Justice","Joseph Cranford","Pete Ross","Supporting","121","Male"
"Batman v Superman: Dawn of Justice","Emily Peterson","Lana","Supporting","122","Female"
"Moana","Auli'i Cravalho","Moana","Leading","1","Female"
"Moana","Dwayne Johnson","Maui","Leading","2","Male"
"Moana","Temuera Morrison","Chief Tui","Supporting","3","Male"
"Moana","Rachel House","Gramma Tala","Supporting","4","Female"
"Moana","Nicole Scherzinger","Sina","Supporting","5","Female"
"Moana","Jemaine Clement","Tamatoa","Supporting","6","Male"
"Moana","Alan Tudyk","Heihei","Supporting","7","Male"
"Miss Peregrine’s Home for Peculiar Children","Eva Green","Miss Peregrine","Lead Ensemble Member","1","Female"
"Miss Peregrine’s Home for Peculiar Children","Asa Butterfield","Jake","Lead Ensemble Member","2","Unknown"
"Miss Peregrine’s Home for Peculiar Children","Chris O'Dowd","Frank","Lead Ensemble Member","3","Male"
"Miss Peregrine’s Home for Peculiar Children","Allison Janney","Dr. Golan","Lead Ensemble Member","4","Female"
"Miss Peregrine’s Home for Peculiar Children","Rupert Everett","Ornithologist","Lead Ensemble Member","5","Male"
"Miss Peregrine’s Home for Peculiar Children","Terence Stamp","Abe","Lead Ensemble Member","6","Male"
"Miss Peregrine’s Home for Peculiar Children","Ella Purnell","Emma","Lead Ensemble Member","7","Female"
"Miss Peregrine’s Home for Peculiar Children","Judi Dench","Miss Avocet","Lead Ensemble Member","8","Female"
"Miss Peregrine’s Home for Peculiar Children","Samuel L. Jackson","Barron","Lead Ensemble Member","9","Male"
"Miss Peregrine’s Home for Peculiar Children","Finlay Macmillan","Enoch","Supporting","10","Male"
"Miss Peregrine’s Home for Peculiar Children","Lauren McCrostie","Olive","Supporting","11","Female"
"Miss Peregrine’s Home for Peculiar Children","Hayden Keeler Stone","Horace","Supporting","12","Male"
"Miss Peregrine’s Home for Peculiar Children","Georgia Pemberton","Fiona","Supporting","13","Female"
"Miss Peregrine’s Home for Peculiar Children","Milo Parker","Hugh","Supporting","14","Male"
"Miss Peregrine’s Home for Peculiar Children","Raffiella Chapman","Claire","Supporting","15","Female"
"Miss Peregrine’s Home for Peculiar Children","Pixie Davies","Bronwyn","Supporting","16","Unknown"
"Miss Peregrine’s Home for Peculiar Children","Joseph Odwell","Twin #1","Supporting","17","Male"
"Miss Peregrine’s Home for Peculiar Children","Thomas Odwell","Twin #2","Supporting","18","Male"
"Miss Peregrine’s Home for Peculiar Children","Cameron King","Millard","Supporting","19","Male"
"Miss Peregrine’s Home for Peculiar Children","Louis Davison","Victor","Supporting","20","Male"
"Miss Peregrine’s Home for Peculiar Children","Kim Dickens","Jake's Mom","Supporting","21","Unknown"
"Miss Peregrine’s Home for Peculiar Children","O-Lan Jones","Shelley","Supporting","22","Unknown"
"Miss Peregrine’s Home for Peculiar Children","Aiden Flowers","10 Year Old Jake","Supporting","23","Male"
"Miss Peregrine’s Home for Peculiar Children","Nicholas Oteri","6 Year Old Jake","Supporting","24","Male"
"Miss Peregrine’s Home for Peculiar Children","Helen Day","Miss Edwards","Supporting","25","Female"
"Miss Peregrine’s Home for Peculiar Children","Philip Philmar","Mr. Archer","Supporting","26","Male"
"Miss Peregrine’s Home for Peculiar Children","Jack Brady","Mr. Clark","Supporting","27","Male"
"Miss Peregrine’s Home for Peculiar Children","Scott Handy","Mr. Gleeson","Supporting","28","Male"
"Miss Peregrine’s Home for Peculiar Children","Jennifer Jarackas","Aunt Susie","Supporting","29","Female"
"Miss Peregrine’s Home for Peculiar Children","George Vricos","Uncle Bobby","Supporting","30","Male"
"Miss Peregrine’s Home for Peculiar Children","Brooke Jaye Taylor","Aunt Judy","Supporting","31","Female"
"Miss Peregrine’s Home for Peculiar Children","Cameron Greco","Prettiest Teen Boy","Supporting","32","Male"
"Miss Peregrine’s Home for Peculiar Children","Ella Wahlestedt","Prettiest Teen Girl","Supporting","33","Female"
"Miss Peregrine’s Home for Peculiar Children","Andrew Fibkins","Cousin Twin #1","Supporting","34","Male"
"Miss Peregrine’s Home for Peculiar Children","Jack Fibkins","Cousin Twin #2","Supporting","35","Male"
"Miss Peregrine’s Home for Peculiar Children","Nicholas Amer","Oggie","Supporting","36","Male"
"Miss Peregrine’s Home for Peculiar Children","Ioan Hefin","Kev","Supporting","37","Male"
"Miss Peregrine’s Home for Peculiar Children","Shaun Thomas","Dylan","Supporting","38","Male"
"Miss Peregrine’s Home for Peculiar Children","Justin Davies","Worm","Supporting","39","Male"
"Miss Peregrine’s Home for Peculiar Children","Nicholas McGaughey","40's Bartender","Supporting","40","Male"
"Miss Peregrine’s Home for Peculiar Children","Lynn Hunter","40's First Woman","Supporting","41","Female"
"Miss Peregrine’s Home for Peculiar Children","Ben Roberts","40's First Old Man","Supporting","42","Male"
"Miss Peregrine’s Home for Peculiar Children","Dafydd Hywel","Isle — Farmer","Supporting","43","Male"
"Miss Peregrine’s Home for Peculiar Children","Sophia Tailor","Little Girl","Supporting","44","Female"
"Miss Peregrine’s Home for Peculiar Children","Harry Taylor","Ride Operator","Supporting","45","Unknown"
"Miss Peregrine’s Home for Peculiar Children","Dan Mersh","2016 Policeman #1","Supporting","46","Male"
"Miss Peregrine’s Home for Peculiar Children","James Kermack","2016 Policeman #2","Supporting","47","Male"
"Miss Peregrine’s Home for Peculiar Children","Steve Money","Burley Bloke","Supporting","48","Male"
"Miss Peregrine’s Home for Peculiar Children","Christine Dalby","Uneasy Woman","Supporting","49","Female"
"Miss Peregrine’s Home for Peculiar Children","Badria Timimi","Police Woman","Supporting","50","Female"
"Miss Peregrine’s Home for Peculiar Children","Willow Nash","Additional Voice","Supporting","51","Female"
"Miss Peregrine’s Home for Peculiar Children","Redd Pepper","Additional Voice","Supporting","52","Male"
