congress,chamber,bioguide,firstname,lastname,birthday,state,party,incumbent,termstart,age
80,house,H000740,Otis,Holmes,1902-02-22,WA,R,Yes,1947-01-03,44.9
80,house,M000859,Almer,Monroney,1902-03-02,OK,D,Yes,1947-01-03,44.8
80,house,R000018,Albert,Rains,1902-03-11,AL,D,Yes,1947-01-03,44.8
80,house,K000150,Charles,Kersten,1902-05-26,WI,R,No,1947-01-03,44.6
80,house,H000154,Thomas,Hand,1902-07-07,NJ,R,Yes,1947-01-03,44.5
80,house,F000012,George,Fallon,1902-07-24,MD,D,Yes,1947-01-03,44.4
80,house,O000133,Donald,O'Toole,1902-08-01,NY,D,Yes,1947-01-03,44.4
80,house,M000422,John,McDowell,1902-11-06,PA,R,No,1947-01-03,44.2
80,house,B001002,Frank,Buchanan,1902-12-01,PA,D,Yes,1947-01-03,44.1
80,house,M000122,Vito,Marcantonio,1902-12-10,NY,AL,Yes,1947-01-03,44.1
80,house,F000199,Charles,Fletcher,1902-12-15,CA,R,No,1947-01-03,44.1
80,house,G000071,Edward,Garmatz,1903-02-07,MD,D,No,1947-01-03,43.9
80,house,F000422,James,Fulton,1903-03-01,PA,R,Yes,1947-01-03,43.8
80,house,S000011,George,Sadowski,1903-03-12,MI,D,Yes,1947-01-03,43.8
80,house,M000113,Michael,Mansfield,1903-03-16,MT,D,Yes,1947-01-03,43.8
80,house,A000016,Thomas,Abernethy,1903-05-16,MS,D,Yes,1947-01-03,43.6
80,house,H000197,Porter,Hardy,1903-06-01,VA,D,No,1947-01-03,43.6
80,house,R000453,Robert,Ross,1903-06-04,NY,R,No,1947-01-03,43.6
80,house,H000898,Walter,Huber,1903-06-29,OH,D,Yes,1947-01-03,43.5
80,house,K000044,Carey,Kefauver,1903-07-26,TN,D,Yes,1947-01-03,43.4
80,house,D000007,Thomas,D'Alesandro,1903-08-01,MD,D,Yes,1947-01-03,43.4
80,house,B001039,Howard,Buffett,1903-08-13,NE,R,Yes,1947-01-03,43.4
80,house,H000492,Joseph,Hendricks,1903-09-24,FL,D,Yes,1947-01-03,43.3
80,house,L000395,John,Lodge,1903-10-20,CT,R,No,1947-01-03,43.2
80,house,D000155,William,Dawson,1903-11-05,UT,R,No,1947-01-03,43.2
80,house,G000098,Ezekiel,Gathings,1903-11-10,AR,D,Yes,1947-01-03,43.1
80,house,F000152,Ovie,Fisher,1903-11-22,TX,D,Yes,1947-01-03,43.1
80,house,R000424,John,Rooney,1903-11-29,NY,D,Yes,1947-01-03,43.1
80,house,H000713,Chester,Holifield,1903-12-03,CA,D,Yes,1947-01-03,43.1
80,house,H000249,Oren,Harris,1903-12-20,AR,D,Yes,1947-01-03,43.0
80,house,R000522,Charles,Russell,1903-12-27,NV,R,No,1947-01-03,43.0
80,house,W000641,William,Winstead,1904-01-06,MS,D,Yes,1947-01-03,43.0
80,house,B000377,John,Bennett,1904-01-10,MI,R,No,1947-01-03,43.0
80,house,E000159,Edward,Elsaesser,1904-03-10,NY,R,Yes,1947-01-03,42.8
80,house,A000196,John,Anderson,1904-03-22,CA,R,Yes,1947-01-03,42.8
80,house,C000220,Clifford,Case,1904-04-16,NJ,R,Yes,1947-01-03,42.7
80,house,C000617,William,Cole,1904-04-18,NY,R,Yes,1947-01-03,42.7
80,house,B000201,Edward,Bartlett,1904-04-20,AK,D,Yes,1947-01-03,42.7
80,house,J000064,Jacob,Javits,1904-05-18,NY,R,No,1947-01-03,42.6
80,house,O000058,Alvin,O'Konski,1904-05-26,WI,R,Yes,1947-01-03,42.6
80,house,H000264,Burr,Harrison,1904-07-02,VA,D,Yes,1947-01-03,42.5
80,house,K000261,Arthur,Klein,1904-08-08,NY,D,Yes,1947-01-03,42.4
80,house,P000522,Charles,Price,1905-01-01,IL,D,Yes,1947-01-03,42.0
80,house,F000060,Michael,Feighan,1905-02-16,OH,D,Yes,1947-01-03,41.9
80,house,C001006,Carl,Curtis,1905-03-15,NE,R,Yes,1947-01-03,41.8
80,house,G000384,Robert,Grant,1905-07-31,IN,R,Yes,1947-01-03,41.4
80,house,H000212,Richard,Harless,1905-08-06,AZ,D,Yes,1947-01-03,41.4
80,house,C000772,Robert,Corbett,1905-08-25,PA,R,Yes,1947-01-03,41.4
80,house,H000863,George,Howell,1905-09-21,IL,R,Yes,1947-01-03,41.3
80,house,R000280,Lucius,Rivers,1905-09-28,SC,D,Yes,1947-01-03,41.3
80,house,S000156,Max,Schwabe,1905-12-06,MO,R,Yes,1947-01-03,41.1
80,house,P000471,David,Potts,1906-03-12,NY,R,No,1947-01-03,40.8
80,house,B001111,Omar,Burleson,1906-03-19,TX,D,No,1947-01-03,40.8
80,house,W000572,Earl,Wilson,1906-04-18,IN,R,Yes,1947-01-03,40.7
80,house,M000027,George,MacKinnon,1906-04-22,MN,R,No,1947-01-03,40.7
80,house,R000137,Albert,Reeves,1906-05-31,MO,R,No,1947-01-03,40.6
80,house,S000406,Robert,Sikes,1906-06-03,FL,D,Yes,1947-01-03,40.6
80,house,P000327,Thomas,Pickett,1906-08-14,TX,D,Yes,1947-01-03,40.4
80,house,M000958,Thomas,Morgan,1906-10-13,PA,D,Yes,1947-01-03,40.2
80,house,M000664,Chester,Merrow,1906-11-15,NH,R,Yes,1947-01-03,40.1
80,house,A000206,George,Andrews,1906-12-12,AL,D,Yes,1947-01-03,40.1
80,house,D000406,James,Domengeaux,1907-01-06,LA,D,Yes,1947-01-03,40.0
80,house,P000387,Walter,Ploeser,1907-01-07,MO,R,Yes,1947-01-03,40.0
80,house,M000617,Hugh,Meade,1907-04-04,MD,D,No,1947-01-03,39.8
80,house,S000172,Hardie,Scott,1907-06-07,PA,R,No,1947-01-03,39.6
80,house,J000249,Robert,Jones,1907-06-25,OH,R,Yes,1947-01-03,39.5
80,house,J000080,Edward,Jenison,1907-07-27,IL,R,No,1947-01-03,39.4
80,house,Y000058,Harold,Youngblood,1907-08-07,MI,R,No,1947-01-03,39.4
80,house,M001022,Thruston,Morton,1907-08-19,KY,R,No,1947-01-03,39.4
80,house,K000130,Eugene,Keogh,1907-08-30,NY,D,Yes,1947-01-03,39.3
80,house,C000342,Frank,Chelf,1907-09-22,KY,D,Yes,1947-01-03,39.3
80,house,G000320,Albert,Gore,1907-12-26,TN,D,Yes,1947-01-03,39.0
80,house,L000496,Wingate,Lucas,1908-05-01,TX,D,No,1947-01-03,38.7
80,house,A000073,Carl,Albert,1908-05-10,OK,D,No,1947-01-03,38.7
80,house,S000224,Horace,Seely-Brown,1908-05-12,CT,R,No,1947-01-03,38.6
80,house,A000002,Watkins,Abbitt,1908-05-21,VA,D,No,1947-01-03,38.6
80,house,S000009,Antoni,Sadlak,1908-06-13,CT,R,No,1947-01-03,38.6
80,house,P000516,Prince,Preston,1908-07-05,GA,D,No,1947-01-03,38.5
80,house,J000160,Lyndon,Johnson,1908-08-27,TX,D,Yes,1947-01-03,38.4
80,house,N000133,Albin,Norblad,1908-09-12,OR,R,Yes,1947-01-03,38.3
80,house,W000744,Francis,Worley,1908-10-10,TX,D,Yes,1947-01-03,38.2
80,house,P000119,James,Patterson,1908-10-20,CT,R,No,1947-01-03,38.2
80,house,P000477,Adam,Powell,1908-11-29,NY,D,Yes,1947-01-03,38.1
80,house,M000995,James,Morrison,1908-12-08,LA,D,Yes,1947-01-03,38.1
80,house,L000108,Henry,Latham,1908-12-10,NY,R,Yes,1947-01-03,38.1
80,house,H000050,Edwin,Hall,1909-02-11,NY,R,Yes,1947-01-03,37.9
80,house,S000163,James,Scoblick,1909-05-10,PA,R,Yes,1947-01-03,37.7
80,house,B000593,James,Boggs,1909-05-15,DE,R,No,1947-01-03,37.6
80,house,M000778,Wilbur,Mills,1909-05-24,AR,D,Yes,1947-01-03,37.6
80,house,J000008,Donald,Jackson,1910-01-23,CA,R,No,1947-01-03,36.9
80,house,L000301,Franklin,Lichtenwalter,1910-03-28,PA,R,No,1947-01-03,36.8
80,house,P000306,Dayton,Phillips,1910-03-29,TN,R,No,1947-01-03,36.8
80,house,T000110,Olin,Teague,1910-04-06,TX,D,Yes,1947-01-03,36.7
80,house,W000428,Jamie,Whitten,1910-04-18,MS,D,Yes,1947-01-03,36.7
80,house,I000046,Leo,Isacson,1910-04-20,NY,AL,No,1947-01-03,36.7
80,house,L000525,John,Lyle,1910-09-04,TX,D,Yes,1947-01-03,36.3
80,house,E000273,Joseph,Evins,1910-10-24,TN,D,No,1947-01-03,36.2
80,house,M000809,Edward,Mitchell,1910-12-02,IN,R,No,1947-01-03,36.1
80,house,D000280,Edward,Devitt,1911-05-05,MN,R,No,1947-01-03,35.7
80,house,B000550,John,Blatnik,1911-08-17,MN,D,No,1947-01-03,35.4
80,house,J000133,Glen,Johnson,1911-09-11,OK,D,No,1947-01-03,35.3
80,house,E000181,Clair,Engle,1911-09-21,CA,D,Yes,1947-01-03,35.3
80,house,M000619,Wendell,Meade,1912-01-18,KY,R,No,1947-01-03,35.0
80,house,B000242,Laurie,Battle,1912-05-10,AL,D,No,1947-01-03,34.7
80,house,J000013,Henry,Jackson,1912-05-31,WA,D,Yes,1947-01-03,34.6
80,house,J000248,Robert,Jones,1912-06-12,AL,D,No,1947-01-03,34.6
80,house,B000080,Claude,Bakewell,1912-08-09,MO,R,No,1947-01-03,34.4
80,house,K000013,Frank,Karsten,1913-01-07,MO,D,No,1947-01-03,34.0
80,house,N000116,Richard,Nixon,1913-01-09,CA,R,No,1947-01-03,34.0
80,house,F000233,John,Fogarty,1913-03-23,RI,D,Yes,1947-01-03,33.8
80,house,B001216,John,Byrnes,1913-06-12,WI,R,Yes,1947-01-03,33.6
80,house,B000296,Lindley,Beckworth,1913-06-30,TX,D,Yes,1947-01-03,33.5
80,house,S000505,George,Smathers,1913-11-14,FL,D,No,1947-01-03,33.1
80,house,B000594,Thomas,Boggs,1914-02-15,LA,D,No,1947-01-03,32.9
80,house,S000998,William,Stratton,1914-02-26,IL,R,No,1947-01-03,32.9
80,house,R000410,Edward,Rohrbough,1914-04-18,WV,R,No,1947-01-03,32.7
80,house,B000379,Marion,Bennett,1914-06-06,MO,R,Yes,1947-01-03,32.6
80,house,P000182,Preston,Peden,1914-06-28,OK,D,No,1947-01-03,32.5
80,house,D000102,Glenn,Davis,1914-10-28,WI,R,No,1947-01-03,32.2
80,house,M000560,Gregory,McMahon,1915-03-19,NY,R,No,1947-01-03,31.8
80,house,W000342,William,Wheeler,1915-07-11,GA,D,No,1947-01-03,31.5
80,house,N000121,Robert,Nodar,1916-03-23,NY,R,No,1947-01-03,30.8
80,house,D000434,William,Dorn,1916-04-14,SC,D,No,1947-01-03,30.7
80,house,P000460,Charles,Potter,1916-10-30,MI,R,No,1947-01-03,30.2
80,house,K000107,John,Kennedy,1917-05-29,MA,D,No,1947-01-03,29.6
80,house,W000517,John,Williams,1918-12-04,MS,D,No,1947-01-03,28.1
80,house,S000063,George,Sarbacher,1919-09-30,PA,R,No,1947-01-03,27.3
80,house,B000401,Lloyd,Bentsen,1921-02-11,TX,D,No,1947-01-03,25.9
80,senate,C000133,Arthur,Capper,1865-07-14,KS,R,Yes,1947-01-03,81.5
80,senate,G000418,Theodore,Green,1867-10-02,RI,D,Yes,1947-01-03,79.3
80,senate,M000499,Kenneth,McKellar,1869-01-29,TN,D,Yes,1947-01-03,77.9
80,senate,R000112,Clyde,Reed,1871-10-19,KS,R,Yes,1947-01-03,75.2
80,senate,M000895,Edward,Moore,1871-11-19,OK,R,Yes,1947-01-03,75.1
80,senate,O000146,John,Overton,1875-09-17,LA,D,Yes,1947-01-03,71.3
80,senate,M001108,James,Murray,1876-05-03,MT,D,Yes,1947-01-03,70.7
80,senate,M000308,Patrick,McCarran,1876-08-08,NV,D,Yes,1947-01-03,70.4
80,senate,T000165,Elmer,Thomas,1876-09-08,OK,D,Yes,1947-01-03,70.3
80,senate,W000021,Robert,Wagner,1877-06-08,NY,D,Yes,1947-01-03,69.6
80,senate,W000396,Wallace,White,1877-08-06,ME,R,Yes,1947-01-03,69.4
80,senate,C000684,Thomas,Connally,1877-08-19,TX,D,Yes,1947-01-03,69.4
80,senate,H000385,Carl,Hayden,1877-10-02,AZ,D,Yes,1947-01-03,69.3
80,senate,B000460,Theodore,Bilbo,1877-10-13,MS,D,Yes,1947-01-03,69.2
80,senate,B000145,Alben,Barkley,1877-11-24,KY,D,Yes,1947-01-03,69.1
80,senate,H000679,Clyde,Hoey,1877-12-11,NC,D,Yes,1947-01-03,69.1
80,senate,G000131,Walter,George,1878-01-29,GA,D,Yes,1947-01-03,68.9
80,senate,B001177,Hugh,Butler,1878-02-28,NE,R,Yes,1947-01-03,68.8
80,senate,H000365,Albert,Hawkes,1878-11-20,NJ,R,Yes,1947-01-03,68.1
80,senate,M000177,Edward,Martin,1879-09-18,PA,R,No,1947-01-03,67.3
80,senate,S000553,Howard,Smith,1880-01-30,NJ,R,Yes,1947-01-03,66.9
80,senate,T000289,Charles,Tobey,1880-07-22,NH,R,Yes,1947-01-03,66.4
80,senate,F000190,Ralph,Flanders,1880-09-28,VT,R,Yes,1947-01-03,66.3
80,senate,R000320,Edward,Robertson,1881-05-27,WY,R,Yes,1947-01-03,65.6
80,senate,B001168,Harlan,Bushfield,1882-08-06,SD,R,Yes,1947-01-03,64.4
80,senate,T000164,Elbert,Thomas,1883-06-17,UT,D,Yes,1947-01-03,63.5
80,senate,J000127,Edwin,Johnson,1884-01-01,CO,D,Yes,1947-01-03,63.0
80,senate,D000469,Sheridan,Downey,1884-03-11,CA,D,Yes,1947-01-03,62.8
80,senate,V000025,Arthur,Vandenberg,1884-03-22,MI,R,Yes,1947-01-03,62.8
80,senate,W000581,George,Wilson,1884-04-01,IA,R,Yes,1947-01-03,62.8
80,senate,W000465,Alexander,Wiley,1884-05-26,WI,R,Yes,1947-01-03,62.6
80,senate,D000414,Forrest,Donnell,1884-08-20,MO,R,Yes,1947-01-03,62.4
80,senate,O000088,Joseph,O'Mahoney,1884-11-05,WY,D,Yes,1947-01-03,62.2
80,senate,L000070,William,Langer,1886-09-30,ND,R,Yes,1947-01-03,60.3
80,senate,W000190,Arthur,Watkins,1886-12-18,UT,R,No,1947-01-03,60.0
80,senate,R000317,Absalom,Robertson,1887-05-27,VA,D,Yes,1947-01-03,59.6
80,senate,B001208,Harry,Byrd,1887-06-10,VA,D,Yes,1947-01-03,59.6
80,senate,B000816,Ralph,Brewster,1888-02-22,ME,R,Yes,1947-01-03,58.9
80,senate,C000338,Dennis,Chavez,1888-04-08,NM,D,Yes,1947-01-03,58.7
80,senate,B000894,Joseph,Broughton,1888-11-17,NC,D,Yes,1947-01-03,58.1
80,senate,F000081,Homer,Ferguson,1889-02-25,MI,R,Yes,1947-01-03,57.9
80,senate,B001169,Vera,Bushfield,1889-08-09,SD,R,No,1947-01-03,57.4
80,senate,T000009,Robert,Taft,1889-09-08,OH,R,Yes,1947-01-03,57.3
80,senate,H000334,Carl,Hatch,1889-11-27,NM,D,Yes,1947-01-03,57.1
80,senate,O000034,Wilbert,O'Daniel,1890-03-11,TX,D,Yes,1947-01-03,56.8
80,senate,B001013,Clayton,Buck,1890-03-21,DE,R,Yes,1947-01-03,56.8
80,senate,K000082,James,Kem,1890-04-02,MO,R,No,1947-01-03,56.8
80,senate,T000446,Millard,Tydings,1890-04-06,MD,D,Yes,1947-01-03,56.7
80,senate,C000774,Guy,Cordon,1890-04-24,OR,R,Yes,1947-01-03,56.7
80,senate,M000086,George,Malone,1890-08-07,NV,R,No,1947-01-03,56.4
80,senate,E000112,Allen,Ellender,1890-09-24,LA,D,Yes,1947-01-03,56.3
80,senate,M000771,Eugene,Millikin,1891-02-12,CO,R,Yes,1947-01-03,55.9
80,senate,S000901,Arthur,Stewart,1892-01-11,TN,D,Yes,1947-01-03,55.0
80,senate,L000493,Scott,Lucas,1892-02-19,IL,D,Yes,1947-01-03,54.9
80,senate,W000344,Kenneth,Wherry,1892-02-28,NE,R,Yes,1947-01-03,54.8
80,senate,H000720,Spessard,Holland,1892-07-10,FL,D,Yes,1947-01-03,54.5
80,senate,A000062,George,Aiken,1892-08-20,VT,R,Yes,1947-01-03,54.4
80,senate,S000021,Leverett,Saltonstall,1892-09-01,MA,R,Yes,1947-01-03,54.3
80,senate,K000176,Harley,Kilgore,1893-01-11,WV,D,Yes,1947-01-03,54.0
80,senate,B000095,Raymond,Baldwin,1893-08-31,CT,R,No,1947-01-03,53.3
80,senate,B000820,John,Bricker,1893-09-06,OH,R,No,1947-01-03,53.3
80,senate,D000585,Henry,Dworshak,1894-08-29,ID,R,Yes,1947-01-03,52.3
80,senate,M000438,Ernest,McFarland,1894-10-09,AZ,D,Yes,1947-01-03,52.2
80,senate,H000598,Joseph,Hill,1894-12-29,AL,D,Yes,1947-01-03,52.0
80,senate,U000005,William,Umstead,1895-05-13,NC,D,No,1947-01-03,51.6
80,senate,F000057,William,Feazel,1895-06-10,LA,D,No,1947-01-03,51.6
80,senate,R000167,William,Revercomb,1895-07-20,WV,R,Yes,1947-01-03,51.5
80,senate,I000050,Irving,Ives,1896-01-24,NY,R,No,1947-01-03,50.9
80,senate,M000332,John,McClellan,1896-02-25,AR,D,Yes,1947-01-03,50.9
80,senate,T000259,Edward,Thye,1896-04-26,MN,R,No,1947-01-03,50.7
80,senate,G000532,John,Gurney,1896-05-21,SD,R,Yes,1947-01-03,50.6
80,senate,H000559,Bourke,Hickenlooper,1896-07-21,IA,R,Yes,1947-01-03,50.5
80,senate,O000032,Herbert,O'Conor,1896-11-17,MD,D,No,1947-01-03,50.1
80,senate,J000195,Olin,Johnston,1896-11-18,SC,D,Yes,1947-01-03,50.1
80,senate,B000874,Charles,Brooks,1897-03-08,IL,R,Yes,1947-01-03,49.8
80,senate,C000128,Homer,Capehart,1897-06-06,IN,R,Yes,1947-01-03,49.6
80,senate,R000536,Richard,Russell,1897-11-02,GA,D,Yes,1947-01-03,49.2
80,senate,Y000047,Milton,Young,1897-12-06,ND,R,Yes,1947-01-03,49.1
80,senate,E000037,Zales,Ecton,1898-04-01,MT,R,No,1947-01-03,48.8
80,senate,B000823,Henry,Bridges,1898-09-09,NH,R,Yes,1947-01-03,48.3
80,senate,M000279,Burnet,Maybank,1899-03-07,SC,D,Yes,1947-01-03,47.8
80,senate,S000701,John,Sparkman,1899-12-20,AL,D,Yes,1947-01-03,47.0
80,senate,M001078,Karl,Mundt,1900-06-03,SD,R,Yes,1947-01-03,46.6
80,senate,P000218,Claude,Pepper,1900-09-08,FL,D,Yes,1947-01-03,46.3
80,senate,M001014,Wayne,Morse,1900-10-20,OR,R,Yes,1947-01-03,46.2
80,senate,S000852,John,Stennis,1901-08-03,MS,D,No,1947-01-03,45.4
80,senate,C000758,John,Cooper,1901-08-23,KY,R,No,1947-01-03,45.4
80,senate,M001127,Francis,Myers,1901-12-18,PA,D,Yes,1947-01-03,45.0
80,senate,L000394,Henry,Lodge,1902-07-05,MA,R,No,1947-01-03,44.5
80,senate,M000559,Brien,McMahon,1903-10-06,CT,D,Yes,1947-01-03,43.2
80,senate,M000456,James,McGrath,1903-11-28,RI,D,No,1947-01-03,43.1
80,senate,T000079,Glen,Taylor,1904-04-12,ID,D,Yes,1947-01-03,42.7
80,senate,W000518,John,Williams,1904-05-17,DE,R,No,1947-01-03,42.6
80,senate,E000018,James,Eastland,1904-11-28,MS,D,Yes,1947-01-03,42.1
80,senate,F000401,James,Fulbright,1905-04-09,AR,D,Yes,1947-01-03,41.7
80,senate,M000053,Warren,Magnuson,1905-04-12,WA,D,Yes,1947-01-03,41.7
80,senate,B000099,Joseph,Ball,1905-11-03,MN,R,Yes,1947-01-03,41.2
80,senate,C000021,Harry,Cain,1906-01-10,WA,R,No,1947-01-03,41.0
80,senate,K000292,William,Knowland,1908-06-26,CA,R,Yes,1947-01-03,38.5
80,senate,J000093,William,Jenner,1908-07-21,IN,R,No,1947-01-03,38.5
80,senate,M000315,Joseph,McCarthy,1908-11-14,WI,R,No,1947-01-03,38.1
80,senate,L000428,Russell,Long,1918-11-03,LA,D,Yes,1947-01-03,28.2
81,house,D000448,Robert,Doughton,1863-11-07,NC,D,Yes,1949-01-03,85.2
81,house,S000001,Adolph,Sabath,1866-04-04,IL,D,Yes,1949-01-03,82.7
81,house,E000023,Charles,Eaton,1868-03-29,NJ,R,Yes,1949-01-03,80.8
81,house,W000265,Richard,Welch,1869-02-13,CA,R,Yes,1949-01-03,79.9
81,house,B000565,Sol,Bloom,1870-03-09,NY,D,Yes,1949-01-03,78.8
81,house,H000943,Merlin,Hull,1870-12-18,WI,R,Yes,1949-01-03,78.0
81,house,B000545,Schuyler,Bland,1872-05-04,VA,D,Yes,1949-01-03,76.7
81,house,K000138,John,Kerr,1873-12-31,NC,D,Yes,1949-01-03,75.0
81,house,C000932,Robert,Crosser,1874-06-07,OH,D,Yes,1949-01-03,74.6
81,house,K000039,John,Kee,1874-08-22,WV,D,Yes,1949-01-03,74.4
81,house,S000717,Brent,Spence,1874-12-24,KY,D,Yes,1949-01-03,74.0
81,house,A000257,Homer,Angell,1875-01-12,OR,R,Yes,1949-01-03,74.0
81,house,N000153,Mary,Norton,1875-03-07,NJ,D,Yes,1949-01-03,73.8
81,house,P000395,Charles,Plumley,1875-04-14,VT,R,Yes,1949-01-03,73.7
81,house,H000683,Clare,Hoffman,1875-09-10,MI,R,Yes,1949-01-03,73.3
81,house,R000113,Daniel,Reed,1875-09-15,NY,R,Yes,1949-01-03,73.3
81,house,B001214,William,Byrne,1876-03-06,NY,D,Yes,1949-01-03,72.8
81,house,W000718,Roy,Woodruff,1876-03-14,MI,R,Yes,1949-01-03,72.8
81,house,B000515,William,Blackney,1876-08-28,MI,R,Yes,1949-01-03,72.3
81,house,M000693,Earl,Michener,1876-11-30,MI,R,Yes,1949-01-03,72.1
81,house,R000025,Robert,Ramsay,1877-03-24,WV,D,No,1949-01-03,71.8
81,house,W000361,Compton,White,1877-07-31,ID,D,No,1949-01-03,71.4
81,house,W000012,James,Wadsworth,1877-08-12,NY,R,Yes,1949-01-03,71.4
81,house,O000016,Thomas,O'Brien,1878-04-30,IL,D,Yes,1949-01-03,70.7
81,house,W000430,William,Whittington,1878-05-04,MS,D,Yes,1949-01-03,70.7
81,house,L000238,William,Lemke,1878-08-13,ND,R,Yes,1949-01-03,70.4
81,house,B001079,Usher,Burdick,1879-02-21,ND,R,No,1949-01-03,69.9
81,house,C000117,Clarence,Cannon,1879-04-11,MO,D,Yes,1949-01-03,69.7
81,house,B000940,Paul,Brown,1880-03-31,GA,D,Yes,1949-01-03,68.8
81,house,C000831,Edward,Cox,1880-04-03,GA,D,Yes,1949-01-03,68.8
81,house,T000001,John,Taber,1880-05-05,NY,R,Yes,1949-01-03,68.7
81,house,J000096,John,Jennings,1880-06-06,TN,R,Yes,1949-01-03,68.6
81,house,G000206,Wilson,Gillette,1880-07-01,PA,R,Yes,1949-01-03,68.5
81,house,G000360,Louis,Graham,1880-08-04,PA,R,Yes,1949-01-03,68.4
81,house,M000574,Rolla,McMillen,1880-10-05,IL,R,Yes,1949-01-03,68.2
81,house,W000683,Charles,Wolverton,1880-10-24,NJ,R,Yes,1949-01-03,68.2
81,house,J000088,Thomas,Jenkins,1880-10-28,OH,R,Yes,1949-01-03,68.2
81,house,G000297,Angier,Goodwin,1881-01-30,MA,R,Yes,1949-01-03,67.9
81,house,V000125,Charles,Vursell,1881-02-08,IL,R,Yes,1949-01-03,67.9
81,house,R000392,Edith,Rogers,1881-03-19,MA,R,Yes,1949-01-03,67.8
81,house,R000082,Samuel,Rayburn,1882-01-06,TX,D,Yes,1949-01-03,67.0
81,house,R000056,John,Rankin,1882-03-29,MS,D,Yes,1949-01-03,66.8
81,house,O000053,Barratt,O'Hara,1882-04-28,IL,D,No,1949-01-03,66.7
81,house,M000224,Noah,Mason,1882-07-19,IL,R,Yes,1949-01-03,66.5
81,house,H000356,Franck,Havenner,1882-09-20,CA,D,Yes,1949-01-03,66.3
81,house,S000554,Howard,Smith,1883-02-02,VA,D,Yes,1949-01-03,65.9
81,house,B001056,Alfred,Bulwinkle,1883-04-21,NC,D,Yes,1949-01-03,65.7
81,house,C000390,Ralph,Church,1883-05-05,IL,R,Yes,1949-01-03,65.7
81,house,O000122,Eugene,O'Sullivan,1883-05-31,NE,D,No,1949-01-03,65.6
81,house,R000209,Robert,Rich,1883-06-23,PA,R,Yes,1949-01-03,65.5
81,house,K000058,Augustine,Kelley,1883-07-09,PA,D,Yes,1949-01-03,65.5
81,house,V000105,Carl,Vinson,1883-11-18,GA,D,Yes,1949-01-03,65.1
81,house,D000411,George,Dondero,1883-12-16,MI,R,Yes,1949-01-03,65.0
81,house,S000845,Karl,Stefan,1884-03-01,NE,R,Yes,1949-01-03,64.8
81,house,G000541,Ralph,Gwinn,1884-03-29,NY,R,Yes,1949-01-03,64.8
81,house,M000705,John,Miles,1884-07-28,NM,D,No,1949-01-03,64.4
81,house,S000536,Frederick,Smith,1884-07-29,OH,R,Yes,1949-01-03,64.4
81,house,J000224,Hamilton,Jones,1884-09-26,NC,D,Yes,1949-01-03,64.3
81,house,M000191,Joseph,Martin,1884-11-03,MA,R,Yes,1949-01-03,64.2
81,house,L000251,John,Lesinski,1885-01-03,MI,D,Yes,1949-01-03,64.0
81,house,S000335,Harry,Sheppard,1885-01-10,CA,D,Yes,1949-01-03,64.0
81,house,A000227,James,Auchincloss,1885-01-19,NJ,R,Yes,1949-01-03,64.0
81,house,W000699,John,Wood,1885-02-08,GA,D,Yes,1949-01-03,63.9
81,house,B000725,Frank,Boykin,1885-02-21,AL,D,Yes,1949-01-03,63.9
81,house,B000607,Frances,Bolton,1885-03-29,OH,R,Yes,1949-01-03,63.8
81,house,M001081,John,Murdock,1885-04-20,AZ,D,Yes,1949-01-03,63.7
81,house,G000031,Ralph,Gamble,1885-05-06,NY,R,Yes,1949-01-03,63.7
81,house,B000609,William,Bolton,1885-07-02,MD,D,No,1949-01-03,63.5
81,house,J000045,Benjamin,James,1885-08-01,PA,R,No,1949-01-03,63.4
81,house,C000515,Cliff,Clevenger,1885-08-20,OH,R,Yes,1949-01-03,63.4
81,house,S000029,John,Sanborn,1885-09-28,ID,R,Yes,1949-01-03,63.3
81,house,J000207,Edgar,Jonas,1885-10-14,IL,R,No,1949-01-03,63.2
81,house,H000613,William,Hill,1886-01-20,CO,R,Yes,1949-01-03,63.0
81,house,D000158,William,Dawson,1886-04-26,IL,D,Yes,1949-01-03,62.7
81,house,R000132,Edward,Rees,1886-06-03,KS,R,Yes,1949-01-03,62.6
81,house,B000035,Cleveland,Bailey,1886-07-15,WV,D,No,1949-01-03,62.5
81,house,R000391,Dwight,Rogers,1886-08-17,FL,D,Yes,1949-01-03,62.4
81,house,M000680,Herbert,Meyer,1886-08-30,KS,R,Yes,1949-01-03,62.3
81,house,G000332,Martin,Gorski,1886-10-30,IL,D,Yes,1949-01-03,62.2
81,house,K000244,Michael,Kirwan,1886-12-02,OH,D,Yes,1949-01-03,62.1
81,house,R000001,Louis,Rabaut,1886-12-05,MI,D,No,1949-01-03,62.1
81,house,B001148,Clarence,Burton,1886-12-14,VA,D,Yes,1949-01-03,62.1
81,house,L000157,Karl,Le Compte,1887-05-25,IA,R,Yes,1949-01-03,61.6
81,house,D000481,Clyde,Doyle,1887-07-11,CA,D,No,1949-01-03,61.5
81,house,P000309,John,Phillips,1887-09-11,CA,R,Yes,1949-01-03,61.3
81,house,K000041,Frank,Keefe,1887-09-23,WI,R,Yes,1949-01-03,61.3
81,house,H000663,Samuel,Hobbs,1887-10-05,AL,D,Yes,1949-01-03,61.2
81,house,M001112,Reid,Murray,1887-10-16,WI,R,Yes,1949-01-03,61.2
81,house,E000178,Albert,Engel,1888-01-01,MI,R,Yes,1949-01-03,61.0
