bbref_ID,yearID,gameNum,gameID,lgID,startingPos,OFF600,DEF600,PITCH200,asg_PA,asg_IP,OFFper9innASG,DEFper9innASG,PITper9innASG,TOTper9innASG
saitota01,2007,0,NLS200707100,NL,NULL,0,0,16.52355535,0,1,0,0,0.082617777,0.082617777
leede02,2007,0,NLS200707100,NL,NULL,21.95688245,-4.091668326,0,3,0,0.098805971,-0.018412507,0,0.080393464
pennybr01,2007,0,NLS200707100,NL,NULL,0,0,13.35162223,0,1,0,0,0.066758111,0.066758111
soriaal01,2007,0,NLS200707100,NL,NULL,12.05140867,2.496452098,0,3,0,0.054231339,0.011234034,0,0.065465373
peavyja01,2007,0,NLS200707100,NL,1,0,0,12.44854215,0,1,0,0,0.062242711,0.062242711
bondsba01,2007,0,NLS200707100,NL,7,29.27996854,-8.74903619,0,2,0,0.087839906,-0.026247109,0,0.061592797
hollima01,2007,0,NLS200707100,NL,NULL,26.25372321,-6.820910551,0,2,0,0.07876117,-0.020462732,0,0.058298438
hudsoor01,2007,0,NLS200707100,NL,NULL,0.346568872,16.12170777,0,2,0,0.001039707,0.048365123,0,0.04940483
wagnebi02,2007,0,NLS200707100,NL,NULL,0,0,8.719813806,0,1,0,0,0.043599069,0.043599069
youngch03,2007,0,NLS200707100,NL,NULL,0,0,8.702760795,0,1,0,0,0.043513804,0.043513804
hamelco01,2007,0,NLS200707100,NL,NULL,0,0,8.677351583,0,1,0,0,0.043386758,0.043386758
sheetbe01,2007,0,NLS200707100,NL,NULL,0,0,8.446847867,0,1,0,0,0.042234239,0.042234239
cabremi01,2007,0,NLS200707100,NL,NULL,29.25410028,-8.357058596,0,1,0,0.04388115,-0.012535588,0,0.031345563
rowanaa01,2007,0,NLS200707100,NL,NULL,5.024312431,5.016933138,0,2,0,0.015072937,0.015050799,0,0.030123737
cordefr01,2007,0,NLS200707100,NL,NULL,0,0,5.702039785,0,1,0,0,0.028510199,0.028510199
hoffmtr01,2007,0,NLS200707100,NL,NULL,0,0,5.020086423,0,1,0,0,0.025100432,0.025100432
sanchfr01,2007,0,NLS200707100,NL,NULL,5.063427679,6.546691247,0,1,0,0.007595142,0.009820037,0,0.017415178
hardyjj01,2007,0,NLS200707100,NL,NULL,-6.170712059,14.28007036,0,1,0,-0.009256068,0.021420106,0,0.012164037
mccanbr01,2007,0,NLS200707100,NL,NULL,2.474985497,4.216487458,0,1,0,0.003712478,0.006324731,0,0.010037209
leeca01,2007,0,NLS200707100,NL,NULL,7.05370559,-8.175317727,0,1,0,0.010580558,-0.012262977,0,-0.001682418
fieldpr01,2007,0,NLS200707100,NL,3,17.65767167,-18.55160336,0,2,0,0.052973015,-0.05565481,0,-0.002681795
youngdm01,2007,0,NLS200707100,NL,NULL,3.509758376,-16.86141233,0,1,0,0.005264638,-0.025292118,0,-0.020027481
griffke02,2007,0,NLS200707100,NL,9,4.890930454,-13.01107811,0,3,0,0.022009187,-0.058549851,0,-0.036540664
rodrial01,2007,0,NLS200707100,AL,5,40.1947535,-1.648542173,0,3,0,0.195542044,-0.008019935,0,0.187522109
beckejo02,2007,0,NLS200707100,AL,NULL,0,0,13.82337217,0,2,0,0,0.138233722,0.138233722
posadjo01,2007,0,NLS200707100,AL,NULL,16.74258594,2.88153302,0,3,0,0.081450418,0.014018269,0,0.095468687
papeljo01,2007,0,NLS200707100,AL,NULL,0,0,16.56757629,0,1,0,0,0.082837881,0.082837881
ortizda01,2007,0,NLS200707100,AL,3,35.71440218,-10.85213263,0,2,0,0.115830494,-0.035196106,0,0.080634388
santajo02,2007,0,NLS200707100,AL,NULL,0,0,15.68443011,0,1,0,0,0.078422151,0.078422151
roberbr01,2007,0,NLS200707100,AL,NULL,8.453512982,7.080265333,0,3,0,0.041125198,0.034444534,0,0.075569732
suzukic01,2007,0,NLS200707100,AL,8,11.62413568,3.595948388,0,3,0,0.056549849,0.017493803,0,0.074043652
guerrvl01,2007,0,NLS200707100,AL,9,22.23886991,-7.075468561,0,3,0,0.108189097,-0.034421198,0,0.073767898
harenda01,2007,0,NLS200707100,AL,1,0,0,7.052303494,0,2,0,0,0.070523035,0.070523035
sabatc.01,2007,0,NLS200707100,AL,NULL,0,0,12.20173239,0,1,0,0,0.061008662,0.061008662
jeterde01,2007,0,NLS200707100,AL,6,22.05371764,-10.63458438,0,3,0,0.107288356,-0.051735816,0,0.05555254
putzjj01,2007,0,NLS200707100,AL,NULL,0,0,15.25629424,0,0.667,0,0,0.050879741,0.050879741
ordonma01,2007,0,NLS200707100,AL,7,21.34447744,-6.275807704,0,2,0,0.069225332,-0.020353971,0,0.048871361
crawfca02,2007,0,NLS200707100,AL,NULL,16.69037881,-1.656978738,0,2,0,0.054130958,-0.005373985,0,0.048756973
guillca01,2007,0,NLS200707100,AL,NULL,13.80037729,0.134897605,0,2,0,0.04475798,0.000437506,0,0.045195486
sizemgr01,2007,0,NLS200707100,AL,NULL,23.46033044,3.099202574,0,1,0,0.038043779,0.005025734,0,0.043069513
verlaju01,2007,0,NLS200707100,AL,NULL,0,0,8.352987148,0,1,0,0,0.041764936,0.041764936
polanpl01,2007,0,NLS200707100,AL,4,7.521180915,13.58626266,0,1,0,0.01219651,0.022031777,0,0.034228287
hunteto01,2007,0,NLS200707100,AL,NULL,6.644308324,2.675927214,0,2,0,0.021549108,0.008678683,0,0.030227791
martivi01,2007,0,NLS200707100,AL,NULL,11.40377121,0.551779633,0,1,0,0.018492602,0.000894778,0,0.01938738
rodrifr03,2007,0,NLS200707100,AL,NULL,0,0,10.23538389,0,0.333,0,0,0.017041914,0.017041914
morneju01,2007,0,NLS200707100,AL,NULL,8.775219542,-4.731664449,0,2,0,0.028460171,-0.015345939,0,0.013114233
ramirma02,2007,0,NLS200707100,AL,NULL,20.62762465,-16.5974182,0,1,0,0.033450202,-0.026914732,0,0.00653547
lowelmi01,2007,0,NLS200707100,AL,NULL,-0.12130596,3.531992541,0,1,0,-0.000196712,0.005727555,0,0.005530843
riosal01,2007,0,NLS200707100,AL,NULL,9.133447628,7.47571121,0,0,0,0,0,0,0
rodriiv01,2007,0,NLS200707100,AL,2,-9.952485354,8.015049335,0,2,0,-0.032278331,0.025994755,0,-0.006283576
pujolal01,2006,0,NLS200607110,NL,3,46.88184392,3.618276933,0,3,0,0.272217158,0.02100935,0,0.293226508
beltrca01,2006,0,NLS200607110,NL,8,24.57921152,7.388823306,0,4,0,0.19029067,0.057203793,0,0.247494463
utleych01,2006,0,NLS200607110,NL,4,18.96966603,16.65367255,0,2,0,0.073430965,0.064465829,0,0.137896795
wrighda03,2006,0,NLS200607110,NL,5,23.11487901,-2.90333837,0,3,0,0.134215427,-0.016858094,0,0.117357333
bayja01,2006,0,NLS200607110,NL,9,25.26583519,-7.036658603,0,3,0,0.146704849,-0.040858018,0,0.105846832
webbbr01,2006,0,NLS200607110,NL,NULL,0,0,16.7476839,0,1,0,0,0.08373842,0.08373842
oswalro01,2006,0,NLS200607110,NL,NULL,0,0,15.48397954,0,1,0,0,0.077419898,0.077419898
arroybr01,2006,0,NLS200607110,NL,NULL,0,0,12.78984279,0,1,0,0,0.063949214,0.063949214
sanchfr01,2006,0,NLS200607110,NL,NULL,7.651007139,8.37504878,0,2,0,0.029616802,0.032419544,0,0.062036345
gordoto01,2006,0,NLS200607110,NL,NULL,0,0,11.13493834,0,1,0,0,0.055674692,0.055674692
pennybr01,2006,0,NLS200607110,NL,1,0,0,5.344406774,0,2,0,0,0.053444068,0.053444068
berkmla01,2006,0,NLS200607110,NL,NULL,30.70140845,-6.046386765,0,1,0,0.059422081,-0.011702684,0,0.047719397
howarry01,2006,0,NLS200607110,NL,NULL,28.97944944,-6.269629394,0,1,0,0.056089257,-0.012134767,0,0.04395449
hollima01,2006,0,NLS200607110,NL,NULL,17.11387354,-10.16765345,0,3,0,0.099370879,-0.059037988,0,0.040332891
fuentbr01,2006,0,NLS200607110,NL,NULL,0,0,7.557671176,0,1,0,0,0.037788356,0.037788356
hoffmtr01,2006,0,NLS200607110,NL,NULL,0,0,7.20575635,0,1,0,0,0.036028782,0.036028782
soriaal01,2006,0,NLS200607110,NL,7,11.36517644,-2.759975505,0,2,0,0.043994231,-0.010683776,0,0.033310455
mccanbr01,2006,0,NLS200607110,NL,NULL,11.4971814,4.557506281,0,1,0,0.022252609,0.00882098,0,0.031073589
renteed01,2006,0,NLS200607110,NL,6,-0.90211072,4.106170289,0,2,0,-0.003492041,0.015894853,0,0.012402811
loducpa01,2006,0,NLS200607110,NL,2,-4.883371786,6.527009312,0,2,0,-0.018903375,0.025265842,0,0.006362468
leeca01,2006,0,NLS200607110,NL,NULL,10.47547218,-7.690933642,0,1,0,0.020275107,-0.014885678,0,0.005389429
cabremi01,2006,0,NLS200607110,NL,NULL,31.22070299,-5.847185512,0,0,0,0,0,0,0
eckstda01,2006,0,NLS200607110,NL,NULL,-7.087372451,5.469182112,0,1,0,-0.013717495,0.010585514,0,-0.003131981
turnbde01,2006,0,NLS200607110,NL,NULL,0,0,-8.858472614,0,1,0,0,-0.044292363,-0.044292363
hallaro01,2006,0,NLS200607110,AL,NULL,0,0,13.83407012,0,2,0,0,0.138340701,0.138340701
rodrial01,2006,0,NLS200607110,AL,5,30.87263258,-0.116207045,0,2,0,0.112264118,-0.000422571,0,0.111841547
santajo02,2006,0,NLS200607110,AL,NULL,0,0,22.18661816,0,1,0,0,0.110933091,0.110933091
suzukic01,2006,0,NLS200607110,AL,9,13.42232059,5.999625601,0,3,0,0.073212658,0.032725231,0,0.105937888
sizemgr01,2006,0,NLS200607110,AL,NULL,22.43581964,5.728866859,0,2,0,0.081584799,0.020832243,0,0.102417042
riverma01,2006,0,NLS200607110,AL,NULL,0,0,19.2972024,0,1,0,0,0.096486012,0.096486012
mauerjo01,2006,0,NLS200607110,AL,NULL,18.68270661,2.759800862,0,2,0,0.067937115,0.010035639,0,0.077972754
ryanb.01,2006,0,NLS200607110,AL,NULL,0,0,15.51603364,0,1,0,0,0.077580168,0.077580168
jeterde01,2006,0,NLS200607110,AL,6,21.64901576,-8.231197629,0,3,0,0.118085541,-0.044897442,0,0.073188099
rogerke01,2006,0,NLS200607110,AL,1,0,0,7.283722252,0,2,0,0,0.072837223,0.072837223
ortizda01,2006,0,NLS200607110,AL,3,30.01784104,-10.59055556,0,2,0,0.109155786,-0.038511111,0,0.070644674
wellsve01,2006,0,NLS200607110,AL,8,8.701018263,9.375340744,0,2,0,0.031640066,0.034092148,0,0.065732215
guerrvl01,2006,0,NLS200607110,AL,7,24.66213288,-7.750767372,0,2,0,0.089680483,-0.028184609,0,0.061495875
kazmisc01,2006,0,NLS200607110,AL,NULL,0,0,10.72460827,0,1,0,0,0.053623041,0.053623041
glaustr01,2006,0,NLS200607110,AL,NULL,11.31600313,0.235998823,0,2,0,0.041149102,0.000858178,0,0.04200728
tejadmi01,2006,0,NLS200607110,AL,NULL,16.37533972,3.084604831,0,1,0,0.029773345,0.005608372,0,0.035381717
zitoba01,2006,0,NLS200607110,AL,NULL,0,0,6.232333606,0,1,0,0,0.031161668,0.031161668
rodriiv01,2006,0,NLS200607110,AL,2,0.216443498,7.124984137,0,2,0,0.000787067,0.025909033,0,0.0266961
matthga02,2006,0,NLS200607110,AL,NULL,4.489130038,9.207005301,0,1,0,0.008162055,0.01674001,0,0.024902064
thomeji01,2006,0,NLS200607110,AL,NULL,18.32433895,-8.157638965,0,1,0,0.03331698,-0.014832071,0,0.018484909
konerpa01,2006,0,NLS200607110,AL,NULL,12.83572606,-9.634111715,0,2,0,0.046675367,-0.035033134,0,0.011642234
dyeje01,2006,0,NLS200607110,AL,NULL,13.50732347,-8.461148024,0,1,0,0.02455877,-0.015383905,0,0.009174864
youngmi02,2006,0,NLS200607110,AL,NULL,10.31829063,-8.229048513,0,2,0,0.037521057,-0.029923813,0,0.007597244
lopezjo01,2006,0,NLS200607110,AL,NULL,-9.048660241,6.432351784,0,0,0,0,0,0,0
ordonma01,2006,0,NLS200607110,AL,NULL,4.570531548,-8.408315196,0,1,0,0.008310057,-0.015287846,0,-0.006977788
loretma01,2006,0,NLS200607110,AL,4,-2.323904391,-2.811119299,0,2,0,-0.008450561,-0.010222252,0,-0.018672813
bondsba01,2004,0,NLS200407130,NL,7,79.5401269,-6.899384376,0,3,0,0.376769022,-0.032681294,0,0.344087728
pujolal01,2004,0,NLS200407130,NL,3,49.86971097,-3.703239684,0,3,0,0.236224947,-0.017541662,0,0.218683285
rolensc01,2004,0,NLS200407130,NL,5,25.54030648,14.3588692,0,2,0,0.080653599,0.045343797,0,0.125997397
johnsra05,2004,0,NLS200407130,NL,NULL,0,0,20.78674978,0,1,0,0,0.103933749,0.103933749
zambrca01,2004,0,NLS200407130,NL,NULL,0,0,17.5025949,0,1,0,0,0.087512974,0.087512974
beltrca01,2004,0,NLS200407130,NL,NULL,23.95038905,2.995212112,0,2,0,0.075632808,0.009458565,0,0.085091372
berkmla01,2004,0,NLS200407130,NL,8,30.38034672,-4.914468347,0,2,0,0.095937937,-0.015519374,0,0.080418563
pavanca01,2004,0,NLS200407130,NL,NULL,0,0,7.566686472,0,2,0,0,0.075666865,0.075666865
loretma01,2004,0,NLS200407130,NL,NULL,19.01396029,1.818858564,0,2,0,0.060044085,0.005743764,0,0.065787849
sheetbe01,2004,0,NLS200407130,NL,NULL,0,0,12.79807118,0,1,0,0,0.063990356,0.063990356
renteed01,2004,0,NLS200407130,NL,6,5.450289679,7.835456881,0,3,0,0.025817162,0.037115322,0,0.062932484
thomeji01,2004,0,NLS200407130,NL,NULL,30.2020294,-10.81373697,0,2,0,0.09537483,-0.034148643,0,0.061226187
clemero02,2004,0,NLS200407130,NL,1,0,0,12.22845788,0,1,0,0,0.061142289,0.061142289
heltoto01,2004,0,NLS200407130,NL,NULL,39.82086163,-2.385824839,0,1,0,0.062875045,-0.003767092,0,0.059107953
kentje01,2004,0,NLS200407130,NL,4,15.52756191,1.839840084,0,2,0,0.049034406,0.005810021,0,0.054844427
gagneer01,2004,0,NLS200407130,NL,NULL,0,0,10.3722863,0,1,0,0,0.051861431,0.051861431
abreubo01,2004,0,NLS200407130,NL,NULL,30.14559417,-2.62318423,0,1,0,0.047598307,-0.00414187,0,0.043456437
glavito02,2004,0,NLS200407130,NL,NULL,0,0,7.076376556,0,1,0,0,0.035381883,0.035381883
lowelmi01,2004,0,NLS200407130,NL,NULL,10.00906349,0.844491504,0,2,0,0.031607569,0.002666815,0,0.034274384
kolbda01,2004,0,NLS200407130,NL,NULL,0,0,5.774704136,0,1,0,0,0.028873521,0.028873521
wilsoja02,2004,0,NLS200407130,NL,NULL,-6.594833969,13.33207142,0,2,0,-0.020825791,0.042101278,0,0.021275487
sosasa01,2004,0,NLS200407130,NL,9,15.60692969,-9.613827811,0,2,0,0.049285041,-0.030359456,0,0.018925585
cabremi01,2004,0,NLS200407130,NL,NULL,11.19917417,-5.738054279,0,2,0,0.035365813,-0.018120171,0,0.017245642
estrajo01,2004,0,NLS200407130,NL,NULL,1.47673046,-0.311789226,0,2,0,0.004663359,-0.000984598,0,0.003678762
loducpa01,2004,0,NLS200407130,NL,NULL,-5.493883909,14.53704519,0,0,0,0,0,0,0
aloumo01,2004,0,NLS200407130,NL,NULL,7.365783853,-8.230764381,0,2,0,0.02326037,-0.025991888,0,-0.002731517
piazzmi01,2004,0,NLS200407130,NL,2,3.854151275,-5.676334816,0,2,0,0.012171004,-0.017925268,0,-0.005754264
larkiba01,2004,0,NLS200407130,NL,NULL,-9.404274072,-3.289179881,0,1,0,-0.014848854,-0.005193442,0,-0.020042296
rodrial01,2004,0,NLS200407130,AL,5,30.37266607,10.56538806,0,3,0,0.130168569,0.045280235,0,0.175448803
suzukic01,2004,0,NLS200407130,AL,8,19.91492322,7.425881048,0,4,0,0.113799561,0.042433606,0,0.156233167
guerrvl01,2004,0,NLS200407130,AL,9,33.45892299,-8.764850983,0,4,0,0.191193846,-0.050084863,0,0.141108983
rodriiv01,2004,0,NLS200407130,AL,2,13.60685065,4.666508246,0,4,0,0.077753432,0.026665761,0,0.104419194
riverma01,2004,0,NLS200407130,AL,NULL,0,0,17.23934034,0,1,0,0,0.086196702,0.086196702
muldema01,2004,0,NLS200407130,AL,1,0,0,6.868901399,0,2,0,0,0.068689014,0.068689014
nathajo01,2004,0,NLS200407130,AL,NULL,0,0,13.48545481,0,1,0,0,0.067427274,0.067427274
ramirma02,2004,0,NLS200407130,AL,7,32.75229787,-12.67167048,0,2,0,0.093577994,-0.036204773,0,0.057373221
blaloha01,2004,0,NLS200407130,AL,NULL,6.449652924,11.57444281,0,2,0,0.01842758,0.033069837,0,0.051497416
jeterde01,2004,0,NLS200407130,AL,6,15.98584334,-5.338158849,0,3,0,0.068510757,-0.022877824,0,0.045632934
ortizda01,2004,0,NLS200407130,AL,NULL,20.09655545,-10.25737264,0,3,0,0.086128095,-0.043960168,0,0.042167926
soriaal01,2004,0,NLS200407130,AL,4,11.86106021,-3.344898506,0,3,0,0.050833115,-0.014335279,0,0.036497836
lillyte01,2004,0,NLS200407130,AL,NULL,0,0,7.17025743,0,1,0,0,0.035851287,0.035851287
tejadmi01,2004,0,NLS200407130,AL,NULL,19.11437188,5.310664932,0,1,0,0.027306246,0.007586664,0,0.03489291
rodrifr03,2004,0,NLS200407130,AL,NULL,0,0,9.927184854,0,0.667,0,0,0.033107161,0.033107161
crawfca02,2004,0,NLS200407130,AL,NULL,3.169598211,7.066505719,0,2,0,0.009055995,0.020190016,0,0.029246011
sheffga01,2004,0,NLS200407130,AL,NULL,29.56544335,-9.195264578,0,1,0,0.042236348,-0.013136092,0,0.029100255
vazquja01,2004,0,NLS200407130,AL,NULL,0,0,5.312976054,0,1,0,0,0.02656488,0.02656488
giambja01,2004,0,NLS200407130,AL,3,19.70261625,-10.81304269,0,2,0,0.056293189,-0.030894408,0,0.025398782
sabatc.01,2004,0,NLS200407130,AL,NULL,0,0,4.554617357,0,1,0,0,0.022773087,0.022773087
gordoto01,2004,0,NLS200407130,AL,NULL,0,0,13.13107302,0,0.333,0,0,0.021863237,0.021863237
matsuhi01,2004,0,NLS200407130,AL,NULL,17.15232792,-8.73006064,0,1,0,0.024503326,-0.012471515,0,0.01203181
martivi01,2004,0,NLS200407130,AL,NULL,6.293205415,0.449263571,0,1,0,0.008990293,0.000641805,0,0.009632099
belliro01,2004,0,NLS200407130,AL,NULL,-5.37978235,0.265478515,0,1,0,-0.007685403,0.000379255,0,-0.007306148
youngmi02,2004,0,NLS200407130,AL,NULL,0.156921114,-4.006980862,0,2,0,0.000448346,-0.011448517,0,-0.011000171
loaizes01,2004,0,NLS200407130,AL,NULL,0,0,-4.709837183,0,1,0,0,-0.023549186,-0.023549186
lawtoma02,2004,0,NLS200407130,AL,NULL,4.784040841,-13.9037593,0,2,0,0.013668688,-0.039725027,0,-0.026056338
harveke01,2004,0,NLS200407130,AL,NULL,-8.480884329,-10.27642909,0,1,0,-0.012115549,-0.014680613,0,-0.026796162
bondsba01,2002,0,NLS200207090,NL,7,78.45120153,-5.457861258,0,2,0,0.209203204,-0.014554297,0,0.194648907
schilcu01,2002,0,NLS200207090,NL,1,0,0,23.50389474,0,2,0,0,0.192304593,0.192304593
jonesan01,2002,0,NLS200207090,NL,NULL,13.67288005,19.14390727,0,3,0,0.05469152,0.076575629,0,0.131267149
rolensc01,2002,0,NLS200207090,NL,5,18.78086557,11.12380616,0,3,0,0.075123462,0.044495225,0,0.119618687
greensh01,2002,0,NLS200207090,NL,NULL,27.7670786,-0.067295682,0,3,0,0.111068314,-0.000269183,0,0.110799132
heltoto01,2002,0,NLS200207090,NL,3,38.06175533,1.88561568,0,2,0,0.101498014,0.005028308,0,0.106526323
sosasa01,2002,0,NLS200207090,NL,9,44.96638898,-7.410458209,0,2,0,0.119910371,-0.019761222,0,0.100149149
berkmla01,2002,0,NLS200207090,NL,NULL,31.60503377,-7.954517811,0,3,0,0.126420135,-0.031818071,0,0.094602064
guerrvl01,2002,0,NLS200207090,NL,8,31.95618659,-1.376457139,0,2,0,0.085216498,-0.003670552,0,0.081545945
piazzmi01,2002,0,NLS200207090,NL,2,21.78989634,-2.803592121,0,2,0,0.05810639,-0.007476246,0,0.050630145
vidrojo01,2002,0,NLS200207090,NL,4,14.52609297,1.817595689,0,2,0,0.038736248,0.004846922,0,0.04358317
nenro01,2002,0,NLS200207090,NL,NULL,0,0,8.23259103,0,1,0,0,0.033678781,0.033678781
spiveju01,2002,0,NLS200207090,NL,NULL,10.41390255,-0.158757392,0,2,0,0.027770407,-0.000423353,0,0.027347054
gonzalu01,2002,0,NLS200207090,NL,NULL,24.84869722,-4.667595613,0,1,0,0.033131596,-0.006223461,0,0.026908135
remlimi01,2002,0,NLS200207090,NL,NULL,0,0,8.315251078,0,0.667,0,0,0.022689296,0.022689296
perezod01,2002,0,NLS200207090,NL,NULL,0,0,5.145343552,0,1,0,0,0.021049133,0.021049133
lowelmi01,2002,0,NLS200207090,NL,NULL,1.570732294,3.483622715,0,3,0,0.006282929,0.013934491,0,0.02021742
hoffmtr01,2002,0,NLS200207090,NL,NULL,0,0,4.767060382,0,1,0,0,0.019501611,0.019501611
kimby01,2002,0,NLS200207090,NL,NULL,0,0,12.52144273,0,0.333,0,0,0.01705762,0.01705762
dunnad01,2002,0,NLS200207090,NL,NULL,13.59437468,-7.68316533,0,2,0,0.036251666,-0.020488441,0,0.015763225
hernajo01,2002,0,NLS200207090,NL,NULL,-7.112848282,11.01283811,0,3,0,-0.028451393,0.044051352,0,0.015599959
castilu01,2002,0,NLS200207090,NL,NULL,5.410603397,-0.529060825,0,2,0,0.014428276,-0.001410829,0,0.013017447
padilvi01,2002,0,NLS200207090,NL,NULL,0,0,1.540411321,0,2,0,0,0.012603365,0.012603365
willimi03,2002,0,NLS200207090,NL,NULL,0,0,2.985584023,0,1,0,0,0.012213753,0.012213753
smoltjo01,2002,0,NLS200207090,NL,NULL,0,0,2.453913296,0,1,0,0,0.010038736,0.010038736
gagneer01,2002,0,NLS200207090,NL,NULL,0,0,2.297814305,0,1,0,0,0.009400149,0.009400149
sexsori01,2002,0,NLS200207090,NL,NULL,12.39710629,-7.092193968,0,1,0,0.016529475,-0.009456259,0,0.007073216
rolliji01,2002,0,NLS200207090,NL,6,-1.921385495,4.247695043,0,2,0,-0.005123695,0.011327187,0,0.006203492
milleda02,2002,0,NLS200207090,NL,NULL,-9.647482271,10.48863908,0,3,0,-0.038589929,0.041954556,0,0.003364627
santibe01,2002,0,NLS200207090,NL,NULL,-10.80560167,5.540416837,0,2,0,-0.028814938,0.014774445,0,-0.014040493
lowede01,2002,0,NLS200207090,AL,1,0,0,16.79840627,0,2,0,0,0.137441506,0.137441506
rodrial01,2002,0,NLS200207090,AL,6,42.90777308,6.931012152,0,2,0,0.111933321,0.018080901,0,0.130014222
giambja01,2002,0,NLS200207090,AL,3,49.37039205,-7.603978392,0,2,0,0.128792327,-0.019836465,0,0.108955862
buehrma01,2002,0,NLS200207090,AL,NULL,0,0,10.70041109,0,2,0,0,0.087548818,0.087548818
ramirma02,2002,0,NLS200207090,AL,7,41.94723288,-10.99350494,0,2,0,0.109427564,-0.028678709,0,0.080748856
posadjo01,2002,0,NLS200207090,AL,2,10.46554599,3.578262351,0,3,0,0.040952136,0.014001896,0,0.054954033
hallaro01,2002,0,NLS200207090,AL,NULL,0,0,12.47874702,0,1,0,0,0.05104942,0.05104942
damonjo01,2002,0,NLS200207090,AL,NULL,8.860896313,3.591122272,0,3,0,0.034673073,0.014052218,0,0.04872529
suzukic01,2002,0,NLS200207090,AL,9,19.15541536,-1.00864062,0,2,0,0.049970649,-0.002631236,0,0.047339412
garcino01,2002,0,NLS200207090,AL,NULL,18.28360105,13.79066309,0,1,0,0.023848175,0.017987821,0,0.041835997
tejadmi01,2002,0,NLS200207090,AL,NULL,12.15418415,3.287681758,0,2,0,0.031706567,0.008576561,0,0.040283128
riverma01,2002,0,NLS200207090,AL,NULL,0,0,9.073999868,0,1,0,0,0.037120909,0.037120909
anderga01,2002,0,NLS200207090,AL,NULL,3.255068323,1.606610987,0,4,0,0.016982965,0.008382318,0,0.025365283
sweenmi01,2002,0,NLS200207090,AL,NULL,23.49181558,-5.022991414,0,1,0,0.030641499,-0.006551728,0,0.024089771
zitoba01,2002,0,NLS200207090,AL,NULL,0,0,17.01620724,0,0.333,0,0,0.023180715,0.023180715
garcifr03,2002,0,NLS200207090,AL,NULL,0,0,2.656242521,0,2,0,0,0.021732893,0.021732893
hunteto01,2002,0,NLS200207090,AL,8,3.679723011,4.614212365,0,2,0,0.009599277,0.012037076,0,0.021636353
winnra01,2002,0,NLS200207090,AL,NULL,8.220837632,-3.5665128,0,3,0,0.032168495,-0.01395592,0,0.018212575
guarded01,2002,0,NLS200207090,AL,NULL,0,0,6.623899546,0,0.667,0,0,0.018074213,0.018074213
jeterde01,2002,0,NLS200207090,AL,NULL,21.74898999,-7.925541122,0,1,0,0.028368248,-0.010337662,0,0.018030585
urbinug01,2002,0,NLS200207090,AL,NULL,0,0,4.013780589,0,1,0,0,0.016420011,0.016420011
pierza.01,2002,0,NLS200207090,AL,NULL,-2.361249302,6.470697936,0,3,0,-0.009239671,0.025320122,0,0.016080451
sasakka01,2002,0,NLS200207090,AL,NULL,0,0,3.072708696,0,1,0,0,0.012570172,0.012570172
venturo01,2002,0,NLS200207090,AL,NULL,0.869223524,5.251768928,0,1,0,0.00113377,0.006850133,0,0.007983903
hillesh02,2002,0,NLS200207090,AL,5,-2.013249983,3.756870802,0,2,0,-0.005251956,0.009800533,0,0.004548576
soriaal01,2002,0,NLS200207090,AL,4,8.802966747,-8.498468201,0,2,0,0.022964261,-0.022169917,0,0.000794344
batisto01,2002,0,NLS200207090,AL,NULL,-6.574865966,5.516066383,0,3,0,-0.025727736,0.021584608,0,-0.004143129
fickro01,2002,0,NLS200207090,AL,NULL,1.916778303,-4.598346985,0,2,0,0.005000291,-0.011995688,0,-0.006995397
konerpa01,2002,0,NLS200207090,AL,NULL,7.80612754,-11.1151077,0,2,0,0.020363811,-0.028995933,0,-0.008632122
vizquom01,2002,0,NLS200207090,AL,NULL,-10.83020885,2.547587167,0,3,0,-0.042379078,0.009968819,0,-0.032410259
jonesch06,2000,0,NLS200007110,NL,5,33.46266063,-0.088312394,0,3,0,0.162791322,-0.000429628,0,0.162361694
jonesan01,2000,0,NLS200007110,NL,NULL,19.54019599,24.99486362,0,2,0,0.063373609,0.081064423,0,0.144438031
sosasa01,2000,0,NLS200007110,NL,9,31.89376397,-6.507433799,0,3,0,0.155158852,-0.031657786,0,0.123501066
johnsra05,2000,0,NLS200007110,NL,1,0,0,24.29391358,0,1,0,0,0.121469568,0.121469568
gilesbr02,2000,0,NLS200007110,NL,NULL,33.28007174,1.539673069,0,2,0,0.107935368,0.004993534,0,0.112928902
brownke01,2000,0,NLS200007110,NL,NULL,0,0,21.2789762,0,1,0,0,0.106394881,0.106394881
guerrvl01,2000,0,NLS200007110,NL,7,32.8196764,-0.914492148,0,2,0,0.106442194,-0.00296592,0,0.103476273
heltoto01,2000,0,NLS200007110,NL,NULL,28.72539018,1.104455231,0,2,0,0.093163428,0.003582017,0,0.096745445
kendaja01,2000,0,NLS200007110,NL,2,23.26094823,4.993720934,0,2,0,0.075440913,0.016195852,0,0.091636765
alfoned01,2000,0,NLS200007110,NL,NULL,23.57111137,4.444511658,0,2,0,0.076446848,0.014414632,0,0.09086148
