question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,subpopulation,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no,strongly_approve,somewhat_approve,somewhat_disapprove,strongly_disapprove
97605,58392,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,783,rv,rv,,Live Phone,5/31/19,6/4/19,"",,6/7/19 08:22,,http://maristpoll.marist.edu/wp-content/uploads/2019/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables-on-Politics_1906051430.pdf,538,43.0,49.0,29.0,14.0,12.0,38.0
141685,58392,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,5/31/19,6/4/19,"",,5/5/21 10:14,,http://maristpoll.marist.edu/wp-content/uploads/2019/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables-on-Politics_1906051430.pdf,538,10.0,85.0,4.0,6.0,15.0,69.0
141686,58392,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,5/31/19,6/4/19,"",,5/5/21 10:14,,http://maristpoll.marist.edu/wp-content/uploads/2019/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables-on-Politics_1906051430.pdf,538,88.0,8.0,67.0,22.0,3.0,5.0
141687,58392,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,5/31/19,6/4/19,"",,5/5/21 10:15,,http://maristpoll.marist.edu/wp-content/uploads/2019/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables-on-Politics_1906051430.pdf,538,35.0,54.0,20.0,15.0,15.0,39.0
94542,58109,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1078,rv,rv,,Live Phone,5/16/19,5/20/19,"",,5/21/19 13:46,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2622,538,38.0,57.0,28.0,10.0,8.0,48.0
141681,58109,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,5/16/19,5/20/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2622,538,86.0,10.0,70.0,15.0,4.0,6.0
141682,58109,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,5/16/19,5/20/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2622,538,2.0,98.0,1.0,1.0,8.0,90.0
141683,58109,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,5/16/19,5/20/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2622,538,34.0,57.0,21.0,13.0,14.0,43.0
94321,57975,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1044,rv,rv,,Live Phone,4/26/19,4/29/19,"",,5/2/19 06:27,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2618,538,41.0,55.0,30.0,10.0,8.0,46.0
141678,57975,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,4/26/19,4/29/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2618,538,88.0,9.0,75.0,12.0,5.0,4.0
141679,57975,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,4/26/19,4/29/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2618,538,3.0,96.0,1.0,2.0,7.0,89.0
141680,57975,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,4/26/19,4/29/19,"",,5/5/21 09:53,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2618,538,37.0,55.0,20.0,16.0,11.0,44.0
94295,57981,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1017,a,a,,Live Phone,4/24/19,4/29/19,"",,5/1/19 08:18,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,538,41.0,53.0,26.0,15.0,15.0,38.0
94296,57981,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,840,rv,rv,,Live Phone,4/24/19,4/29/19,"",,5/1/19 08:18,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,538,42.0,54.0,27.0,14.0,13.0,41.0
141675,57981,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,4/24/19,4/29/19,"",,5/5/21 09:48,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,538,6.0,91.0,0.0,6.0,15.0,76.0
141676,57981,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,4/24/19,4/29/19,"",,5/5/21 09:48,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,538,89.0,7.0,66.0,23.0,3.0,4.0
141677,57981,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,4/24/19,4/29/19,"",,5/5/21 09:49,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,538,32.0,62.0,18.0,14.0,21.0,41.0
94241,57958,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,4/22/19,4/25/19,"",,4/26/19 15:08,data provided by Gary Langer,https://www.washingtonpost.com/context/washington-post-abc-news-poll-april-22-25-2019/?noteId=873ceb77-ad0f-439a-891b-d440139189d0&questionId=40492183-b9b8-496e-a770-0b56bf2c9710,538,39.48,54.29,27.86493556,11.61694179,9.326517606,44.96038443
141672,57958,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,4/22/19,4/25/19,"",,5/5/21 09:46,data provided by Gary Langer,"",538,5.93,92.9,4.130900974,1.803978881,7.62768208,85.26965755
141673,57958,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,4/22/19,4/25/19,"",,5/5/21 09:46,data provided by Gary Langer,"",538,78.46,16.45,59.97744091,18.48146392,2.701398619,13.74978906
141674,57958,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,4/22/19,4/25/19,"",,5/5/21 09:46,data provided by Gary Langer,"",538,40.16,53.47,24.00171524,16.16170094,15.28179395,38.19062042
93873,57789,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,938,a,a,,Live Phone,3/25/19,3/27/19,"",,3/29/19 07:54,,http://maristpoll.marist.edu/wp-content/uploads/2019/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1903251153.pdf,538,42.0,51.0,26.0,16.0,11.0,40.0
93874,57789,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,834,rv,rv,,Live Phone,3/25/19,3/27/19,"",,3/29/19 07:54,,http://maristpoll.marist.edu/wp-content/uploads/2019/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1903251153.pdf,538,44.0,50.0,28.0,15.0,10.0,40.0
141669,57789,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,3/25/19,3/27/19,"",,5/5/21 09:46,,http://maristpoll.marist.edu/wp-content/uploads/2019/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1903251153.pdf,538,5.0,92.0,2.0,3.0,15.0,76.0
141670,57789,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,3/25/19,3/27/19,"",,5/5/21 09:46,,http://maristpoll.marist.edu/wp-content/uploads/2019/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1903251153.pdf,538,90.0,8.0,65.0,25.0,4.0,3.0
141671,57789,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,3/25/19,3/27/19,"",,5/5/21 09:46,,http://maristpoll.marist.edu/wp-content/uploads/2019/03/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1903251153.pdf,538,42.0,48.0,24.0,18.0,10.0,38.0
93789,57755,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1358,rv,rv,,Live Phone,3/21/19,3/25/19,"",,3/26/19 13:41,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2609,538,39.0,55.0,28.0,11.0,8.0,47.0
141666,57755,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,3/21/19,3/25/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2609,538,89.0,9.0,69.0,18.0,5.0,3.0
141667,57755,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,3/21/19,3/25/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2609,538,3.0,97.0,1.0,1.0,7.0,89.0
141668,57755,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,3/21/19,3/25/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2609,538,35.0,56.0,19.0,16.0,12.0,43.0
93429,57627,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1120,rv,rv,,Live Phone,3/1/19,3/4/19,"",,3/5/19 13:31,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2603,538,38.0,55.0,28.0,9.0,9.0,46.0
141663,57627,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,3/1/19,3/4/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2603,538,82.0,12.0,67.0,14.0,6.0,6.0
141664,57627,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,3/1/19,3/4/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2603,538,6.0,93.0,4.0,2.0,8.0,84.0
141665,57627,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,3/1/19,3/4/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2603,538,34.0,57.0,22.0,12.0,12.0,45.0
92899,57418,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1004,rv,rv,,Live Phone,1/25/19,1/28/19,"",,1/29/19 14:04,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2596,538,38.0,57.0,29.0,9.0,6.0,50.0
141660,57418,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,1/25/19,1/28/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2596,538,84.0,11.0,67.0,16.0,5.0,7.0
141661,57418,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,1/25/19,1/28/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2596,538,3.0,93.0,2.0,1.0,4.0,90.0
141662,57418,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,1/25/19,1/28/19,"",,5/5/21 09:45,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2596,538,31.0,63.0,22.0,9.0,10.0,53.0
92853,57396,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,1/21/19,1/24/19,"",,1/25/19 13:46,data provided by Gary Langer,https://apps.washingtonpost.com/g/page/national/washington-post-abc-news-poll-jan-21-24/2355/,538,37.2,57.98,28.41484572,8.788648629,9.104470182,48.8760716
141657,57396,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,1/21/19,1/24/19,"",,5/5/21 09:44,data provided by Gary Langer,"",538,11.64,86.56,7.14705035,4.495217688,4.469412062,82.08643448
141658,57396,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,1/21/19,1/24/19,"",,5/5/21 09:44,data provided by Gary Langer,"",538,78.44,16.22,69.0975002,9.347340969,6.697402725,9.526244001
141659,57396,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,1/21/19,1/24/19,"",,5/5/21 09:44,data provided by Gary Langer,"",538,31.62,62.68,20.21506523,11.4056108,14.20173165,48.48178375
92709,57328,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1023,a,a,,Live Phone,1/10/19,1/13/19,"",,1/16/19 12:17,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,538,39.0,53.0,24.0,14.0,9.0,45.0
92710,57328,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,873,rv,rv,,Live Phone,1/10/19,1/13/19,"",,1/16/19 12:17,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,538,40.0,54.0,26.0,13.0,8.0,46.0
141651,57328,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,1/10/19,1/13/19,"",,5/5/21 09:44,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,538,6.0,89.0,3.0,4.0,6.0,82.0
141652,57328,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,1/10/19,1/13/19,"",,5/5/21 09:44,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,538,83.0,10.0,62.0,21.0,4.0,6.0
141653,57328,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,1/10/19,1/13/19,"",,5/5/21 09:44,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,538,37.0,57.0,24.0,13.0,13.0,44.0
92677,57316,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1209,rv,rv,,Live Phone,1/9/19,1/13/19,"",,1/15/19 12:01,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2593,538,41.0,55.0,33.0,8.0,5.0,50.0
141654,57316,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,1/9/19,1/13/19,"",,5/5/21 09:44,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2593,538,86.0,11.0,71.0,14.0,3.0,8.0
141655,57316,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,1/9/19,1/13/19,"",,5/5/21 09:44,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2593,538,6.0,93.0,4.0,2.0,5.0,88.0
141656,57316,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,1/9/19,1/13/19,"",,5/5/21 09:44,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2593,538,38.0,58.0,29.0,8.0,5.0,53.0
92294,57148,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1147,rv,rv,,Live Phone,12/12/18,12/17/18,"",,12/19/18 12:02,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2591,538,39.0,52.0,31.0,8.0,7.0,46.0
141648,57148,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,12/12/18,12/17/18,"",,5/5/21 09:43,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2591,538,82.0,14.0,68.0,13.0,5.0,8.0
141649,57148,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,12/12/18,12/17/18,"",,5/5/21 09:43,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2591,538,4.0,94.0,2.0,3.0,6.0,88.0
141650,57148,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,12/12/18,12/17/18,"",,5/5/21 09:43,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2591,538,40.0,49.0,31.0,8.0,9.0,39.0
92085,57028,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,1075,a,a,,Live Phone,11/28/18,12/4/18,"",,12/7/18 09:01,,http://maristpoll.marist.edu/wp-content/uploads/2018/12/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_Trump_Mueller_1812051703.pdf,538,42.0,49.0,24.0,17.0,13.0,37.0
92086,57028,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,835,rv,rv,,Live Phone,11/28/18,12/4/18,"",,12/7/18 09:01,,http://maristpoll.marist.edu/wp-content/uploads/2018/12/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_Trump_Mueller_1812051703.pdf,538,43.0,49.0,27.0,16.0,11.0,39.0
141645,57028,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,11/28/18,12/4/18,"",,5/5/21 09:43,,http://maristpoll.marist.edu/wp-content/uploads/2018/12/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_Trump_Mueller_1812051703.pdf,538,11.0,83.0,4.0,7.0,10.0,73.0
141646,57028,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,11/28/18,12/4/18,"",,5/5/21 09:43,,http://maristpoll.marist.edu/wp-content/uploads/2018/12/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_Trump_Mueller_1812051703.pdf,538,90.0,7.0,68.0,22.0,3.0,4.0
141647,57028,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-i,i,Live Phone,11/28/18,12/4/18,"",,5/5/21 09:43,,http://maristpoll.marist.edu/wp-content/uploads/2018/12/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_Trump_Mueller_1812051703.pdf,538,38.0,50.0,18.0,20.0,16.0,34.0
91812,56908,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,1046,rv,rv,,Live Phone,11/14/18,11/19/18,"",,11/20/18 13:24,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2587,538,41.0,54.0,31.0,9.0,6.0,47.0
141642,56908,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-r,r,Live Phone,11/14/18,11/19/18,"",,5/5/21 09:42,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2587,538,85.0,11.0,71.0,11.0,3.0,8.0
141643,56908,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-d,d,Live Phone,11/14/18,11/19/18,"",,5/5/21 09:42,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2587,538,4.0,92.0,2.0,3.0,5.0,86.0
141644,56908,,11,Donald Trump,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,A-,,rv,rv-i,i,Live Phone,11/14/18,11/19/18,"",,5/5/21 09:42,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2587,538,41.0,52.0,30.0,11.0,10.0,42.0
91385,56729,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1255,a,a,,Live Phone,10/29/18,11/1/18,"",,11/4/18 00:19,data provided by Gary Langer,https://www.washingtonpost.com/politics/democrats-lead-in-house-preferences-but-positive-views-of-the-economy-and-concern-about-border-security-may-buoy-republicans-poll-finds/2018/11/03/c98f184a-dee4-11e8-b3f0-62607289efee_story.html,538,39.82,52.62,28.13411447,11.68985151,9.411761419,43.2033206
141639,56729,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/29/18,11/1/18,"",,5/5/21 09:42,data provided by Gary Langer,"",538,6.94,89.3,2.72689598,4.208646089,9.540159058,79.76002743
141640,56729,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/29/18,11/1/18,"",,5/5/21 09:42,data provided by Gary Langer,"",538,86.15,11.74,68.51944272,17.63048032,5.139745203,6.604029716
141641,56729,,11,Donald Trump,11,ABC News/The Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/29/18,11/1/18,"",,5/5/21 09:42,data provided by Gary Langer,"",538,37.24,52.61,23.26217746,13.97516328,13.46243808,39.1451222
91204,56637,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,924,a,a,,Live Phone,10/28/18,10/29/18,"",,11/1/18 10:37,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,538,41.0,51.0,28.0,13.0,13.0,38.0
91205,56637,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,822,rv,rv,,Live Phone,10/28/18,10/29/18,"",,11/1/18 10:37,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,538,41.0,52.0,29.0,12.0,13.0,39.0
91206,56637,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,509,lv,lv,,Live Phone,10/28/18,10/29/18,"",,11/1/18 10:37,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,538,41.0,53.0,31.0,10.0,11.0,43.0
141633,56637,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-d,d,Live Phone,10/28/18,10/29/18,"",,5/5/21 09:41,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,538,7.0,87.0,4.0,3.0,16.0,71.0
141634,56637,,11,Donald Trump,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,,rv,rv-r,r,Live Phone,10/28/18,10/29/18,"",,5/5/21 09:41,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,538,87.0,9.0,69.0,18.0,5.0,4.0
