Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
7,8,11,14,17,20,23,0,0,0,"I expect that many others will choose to allocate troops to the highest values (8/9/10). If I can win with just Castles 1-7, it doesn't make sense for me to devote any troops to 8-10 since these troops will usually be completely wasted. The weakness of this strategy is that it gives me an extremely narrow path to victory -- I need all seven castles to win (in the absence of ties from 8-10). Therefore, each is essentially of equal importance to me (losing either 1 or 7 cripples my chances). My troop allocation, then, is more about where other players will choose to allocate troops. Most players will likely choose a proportional strategy, where higher values also have higher troop allocations, so I also have a proportional allocation. After distributing troops proportionally, I am left with two extras. My suspicion is that some players will try to allocate a couple extra troops to 1, thinking that it's an easy way to pick up a win. Because I need castle 1 to win, I have allocated these extra troops to castle 1 to ensure a victory there."
7,8,10,12,15,20,25,1,1,1,"I figured everyone would fight over the top three castles, so I'm making a risky gambit by ignoring them and hoping to sweep the bottom 7."
7,8,9,11,12,13,14,15,5,6,I know that everyone would likely (on average) assign increasing numbers based on the value of the castle.  My goal is to be out of 'phase' with those values in order to be 'slightly' higher than the most castles that I can...
7,8,9,10,11,12,13,14,16,0,"I decided to sacrifice points at the highest value castle (10 point castle) and provide myself with a higher probability of winning the remaining castles. I then deployed troops in descending order from castle nine down to castle one.Jon Snow had to sacrifice Castle Black (or at least it's tenant's ideals) to (hopefully) regain the North, so I was inspired to do the same!"
7,7,15,15,15,16,16,3,3,3,It is the opposite of my other strategy
7,1,1,1,16,19,23,1,30,1,"Focused on 5 castles (1,5,6,7,9) that would yield 28 victory points - just enough to win. No hard and fast rule on choosing castles - just what I thought would be an interesting way of achieving it - didn't want to be too overweight in high value or low value castles so chose a mix. Sent 1 troop to remaining castles (2,3,4,8,10) in case opponent had similar strategy / didn't send troops. Split remainder of troops roughly equivalent to weight of castle in terms of victory points (approximately 3 troops per VP)."
7,0,14,15,10,17,16,18,2,1,STRATEGY!  Banking on the little guys!
7,0,0,0,0,0,0,31,31,31,28 or bust.
7,0,0,0,0,0,0,31,31,31,"There are 55 points total to be won between the 2 warlords if all castles are fought for, so whoever gets 28 or more wins in that case.  In that case there are 14 ways to get at least 28 points, by winning one of the following specific groups of castles: {10,9,8,7}, {10,9,8,6}, {10,9,8,5}, {10,9,8,4}, {10,9,8,3}, {10,9,8,2}, {10,9,8,1}, {9,8,7,6}, {9,8,7,5}, {9,8,7,4}, {8,7,6,5,4}, {8,7,6,5,3}, {8,7,6,5,2}, {7,6,5,4,3,2,1}.  I would like to try to win the fewest number of castles yielding at least 28 points and including a castle that fewer warlords would desire if possible so I can win it with a light deployment and concentrate in the others.  From the above, it appears that a 4-castle group of {10,9,8,1} satisfies that, so those are my targets and I have concentrated the soldiers in the higher values castles as desired."
7,0,0,0,0,0,0,31,31,31,Well i was in the armed forces for about 27 years soooooo i think i know what I'm talking about pfffff
7,0,0,0,0,0,0,23,30,40,"There are a total of 55 victory points available, so 28 are needed to win each war. Winning is not necessarily about getting the most victory points -- it's about getting to 28 victory points as often as possible. Thus I dumped almost of my troops in the 8,9, and 10 victory point castles, since winning those three is a total of 27 victory points. Unfortunately, I needed one more victory point, so I put 7 in the 1 victory point castle, hoping that it would be virtually ignored by most people. If one were to distribute troops to castles proportional to their victory points, only (1*(100/55))= 1.818 (which rounds to 2) would be sent there, so I hoped 7 would be enough to take care of that. "
6,12,9,15,15,0,0,21,21,1,Picked favorite numbers.
6,8,11,14,16,18,21,2,2,2,Concentrate on the smaller ones.
6,8,11,11,16,21,21,2,2,2,Focus on the mid-valued castles
6,8,10,14,18,20,24,0,0,0,"win all 7 and lower, sum = 28, higher than 8+9+10."
6,8,10,12,14,24,26,0,0,0,Guess from the bottom assuming most will picking from the top
6,8,9,16,18,21,22,0,0,0,
6,7,9,12,16,21,29,0,0,0,Triage - concentrate forces to get minimum points to win. Abandoned castles worth most points in hopes opponents would concentrate their forces there and I sneakily win with the lesser valued ones.
6,7,8,10,10,21,38,0,0,0,"There's two basic  strategies: quantity(1-7) and quality(7-10). In either case, the 7-point castle is the most important one. I spelled out here a quantity strategy. To do so, I applied a Benford's law curve with the highest value on 7. Why Benford's? No reason, I just felt that a curve like that was a good representation of the quantity strategy."
6,7,8,9,10,13,14,15,18,0,"Concede the big prize, deploy those available soldiers to hopefully win the rest!"
6,7,8,9,10,11,12,13,14,10,Worth plus 5 except for the 10 point castle
6,7,8,9,10,10,11,12,13,14,Jdnd
6,6,10,12,14,15,16,17,2,2,Focus on a large group of middle value targets.
6,6,8,15,20,15,10,8,6,6,Concentrate in the middle
6,6,7,11,16,21,26,3,3,1,"Since the high value castles I'm intending to fight somewhere else. By ignoring the place where (I hope) most players are spending their resources, I hope I have the forces to win across the board on 1 through 7. Overspending slightly on the low numbers to counter strategies which try to spend high on one or two low numbers to pick up an edge.  Oh, and playing 6's and 1's  to come in just over anyone sending forces in round numbers."
6,6,7,8,10,25,35,1,1,1,The ancient chariot race story
6,6,6,32,32,7,11,0,0,0,Win more towers (with lower points each) so that total points compensate for losing highest point towers. Towers 1-7 have 28 of 55 points. Towers 1-5 have 15 of 28 total points among towers 1-7.
6,6,6,11,20,21,21,3,3,3,Let people fight for the big ones. 
6,6,6,6,6,7,15,16,16,16,"This deployment is what I think has the highest number of troops that need to be correctly to defeat it, with 56 out of the 100. Additionally, although two other deployments also have that minimum (one troop from 8->5, and from 6->7), this has the fewest possible ways of reaching that number, with two (as opposed to four for the 8->5 and six for 6->7). This is the maximin for the problem, so that's why I'm choosing this for my deployment.The minimum deployment to beat this is 6 to either castle 4 or 5, 16 to castle 7, and 17 to castles 9 and 10, which gets 2+7+9+10=28 or 2.5+7+9+10=28.5"
6,2,2,15,19,23,30,1,1,1,"Only need 23 to win. Everyone will go for 8-10, so I will go strong for 4,5,6,7 and #1 to get my 23."
6,1,8,12,10,1,30,30,1,1,"attempt to win the minimum number of points concentrating on lower values that should be less competitive, leaving 1 troop to pick up any undefended castles"
6,1,1,1,1,1,1,21,21,46,Because the optimal strategy should be to win with the fewest castles
6,0,0,0,0,0,0,26,27,41,
5,15,15,15,15,15,20,0,0,0,"I figured that if I won the bottom 7 castles, the total points (28) would outweigh the top three opportunities for points from Castles 8-10 (27). However, knowing the slim difference, I thought that breaking up the 100 soldiers to each Castle 1-7 would be the best strategy, knowing that if my opponent won Castles 8-10 they couldn't take any other Castle or else I would lose. "
5,12,17,13,13,11,13,5,4,7,"monte carlo simulation of 100,000 placements."
5,10,20,10,5,5,20,10,5,10,Expecting to crush people who put 0 a lot or overdo #10
5,10,10,15,15,20,25,0,0,0,"Assuming most people will try to take at least one of the high-value castles, I send disproportionately high numbers to the lower value castles in an attempt to sweep all 7, and win the war 28-27"
5,9,15,14,16,16,17,0,0,8,Winning all the castles from 1 through 7 gives you a victory no matter if you win or lose the remaining three castles. So using that I weighed my army heavily on the lower portion figuring most people's gut instinct would be to distribute their troops with powers relative to the VP for a castle. I gambled on people giving up on the lower castles so taking those for free points and putting a good number of troops in the middle range where I expected the most resistance to the strategy.
5,9,12,14,16,19,22,1,1,1,"I need to win 28 points- there is no prize for winning all the points. So- rather than go after Castle 9/10 which will be heavily contested, I'll aim for capturing 1 through 7 to earn 28 points. I shouldn't completely neglect the higher castles- if they're undefended I might as well capture them (because they must've stationed their troops elsewhere!)"
