Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
2,2,2,7,11,14,17,17,15,13,"Designed a strategy that would beat both the average strategies from the last 2 battle royales, without winning any castle with a high excess of troops."
1,1,9,9,1,15,2,2,29,31,"Mostly guessing. 6, 9, and 10 seems like an efficient way to get close to 28, and hardly anyone's going to put lots of troops to both 3 and 4."
3,3,11,11,4,4,19,20,21,4,"The past winners placed 2-3 troops at each of their worst bases, by placing 4 I could acquire those bases at a lower marginal cost of entry. I wanted to try and take 5 bases total, and wanted to make sure that each of those 5 bases had more than 10 so that I could beat out the average person who just runs 10's across the board. I avoided the 10 spot because I think the average person will overplace value on that and overallocate their troops there."
1,0,1,2,2,2,23,23,23,23,People seem to try to get clever by guessing which castles others will give up on or go all-in for. Maybe being not-clever and just going for the high-value ones counters that?
1,1,2,11,3,26,2,27,26,1,"I choose to ignore castle 10 since it will be often stormed by a great number of troops. I think castle 8 is more strategic unless a lot of people applied the same strategy as me. Round numbers (or numbers ending in 5) are never a good bet since a lot of people will most likely put that number and you'll find yourself tied, so one upping those is to me a good strategy"
5,1,0,0,0,0,0,32,31,31,"I anticipate a backlash against the deployment of troops to the highest castles given the data from the last war. Because of this, committing roughly a third of my troops to each of the three largest castles should overwhelm the majority of opponents. 8 has historically been one of the most sought after castles, likely being used to deny narrow strategies like mine a victory, so i will fortify it with an extra troop. 

Additionally, if i win 8/9/10, only one other point is necessary, and the first castle has been historically poorly defended. I send my final troop to the second castle, because someone who has committed more than 5 troops to the first is probably less likely to have fortified the second."
3,3,6,13,15,17,4,15,15,9,Sort of a smooth mound shape but I pulled back on #7 to boost the tails
1,1,1,15,16,13,3,1,21,28,Guesses.
2,4,8,12,3,19,2,6,12,32,Just wanted to beat the best of the last two battles...
2,4,5,7,9,11,13,15,16,18,"It was based on relative value. Castle 10 has 18% of the total points (55) so they get 18 troops, 9 has 16% of the total points so they get 16 troops, and so on. "
3,3,3,6,6,25,25,27,1,1,
2,3,5,7,12,17,20,25,5,4,Sounded good to me
1,4,4,5,30,5,7,7,7,30,"I put the last 2 set of winners in an excel spreadsheet.  I set it up with functions so I could see which battles I won and who won the war.  I noticed the main strategies focused on: 
a) 10, 9, 5, 4
b) 8, 7, 5, 4, 3, 2
c) 8, 7, 6, 5, 4, 2
I decided to make sure my strategy would defeat each of the past top 5 players.  I found a few combinations that worked and noticed that they had something in common:
brake the cores of the main strategies, but don't give up all the others in the process.
For some reason, 5 and 4 seem to be the most popular choices, so it seemed essential to steal one of these.  I chose 5 because it's worth more points.
The 2nd part is trickier, because now half the players go for 9 and 10, and the other half go for 8 and 7.  I decided to be bold in 10, dedicating far more troops than almost any of the other players would. Then, put enough of the remaining troops spread across the other three options.  This is to increase the odds of winning at least 2 of three.  
The remaining troops are placed among the last numbers to get victories against people neglecting them.  "
2,3,4,0,6,15,10,26,34,0,Clustered to win as many points against last time's winners.
1,3,3,4,4,7,8,13,20,37,Roughly exponential increase for each next castle
1,1,8,10,16,16,22,24,1,1,
1,1,1,1,1,1,19,22,25,28,Proportionally allocated to the top four based on point values
1,1,2,12,3,18,4,24,5,30,"Go strong to get to the 28 point win count from castles 10, 8, 6, and 4, and scatter other forces to avoid losing other high value castles to just 1 or 2 soldiers. Given that strategy, allocate soldiers in proportion to the castles' value. Specifically, targeted castles get 3x their value in numbers of soldiers while the remaining castles get half, rounded up. Given 100 soldiers, the specific numbers just sort of shook out that way.

Round 1 winners went strong for upper-middle and low numbers to get to 28 -- something like 8,7,5,4,3,1. In response, round 2 winners went strong specifically for 10, 9, 5, and 4. I'm countering those while still focusing on my primary strategy: try hard to get my primary targets to get to 28 points, while giving myself a chance on the other castles if I happen to lose one or two of my primary targets. Running against the previous 10 finalists I'd finish 9-1, and the one loss is 28-27, so mine may be a popular winning strategy as a counter to those, just as the leaders in previous iterations of the game used similar strategies to each other.

------

I wonder if you could provide the average score for the previous winners, and other people who might have had a higher average result, but won fewer duels. "
2,17,9,19,17,3,4,16,15,1,Random numbers between 1 and 19
1,1,1,2,3,26,30,30,3,3,Highest value avoiding copy cats and those who will put everything on 10 and 9
1,1,2,2,2,16,16,30,3,27,Not too sure.
1,0,0,2,21,22,3,24,27,0,"Key is to get to 28. Wanted to stack as few castles as possible to increase probability of winning those. Left 7, 4, and 3 as contingency plans in case someone was doing the same."
3,5,4,4,12,12,26,26,4,4,Overvalue the undervalued
1,1,1,1,11,12,15,17,19,22,"I assumed that a reasonably common strategy would be trying to spread the troops proportional to the castle scores (so, basically scaling up from a 55 point triangular spread). The idea here is to cede 10 points every game to build a more top-heavy spread to specifically counter those players and some variations on that theme."
1,4,0,0,0,0,27,0,34,34,
2,2,2,5,9,11,11,11,11,36,trying to win the higher castles without leaving any empty and pick off the 10 on each strategy
1,2,6,3,23,18,1,23,21,1,Targeting slightly less attractive targets than last rounds winner
21,18,15,12,12,10,9,6,0,0,"I made three simplifying assumptions about my opponents' strategies: first, they want to hold as few castles as possible to get over the victory threshold; second, they understand that it is a waste to have more than the threshold of victory points needed; third, they ascribe the same strategic value to each of those castles, as their strategy fails without any one of them. This means that my average opponent will aim to hold four castles, worth 28 victory points and will deploy 25 troops to each. 

There are (by my very quick, admittedly) count, 9 unique strategic combinations of four castles that get to the victory threshold. I assume that my opponents are indifferent about which one they choose and arrive at whichever one they wish to play randomly.

I use the frequency with which a castle worth a given number of victory points appears in one of the 9 unique four-castle strategies to generate the probability that my average opponent, within my simplifying assumptions, would place troops at that castle, and subsequently, how many soldiers (on average) I expect to be stationed at that castle. 

I would then simply distribute my 100 soldiers so I had marginally more at each castle than my opponent. Noting the inherent risk of this strategy (every battle should be a draw if my opponents play as I do, or as I expect them to give or take a trembling hand or two), I (rather randomly) decide that the castles worth 1 or 2 victory points are of low strategic value, given how infrequently they are included in 4-castle strategy and redistribute the six troops I would have placed there in the purer form of my strategy to the castles worth 10, 9, 8, 7, 6 and 5 VPs. 

Hooah!"
1,1,1,9,11,14,17,18,15,13,My goal was to build a strategy that beat the average of both of the previous two rounds of raiding.
5,5,6,19,23,7,7,19,4,5,I just picked a strategy that would beat the top 5 in the most recent battle and also the top 5 in the first battle
1,1,5,5,5,15,15,20,30,1,Defeat in detail
4,8,9,11,3,2,5,2,27,29,Trying to get undervalued castles for cheap while leaving highly contested ones on the board
1,1,1,11,16,21,21,26,1,1,I tried to win just enough castles to get a majority of points by focusing on winning the predicted least competitive castles by one person. I guessed that most people will use multiples of 5 more often than other values and made all my troop counts 1 more than a multiple of 5.
2,3,4,12,1,24,4,26,2,22,"Pretty random, some psychology"
1,2,2,2,6,9,18,18,24,18,We know nothing.
1,1,1,3,12,17,5,27,3,30,We're in the Endgame now.
2,2,2,2,10,10,28,12,30,2,"Somewhat randomly. Generally speaking, either try to win or don't. Not a lot of in between."
1,2,3,4,5,6,7,8,9,55,Tried to guarantee 10 and get what I could with the rest
12,12,12,12,12,12,12,0,0,1,Maximising castle wins
5,10,15,10,22,22,-10,2,2,2,
3,1,2,1,3,3,16,19,26,26,"Go with non-derivatives, sacrifice 5's and 6's for 7's and 8's. In the words of Brienne of Tarth, ""Don't go where your enemy leads you."""
3,6,7,8,2,13,15,1,33,12,It's what I submitted last time. I did a bunch of simulations two years ago but I'm not doing any more work today for this glorified rock-paper-scissors match.
2,5,10,1,1,16,3,31,27,4,Random to avoid overthinking the problem
1,1,1,27,27,1,1,1,20,20,Achieving the required points while committing to the fewest possible castles to ensure that those who committed troops elsewhere would not be able to achieve the required amount of points.
1,0,1,17,20,1,2,23,32,3,saw the best ones from the last 1 and combinated.
4,4,10,14,15,14,15,16,4,4,"4 each seems like it will win 9+10 pretty frequently based on past distributions.  Then, big numbers at 8,7,6,5 all will lose to even bigger ones of course, but will do well against people who followed either of the strategies of the past two winners - big numbers on 7/8 or on 4/5 - and hopefully win enough of the castle 3 in addition to take the battle.  "
2,2,5,10,14,15,20,20,10,2,"devalued the highest due to probability someone would pick those, and the lowest due to lower value.  Centralized in the middle, hoping to win the majority of 4-8.  Put at least 2 in all categories so if any are using a similar strategy but ""giving up"" certain castles I will win those, and used 2 instead of one to try and outsmart any with the same strategy using 1 soldier."
