Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
6,4,13,10,12,14,5,11,15,10,"This troop deployment was quasi-random with a slight bias towards low-value castles and a bigger bias towards high-value castles, mostly ignoring medium-value castles, since those will probably be hotly contested."
0,2,9,12,15,2,2,2,27,27,An adaptation of the previous winner's strategy.
7,8,10,13,14,3,7,20,7,11,Totally random distribution
4,5,7,11,15,18,24,4,6,6,"You only need 28 points to win, so I know that 1-7 equals 28 and I went for it."
2,2,9,2,7,6,27,19,10,16,geddylee1717@yahoo.com
0,4,12,19,25,4,5,6,8,17,https://github.com/norvig/pytudes/blob/master/Riddler%20Battle%20Royale.ipynb
2,2,5,8,13,17,27,3,12,11,"win a decent amount of 9 and 10 because everyone will lowball them based on the data, forfeit 8 and try to win 4-7 at a decent clip"
7,2,4,20,23,4,2,12,12,14,"Ideally, I will win castles 10, 9, 8, and 1, giving me 27 points. Especially for 10 and 9, a majority of people put less than 10, and those who put more usually put 20 or more troops there. To defend against someone gaining the 9 or the 8, I have put many troops on the 4 and 5 castles to gain 9 points back. In addition, I have scattered a few troops on the rest of the towers in the hopes that some people put no (or very few) troops there."
5,5,10,10,5,5,5,25,5,25,Need 28 points to win the battle. So I go aggressive on small numbers (1-4) and super aggressive on 8 and 10. 1+2+3+4+8+10 = 28. Left 5 each for 5-7 and 9 for in case of a steal.
7,10,13,15,18,8,5,8,8,8,"I first redistributed to beat the original distribution, but assumed everyone else would do that. So I redistributed again to beat that distribution."
0,6,8,6,18,13,3,34,6,6,"Going for close wins and major losses. Hoping to win 7-9 and 3&4. Will lose to opponents who used more than placeholders anywhere, but hopefully get lots of wins in the two groups that can help reach 28."
0,8,11,15,4,25,4,4,6,23,"I programmed a solver in Python to find optimal solutions for a given field by evaluating all nearest neighbors, then stepping in the best direction until no step improves the strategy, i.e. gives it a better win-loss% for the given field. In the case of 10 castles, there are 81 nearest neighbors, which can be found by adding a single troop to one castle while subtracting one from another. This strategy finds locally optimal solutions (not better than any neighbor), but by re-starting the solver from different random entries, one can be relatively certain (~95%) of having found the global optima after around 100 random starts. I used this to find all locally optimal solutions greater than the 90th-percentile entry in the original field. Since some of those entries are very close to each other (but greater than one step obviously), I filtered those for only the top solutions more than 5 steps apart to avoid repeating similar strategies. This left me with 365 locally optimal entries, which I combined with the top 10% of entries from round 1 for a theoretical round 2 field. My submission is the globally optimal solution for this ""round 2"" field. Fingers crossed!"
0,0,1,13,2,4,30,31,13,6,"Based on how many folks de-emphasized going after Castles 9 and 10 last time, I figure there's a minor market inefficiency there, and increased my deployments. Others no doubt noticed the same thing, so I didn't go overboard; might be enough to steal them in a few showdowns, but without putting all my eggs in those baskets. As before, the majority of my efforts go towards Castles 7 and 8, with an additional over-deployment for Castle 4. The rest are essentially punted (I gave myself a chance to steal or split on 5 and 6, just in case). Generally speaking, I feel like this gives me a chance to steal either 9 or 10 in some battles, with 7 and 8 going to me in almost all. Making sure I can take #4 is all I need to reach 28 points if I do manage to catch 3 of the top 4. It'll come down how others adjust to the realization that 9 and 10 are ripe for the pickin's based on last time around, and if they choose to put even more of their resources into the top 2 castles. If they do, then I could be in trouble."
6,6,4,11,13,13,5,19,10,13,I chose numbers that were slightly larger than the key clusters shown in the prior results.  I generally bumped my troops up one or two from those clusters (anticipating that others might use this same strategy).
3,6,8,4,13,12,17,12,8,17,Science! And maths! With data! And computers!
0,1,6,10,15,18,2,2,23,23,"Looked for holes and inflections in prior troop deployment data.  Decided to commit at least a couple to almost all castles (except 1), to pick up cheap points, if opponent goes 0 on some."
1,4,9,16,25,16,9,6,4,10,"i counted up by perfect squares, then down to 7, then used the rest.  nothing brilliant bro."
7,0,0,0,0,0,0,31,31,31,"It's a simple all or nothing assault. The goal is to directly seize the 28 points needed to win. The 10, 9, 8, and 1 castles do just this. Contesting any other fortress distracts from this goal. The strategy is designed to overwhelm balanced assaults on the various castles."
7,0,0,0,0,0,0,31,31,31,"The total number of points is 55, so a player needs more than 27.5 points to win. From  there, I decided to minimize the number of castles that must be conquered (although that strategy runs contrary to what the previous winner did) in order to maximize the number of troops that can be sent to each one.
Using the previous contest's distribution, I (not very rigorously) determined that I would only send 7 troops to Castle 1. The resulting occurrence of sending 31 troops to each remaining castle was a happy accident (although, I wanted to divide them up as evenly as possible; if I lose one castle, I almost definitely lose, so in a sense they should all be weighted equally. However, the opponent might choose to send troops based more strictly on the proportion of points that each castle offers, in which case I would have to re-evaluate my divisions)."
7,0,0,0,0,0,0,31,31,31,Win all my castles with troops.
7,0,0,0,0,0,0,31,31,31,Win the fewest number of castles needed by loading them up with troops.
0,5,7,9,12,22,3,32,4,6,"This has the best record against the original batch, plus a smaller batch that all have the best record against all the aforementioned deployments, plus a smaller batch that all have the best record against all the aforementioned deployments, etc."
1,2,14,13,13,14,4,4,4,31,"This approach aims to win with castles 10, 6, 5, 4, and 3. I'm hoping people will either avoid castle 10 or try to win it cheaply, and give less support to castles 3-6."
4,5,4,16,11,16,16,16,6,6,Above 50% on previous plans
4,6,8,11,11,12,13,6,14,15,"Simple, balanced strategy, trying to beat players who attack the middle hard and sacrifice too much at the top and bottom."
13,9,5,16,14,4,9,5,14,11,Because you asked me to.
1,3,8,12,16,5,21,2,27,5,"DAW: Too many people cared about 8 last time. I'm aiming at a 9-7-5-4-3 combo most of the time, with some hedged soldiers at 10 and 6."
3,6,6,7,13,13,12,8,16,16,Higher point castles get more guys.  Go a few over the even 10's because that was the pattern last time
6,4,6,6,0,12,0,32,22,12,I banged my head on the keyboard until something added up to 100
0,0,0,6,6,8,32,8,32,8,Modify from one of the best sample
4,4,4,18,16,14,14,12,8,6,Trying to get the mid scores + probably 1 of the higher ones
1,4,9,16,11,11,8,13,5,22,Compared to previous winning distribution graph
3,3,4,18,24,24,6,6,6,6,Angery reacts only. Shoutout to UC Berkeley memes for edgey teens!
1,5,10,1,15,25,1,1,30,11,"Just kind of threw some troops at it,  no big crazy strategy"
2,3,3,16,11,6,16,16,16,11,"I avoided placing troops on multiples of 5 and aimed to create a strong 9,8,7,4 core to get the 28 points to win.  I left troops in 10 and 5 to try and cover up any losses in the main core."
6,0,0,0,0,0,0,31,31,32,This is sparta
6,0,0,0,0,0,0,31,31,32,Only need a few victories.
1,3,3,5,7,3,28,10,31,9,Trying to break the 'top 3/4 castles' approach while claiming some cheap ones down the order
0,5,7,9,18,16,3,31,6,5,Simulated annealing using total wins against prior entries as objective function
5,5,7,9,12,21,27,2,5,7,"I just did a ""natural selection"" process on random walks beginning with randomly chosen top-50 (in terms of wins) strategies and taking smallish (1-3 troops shifted at a time) steps. I also did a few more walks of the winning-est strategy from the first competition. This one does the best among those (including the newly generated 'good' models)"
2,4,8,11,16,2,27,4,21,5,I thought it might perform well?
2,5,6,10,13,7,10,11,18,18,"Created a strategy to beat Round 1 Median values, then assumed that would be most popular selection this Round and chose strategy to beat that."
0,0,15,15,15,4,15,1,15,20,"At 55 total possible points, my goal was to get to >27.5. I chose the 3/4/5/7/9-point castles as my route, and allotted enough points to each that I could reasonably expect to win most matchups. Then it was about maximizing the scenarios where I didn't win those five. Castles #1 and 2 are only useful if I win two of my ""unlikely to win"" castles. For example, winning both would make up for losing 3, or winning 1 and 6 would make up for losing 7. So I abandoned them and put a few extra in 6, thinking that winning this one would make up for losing either 3, 4 or 5. Without doing more complicated math, I'm assuming my odds of winning castle #6 with 4 points are greater than winning any two castle with only 1 or 2 points in them, which is why I left castles #1 and 2 with 0 points. I ended up putting more than initially expected into castle #10, but it's a useful safety net against losing any of the castles below it in VPs, or even combinations of two like 7/3 or 5/4. I should probably re-jigger the safe, ""base 10-ish"" totals on most of my castles, which at 15 and 20 for many seem liable to be slightly outbid by savvy 538 puzzlers. But I'm at work and this is already a long paragraph. Cheers!"
