question_id,start_date,end_date,pollster_id,pollster,sponsors,sample_size,population,methodology,url,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
112803,2019-11-03,2019-11-05,568,YouGov,Economist,1190,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Joe Sestak,13,22,3,10,9,13
112807,2019-11-03,2019-11-05,568,YouGov,Economist,1192,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Tom Steyer,24,31,7,17,11,20
112815,2019-11-03,2019-11-05,568,YouGov,Economist,1193,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Marianne Williamson,19,36,5,14,18,18
112819,2019-11-03,2019-11-05,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Andrew Yang,34,35,9,25,16,19
112811,2019-11-03,2019-11-05,568,YouGov,Economist,1192,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Elizabeth Warren,46,45,27,19,9,36
112799,2019-11-03,2019-11-05,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Bernard Sanders,45,49,23,22,13,36
112759,2019-11-03,2019-11-05,568,YouGov,Economist,1190,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Joseph R. Biden Jr.,44,50,21,23,15,35
114754,2019-11-03,2019-11-05,568,YouGov,Economist,1190,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,Donald Trump,44,55,35,9,7,48
112829,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Kamala D. Harris,27,46,8,19,13,33
112830,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Pete Buttigieg,27,34,9,18,13,21
112828,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Elizabeth Warren,42,44,20,22,9,35
112826,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Joseph R. Biden Jr.,43,50,18,25,17,33
114674,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Donald Trump,44,54,34,10,4,50
114679,2019-11-01,2019-11-03,1189,Morning Consult,,1983,rv,Online,https://morningconsult.com/wp-content/uploads/2019/11/191104_crosstabs_POLITICO_RVs_v2_JB.pdf,Donald Trump,40,55,,,,
112827,2019-10-30,2019-11-03,320,Monmouth University,,835,rv,Live Phone,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/,Bernard Sanders,41,54,20,21,14,40
112559,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Bernard Sanders,48,41,19,29,16,25
112562,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Beto O'Rourke,29,38,7,22,15,23
112563,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Pete Buttigieg,31,30,8,23,14,16
112564,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Kamala D. Harris,33,42,10,23,17,26
112561,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Joseph R. Biden Jr.,48,42,16,32,17,25
112560,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Elizabeth Warren,39,43,14,25,14,29
114656,2019-10-29,2019-10-31,1508,Harris Poll,Harvard,1810,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf,Donald Trump,41,54,24,17,11,43
112451,2019-10-27,2019-10-29,568,YouGov,Economist,1265,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Michael F. Bennet,16,24,5,11,11,13
112459,2019-10-27,2019-10-29,568,YouGov,Economist,1269,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Cory A. Booker,36,42,12,24,12,30
112463,2019-10-27,2019-10-29,568,YouGov,Economist,1267,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Steve Bullock,15,23,4,11,11,12
112467,2019-10-27,2019-10-29,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Pete Buttigieg,38,38,16,22,11,27
112471,2019-10-27,2019-10-29,568,YouGov,Economist,1269,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Julián Castro,30,41,9,21,13,28
112475,2019-10-27,2019-10-29,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,John K. Delaney,15,28,3,12,13,15
112479,2019-10-27,2019-10-29,568,YouGov,Economist,1266,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Tulsi Gabbard,26,40,6,20,20,20
112483,2019-10-27,2019-10-29,568,YouGov,Economist,1268,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Kamala D. Harris,37,47,13,24,11,36
112487,2019-10-27,2019-10-29,568,YouGov,Economist,1264,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Amy Klobuchar,29,38,9,20,17,21
112491,2019-10-27,2019-10-29,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Wayne Messam,7,21,2,5,9,12
112495,2019-10-27,2019-10-29,568,YouGov,Economist,1267,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Beto O'Rourke,34,45,11,23,11,34
112503,2019-10-27,2019-10-29,568,YouGov,Economist,1266,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Joe Sestak,10,22,2,8,9,13
112507,2019-10-27,2019-10-29,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Tom Steyer,19,34,6,13,13,21
112515,2019-10-27,2019-10-29,568,YouGov,Economist,1264,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Marianne Williamson,16,39,3,13,19,20
112519,2019-10-27,2019-10-29,568,YouGov,Economist,1267,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Andrew Yang,33,36,9,24,16,20
112511,2019-10-27,2019-10-29,568,YouGov,Economist,1268,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Elizabeth Warren,44,46,26,18,10,36
112499,2019-10-27,2019-10-29,568,YouGov,Economist,1264,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Bernard Sanders,44,49,23,21,12,37
112455,2019-10-27,2019-10-29,568,YouGov,Economist,1267,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Joseph R. Biden Jr.,44,48,20,24,15,33
114755,2019-10-27,2019-10-29,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,Donald Trump,45,54,33,12,5,49
114680,2019-10-25,2019-10-28,1189,Morning Consult,Politico,1997,rv,Online,https://morningconsult.com/wp-content/uploads/2019/10/191058_crosstabs_POLITICO_RVs_v2_JB.pdf,Donald Trump,42,54,,,,
114746,2019-10-23,2019-10-26,458,Suffolk University,USA Today,1000,rv,Live Phone,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/11_1_2019_tables_pdftxt.pdf?la=en&hash=9E454C4D5C31678534179256BF08A2CDEDD0599F,Donald Trump,44,52,,,,
111347,2019-10-20,2019-10-22,568,YouGov,Economist,1200,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Michael F. Bennet,16,24,3,13,9,15
111355,2019-10-20,2019-10-22,568,YouGov,Economist,1202,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Cory A. Booker,36,42,12,24,9,33
111359,2019-10-20,2019-10-22,568,YouGov,Economist,1200,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Steve Bullock,12,24,3,9,10,14
111363,2019-10-20,2019-10-22,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Pete Buttigieg,36,39,17,19,12,27
111367,2019-10-20,2019-10-22,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Julián Castro,30,42,7,23,13,29
111371,2019-10-20,2019-10-22,568,YouGov,Economist,1198,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,John K. Delaney,15,28,3,12,11,17
111375,2019-10-20,2019-10-22,568,YouGov,Economist,1201,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Tulsi Gabbard,27,39,7,20,18,21
111379,2019-10-20,2019-10-22,568,YouGov,Economist,1200,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Kamala D. Harris,35,47,13,22,10,37
111383,2019-10-20,2019-10-22,568,YouGov,Economist,1201,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Amy Klobuchar,29,38,9,20,15,23
111387,2019-10-20,2019-10-22,568,YouGov,Economist,1198,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Wayne Messam,6,18,1,5,7,11
111391,2019-10-20,2019-10-22,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Beto O'Rourke,34,46,10,24,10,36
111395,2019-10-20,2019-10-22,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Tim Ryan,17,33,3,14,16,17
111403,2019-10-20,2019-10-22,568,YouGov,Economist,1201,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Joe Sestak,8,23,2,6,9,14
111407,2019-10-20,2019-10-22,568,YouGov,Economist,1200,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Tom Steyer,20,33,5,15,11,22
111415,2019-10-20,2019-10-22,568,YouGov,Economist,1202,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Marianne Williamson,14,40,3,11,19,21
111419,2019-10-20,2019-10-22,568,YouGov,Economist,1201,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Andrew Yang,31,38,8,23,16,22
111411,2019-10-20,2019-10-22,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Elizabeth Warren,44,45,25,19,7,38
111399,2019-10-20,2019-10-22,568,YouGov,Economist,1201,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Bernard Sanders,42,49,22,20,12,37
114756,2019-10-20,2019-10-22,568,YouGov,Economist,1198,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Donald Trump,43,55,32,11,5,50
111351,2019-10-20,2019-10-22,568,YouGov,Economist,1203,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,Joseph R. Biden Jr.,42,51,20,22,16,35
114681,2019-10-18,2019-10-21,1189,Morning Consult,Politico,1989,rv,Online,https://morningconsult.com/wp-content/uploads/2019/10/191040_crosstabs_POLITICO_RVs_v2_JB.pdf,Donald Trump,41,55,,,,
111184,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Pete Buttigieg,31,25,,,,
111188,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Amy Klobuchar,23,21,,,,
111192,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Cory A. Booker,32,29,,,,
111176,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Bernard Sanders,49,47,,,,
111172,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Joseph R. Biden Jr.,47,45,,,,
111180,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/10/22/rel12b.-.2020.pdf,Elizabeth Warren,40,43,,,,
114740,2019-10-17,2019-10-20,1361,CNN/SSRS,CNN,892,rv,Live Phone,"http://cdn.cnn.com/cnn/2019/images/10/21/rel12a.-.trump,.impeachment.pdf",Donald Trump,44,56,,,,
112298,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Pete Buttigieg,32,27,13,19,11,16
112301,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Kamala D. Harris,35,36,12,23,12,24
112310,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Cory A. Booker,31,32,10,21,12,20
112313,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Beto O'Rourke,30,36,10,20,13,23
112316,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Andrew Yang,28,26,8,20,12,14
112319,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Amy Klobuchar,25,28,9,16,12,16
112322,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Tom Steyer,19,24,5,14,10,14
112325,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Julián Castro,25,32,7,18,13,19
112328,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Tulsi Gabbard,21,24,7,14,12,12
112304,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Bernard Sanders,45,42,20,25,15,27
112307,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Elizabeth Warren,40,39,19,21,13,26
112295,2019-10-17,2019-10-18,1416,HarrisX,ScottRasmussen.com,1002,rv,Online,https://scottrasmussen.com/crosstabs-oct-17-18-19/,Joseph R. Biden Jr.,47,42,20,27,16,26
111822,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Pete Buttigieg,31,29,11,20,12,17
111825,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Kamala D. Harris,32,37,12,20,11,26
111834,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Cory A. Booker,30,31,9,21,12,19
111837,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Beto O'Rourke,31,33,11,20,11,22
111840,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Andrew Yang,29,26,8,21,11,15
111843,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Amy Klobuchar,24,27,7,17,12,15
111846,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Tom Steyer,22,23,8,14,8,15
111849,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Julián Castro,26,33,7,19,14,19
111852,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Tulsi Gabbard,20,27,6,14,13,14
111828,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Bernard Sanders,46,42,22,24,14,28
111819,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Joseph R. Biden Jr.,48,40,23,25,14,26
111831,2019-10-16,2019-10-17,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-oct-16-17-19/,Elizabeth Warren,39,40,16,23,11,29
104618,2019-10-13,2019-10-15,568,YouGov,Economist,1131,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Elizabeth Warren,48,43,27,21,7,36
104554,2019-10-13,2019-10-15,568,YouGov,Economist,1126,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Michael F. Bennet,20,25,5,15,11,14
104562,2019-10-13,2019-10-15,568,YouGov,Economist,1132,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Cory A. Booker,37,44,11,26,13,31
104566,2019-10-13,2019-10-15,568,YouGov,Economist,1127,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Steve Bullock,17,25,5,12,11,14
104570,2019-10-13,2019-10-15,568,YouGov,Economist,1124,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Pete Buttigieg,39,37,18,21,11,26
104574,2019-10-13,2019-10-15,568,YouGov,Economist,1128,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Julián Castro,32,42,8,24,14,28
104578,2019-10-13,2019-10-15,568,YouGov,Economist,1128,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,John K. Delaney,18,30,4,14,14,16
104582,2019-10-13,2019-10-15,568,YouGov,Economist,1132,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Tulsi Gabbard,28,38,8,20,20,18
104586,2019-10-13,2019-10-15,568,YouGov,Economist,1131,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Kamala D. Harris,41,46,14,27,11,35
104590,2019-10-13,2019-10-15,568,YouGov,Economist,1130,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Amy Klobuchar,33,37,10,23,14,23
104594,2019-10-13,2019-10-15,568,YouGov,Economist,1127,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Wayne Messam,11,20,3,8,8,12
104598,2019-10-13,2019-10-15,568,YouGov,Economist,1132,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Beto O'Rourke,38,46,10,28,13,33
104602,2019-10-13,2019-10-15,568,YouGov,Economist,1128,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Tim Ryan,21,31,5,16,15,16
104610,2019-10-13,2019-10-15,568,YouGov,Economist,1131,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Joe Sestak,14,24,4,10,11,13
104614,2019-10-13,2019-10-15,568,YouGov,Economist,1129,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Tom Steyer,22,33,7,15,12,21
104622,2019-10-13,2019-10-15,568,YouGov,Economist,1127,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Marianne Williamson,20,41,5,15,20,21
104626,2019-10-13,2019-10-15,568,YouGov,Economist,1130,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Andrew Yang,36,36,9,27,16,20
104606,2019-10-13,2019-10-15,568,YouGov,Economist,1134,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Bernard Sanders,46,48,21,25,12,36
104558,2019-10-13,2019-10-15,568,YouGov,Economist,1129,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,Joseph R. Biden Jr.,47,48,22,25,15,33
