cycle,branch,race,forecastdate,version,Democrat_WinProbability,Republican_WinProbability,category,Democrat_Won,Republican_Won,uncalled
2018,House,PA-8,11/6/18,lite,.97163999,.02836,Solid D,1,0,0
2018,House,PA-9,11/6/18,lite,.03472,.96528,Safe R,0,1,0
2018,House,RI-1,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,RI-2,11/6/18,lite,.99948001,.00052,Solid D,1,0,0
2018,House,SC-1,11/6/18,lite,.20036,.79964,Likely R,1,0,0
2018,House,SC-2,11/6/18,lite,.0211,.97890002,Safe R,0,1,0
2018,House,SC-3,11/6/18,lite,.00083999999,.99915999,Safe R,0,1,0
2018,House,SC-4,11/6/18,lite,.0221,.97790003,Safe R,0,1,0
2018,House,SC-5,11/6/18,lite,.02592,.97408003,Safe R,0,1,0
2018,House,SC-6,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,SC-7,11/6/18,lite,.02778,.97222,Safe R,0,1,0
2018,House,SD-1,11/6/18,lite,.0147,.9853,Safe R,0,1,0
2018,House,TN-1,11/6/18,lite,.000039999999,.99996001,Safe R,0,1,0
2018,House,TN-2,11/6/18,lite,.0038000001,.99620003,Safe R,0,1,0
2018,House,TN-3,11/6/18,lite,.0011399999,.99886,Safe R,0,1,0
2018,House,TN-4,11/6/18,lite,.00060000003,.99940002,Safe R,0,1,0
2018,House,TN-5,11/6/18,lite,.99892002,.00108,Solid D,1,0,0
2018,House,TN-6,11/6/18,lite,.00039999999,.99959999,Safe R,0,1,0
2018,House,TN-7,11/6/18,lite,.00346,.99654001,Safe R,0,1,0
2018,House,TN-8,11/6/18,lite,.00069999998,.9993,Safe R,0,1,0
2018,House,TN-9,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,TX-1,11/6/18,lite,.000079999998,.99992001,Safe R,0,1,0
2018,House,TX-10,11/6/18,lite,.14304,.85696,Likely R,0,1,0
2018,House,TX-11,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,TX-12,11/6/18,lite,.0014,.99860001,Safe R,0,1,0
2018,House,TX-13,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,TX-14,11/6/18,lite,.00728,.99272001,Safe R,0,1,0
2018,House,TX-15,11/6/18,lite,.9939,.0060999999,Solid D,1,0,0
2018,House,TX-16,11/6/18,lite,.99900001,.001,Solid D,1,0,0
2018,House,TX-17,11/6/18,lite,.02142,.97858,Safe R,0,1,0
2018,House,TX-18,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,TX-19,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,TX-2,11/6/18,lite,.21998,.78002,Likely R,0,1,0
2018,House,TX-20,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-21,11/6/18,lite,.22504,.77495998,Likely R,0,1,0
2018,House,TX-22,11/6/18,lite,.026699999,.97329998,Safe R,0,1,0
2018,House,TX-23,11/6/18,lite,.040380001,.95962,Safe R,0,1,0
2018,House,TX-24,11/6/18,lite,.039560001,.96043998,Safe R,0,1,0
2018,House,TX-25,11/6/18,lite,.01794,.98206002,Safe R,0,1,0
2018,House,TX-26,11/6/18,lite,.00152,.99848002,Safe R,0,1,0
2018,House,TX-27,11/6/18,lite,.0037199999,.99628001,Safe R,0,1,0
2018,House,TX-28,11/6/18,lite,.99992001,.000079999998,Solid D,1,0,0
2018,House,TX-29,11/6/18,lite,.99927998,.00072000001,Solid D,1,0,0
2018,House,TX-3,11/6/18,lite,.068839997,.93115997,Likely R,0,1,0
2018,House,TX-30,11/6/18,lite,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-31,11/6/18,lite,.02788,.97211999,Safe R,0,1,0
2018,House,TX-32,11/6/18,lite,.64223999,.35776001,Lean D,1,0,0
2018,House,TX-33,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,TX-34,11/6/18,lite,.99754,.0024600001,Solid D,1,0,0
2018,House,TX-35,11/6/18,lite,.99970001,.00030000001,Solid D,1,0,0
2018,House,TX-36,11/6/18,lite,.000019999999,.99997997,Safe R,0,1,0
2018,House,TX-4,11/6/18,lite,.000099999997,.99989998,Safe R,0,1,0
2018,House,TX-5,11/6/18,lite,.0066200001,.99338001,Safe R,0,1,0
2018,House,TX-6,11/6/18,lite,.15821999,.84178001,Likely R,0,1,0
2018,House,TX-7,11/6/18,lite,.40952,.59048003,Tossup (Tilt R),1,0,0
2018,House,TX-8,11/6/18,lite,0,1,Safe R,0,1,0
2018,House,TX-9,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,UT-1,11/6/18,lite,.0040199999,.99598002,Safe R,0,1,0
2018,House,UT-2,11/6/18,lite,.02782,.97218001,Safe R,0,1,0
2018,House,UT-3,11/6/18,lite,.00416,.99584001,Safe R,0,1,0
2018,House,UT-4,11/6/18,lite,.62738001,.37261999,Lean D,1,0,0
2018,House,VA-1,11/6/18,lite,.076899998,.92309999,Likely R,0,1,0
2018,House,VA-10,11/6/18,lite,.86180001,.1382,Likely D,1,0,0
2018,House,VA-11,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,VA-2,11/6/18,lite,.29412001,.70587999,Lean R,1,0,0
2018,House,VA-3,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,VA-4,11/6/18,lite,.99956,.00044,Solid D,1,0,0
2018,House,VA-5,11/6/18,lite,.51447999,.48552001,Tossup (Tilt D),0,1,0
2018,House,VA-6,11/6/18,lite,.046780001,.95322001,Safe R,0,1,0
2018,House,VA-7,11/6/18,lite,.44330001,.55669999,Tossup (Tilt R),1,0,0
2018,House,VA-8,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,VA-9,11/6/18,lite,.032559998,.96744001,Safe R,0,1,0
2018,House,VT-1,11/6/18,lite,.99996001,.000039999999,Solid D,1,0,0
2018,House,WA-1,11/6/18,lite,.99892002,.00108,Solid D,1,0,0
2018,House,WA-10,11/6/18,lite,.99732,.0026799999,Solid D,1,0,0
2018,House,WA-2,11/6/18,lite,.99989998,.000099999997,Solid D,1,0,0
2018,House,WA-3,11/6/18,lite,.24428,.75572002,Likely R,0,1,0
2018,House,WA-4,11/6/18,lite,.0068600001,.99313998,Safe R,0,1,0
2018,House,WA-5,11/6/18,lite,.17194,.82805997,Likely R,0,1,0
2018,House,WA-6,11/6/18,lite,.99817997,.00182,Solid D,1,0,0
2018,House,WA-7,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,WA-8,11/6/18,lite,.52323997,.47676,Tossup (Tilt D),1,0,0
2018,House,WA-9,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,WI-1,11/6/18,lite,.42886001,.57113999,Tossup (Tilt R),0,1,0
2018,House,WI-2,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,WI-3,11/6/18,lite,.98360002,.0164,Solid D,1,0,0
2018,House,WI-4,11/6/18,lite,1,0,Solid D,1,0,0
2018,House,WI-5,11/6/18,lite,.02118,.97882003,Safe R,0,1,0
2018,House,WI-6,11/6/18,lite,.022399999,.97759998,Safe R,0,1,0
2018,House,WI-7,11/6/18,lite,.06182,.93818003,Likely R,0,1,0
2018,House,WI-8,11/6/18,lite,.085340001,.91465998,Likely R,0,1,0
2018,House,WV-1,11/6/18,lite,.0069200001,.99308002,Safe R,0,1,0
2018,House,WV-2,11/6/18,lite,.1152,.88480002,Likely R,0,1,0
2018,House,WV-3,11/6/18,lite,.27965999,.72034001,Lean R,0,1,0
2018,House,WY-1,11/6/18,lite,.00134,.99866003,Safe R,0,1,0
2018,Senate,AZ-S1,11/6/18,lite,.62996,.37004,Lean D,1,0,0
2018,Senate,CA-S1,11/6/18,lite,1,0,Solid D,1,0,0
2018,Senate,CT-S1,11/6/18,lite,.99773997,.00226,Solid D,1,0,0
2018,Senate,DE-S1,11/6/18,lite,.99356002,.0064400001,Solid D,1,0,0
2018,Senate,FL-S1,11/6/18,lite,.72166002,.27834001,Lean D,0,1,0
2018,Senate,HI-S1,11/6/18,lite,.99978,.00022,Solid D,1,0,0
2018,Senate,IN-S1,11/6/18,lite,.70990002,.29010001,Lean D,0,1,0
2018,Senate,MA-S1,11/6/18,lite,.99739999,.0026,Solid D,1,0,0
2018,Senate,MD-S1,11/6/18,lite,.99910003,.00089999998,Solid D,1,0,0
2018,Senate,ME-S1,11/6/18,lite,.98128003,.018719999,Solid D,1,0,0
2018,Senate,MI-S1,11/6/18,lite,.96968001,.03032,Solid D,1,0,0
2018,Senate,MN-S1,11/6/18,lite,.99754,.0024600001,Solid D,1,0,0
2018,Senate,MN-S2,11/6/18,lite,.91071999,.089280002,Likely D,1,0,0
2018,Senate,MO-S1,11/6/18,lite,.53486001,.46514001,Tossup (Tilt D),0,1,0
2018,Senate,MS-S1,11/6/18,lite,.03492,.96508002,Safe R,0,1,0
2018,Senate,MS-S2,11/6/18,lite,.31646001,.68353999,Lean R,0,1,0
2018,Senate,MT-S1,11/6/18,lite,.71366,.28634,Lean D,1,0,0
2018,Senate,ND-S1,11/6/18,lite,.10812,.89186001,Likely R,0,1,0
2018,Senate,NE-S1,11/6/18,lite,.058200002,.9418,Likely R,0,1,0
2018,Senate,NJ-S1,11/6/18,lite,.94191998,.058079999,Likely D,1,0,0
2018,Senate,NM-S1,11/6/18,lite,.99541998,.0045799999,Solid D,1,0,0
2018,Senate,NV-S1,11/6/18,lite,.56772,.43228,Tossup (Tilt D),1,0,0
2018,Senate,NY-S1,11/6/18,lite,.99934,.00066000002,Solid D,1,0,0
2018,Senate,OH-S1,11/6/18,lite,.97571999,.02428,Solid D,1,0,0
2018,Senate,PA-S1,11/6/18,lite,.97109997,.028899999,Solid D,1,0,0
2018,Senate,RI-S1,11/6/18,lite,.99449998,.0055,Solid D,1,0,0
2018,Senate,TN-S1,11/6/18,lite,.20452,.79548001,Likely R,0,1,0
2018,Senate,TX-S1,11/6/18,lite,.18762,.81238002,Likely R,0,1,0
2018,Senate,UT-S1,11/6/18,lite,.0086000003,.9914,Safe R,0,1,0
2018,Senate,VA-S1,11/6/18,lite,.97394001,.02606,Solid D,1,0,0
2018,Senate,VT-S1,11/6/18,lite,.99985999,.00014,Solid D,1,0,0
2018,Senate,WA-S1,11/6/18,lite,.97430003,.025699999,Solid D,1,0,0
2018,Senate,WI-S1,11/6/18,lite,.97846001,.021539999,Solid D,1,0,0
2018,Senate,WV-S1,11/6/18,lite,.85758001,.14241999,Likely D,1,0,0
2018,Senate,WY-S1,11/6/18,lite,.00156,.99844003,Safe R,0,1,0
