name,url,date,wins
Cristian Bejarano,http://boxrec.com/boxer/36470,2005-03-11,12
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-03-18,6
Bettina Csabi,http://boxrec.com/boxer/69995,2005-03-19,23
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-04-01,14
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-04-08,27
JD Chapman,http://boxrec.com/boxer/152786,2005-04-15,13
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-05-07,6
Joe Calzaghe,http://boxrec.com/boxer/5364,2005-05-07,39
Bettina Csabi,http://boxrec.com/boxer/69995,2005-05-07,24
Edwin Valero,http://boxrec.com/boxer/122183,2005-05-21,13
JD Chapman,http://boxrec.com/boxer/152786,2005-05-27,14
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-05-27,21
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-06-03,28
Laila Ali,http://boxrec.com/boxer/14260,2005-06-11,21
Bobby Aucoin,http://boxrec.com/boxer/145917,2005-06-17,14
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-06-17,7
JD Chapman,http://boxrec.com/boxer/152786,2005-06-18,15
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-06-25,34
Edwin Valero,http://boxrec.com/boxer/122183,2005-07-01,14
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-07-09,7
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-07-25,24
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-07-29,8
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-07-29,1
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2005-08-12,29
Edwin Valero,http://boxrec.com/boxer/122183,2005-08-13,15
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-08-31,25
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2005-09-09,9
Joe Calzaghe,http://boxrec.com/boxer/5364,2005-09-10,40
Bettina Csabi,http://boxrec.com/boxer/69995,2005-09-10,25
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-09-17,8
JD Chapman,http://boxrec.com/boxer/152786,2005-09-24,16
Edwin Valero,http://boxrec.com/boxer/122183,2005-09-25,16
Gabula Vabaza,http://boxrec.com/boxer/36527,2005-09-30,22
Ronson Frank,http://boxrec.com/boxer/333372,2005-10-07,1
JD Chapman,http://boxrec.com/boxer/152786,2005-10-22,17
Natascha Ragosina,http://boxrec.com/boxer/262676,2005-10-29,9
Lakhin Vasansit,http://boxrec.com/boxer/6318,2005-10-31,26
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-11-04,2
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2005-11-19,35
Bobby Aucoin,http://boxrec.com/boxer/145917,2005-11-26,15
JD Chapman,http://boxrec.com/boxer/152786,2005-11-26,18
Briamah Kamoko,http://boxrec.com/boxer/90061,2005-12-03,15
Edwin Valero,http://boxrec.com/boxer/122183,2005-12-05,17
Eddie White,http://boxrec.com/boxer/41391,2005-12-10,19
Bettina Csabi,http://boxrec.com/boxer/69995,2005-12-10,26
JD Chapman,http://boxrec.com/boxer/152786,2005-12-15,19
Laila Ali,http://boxrec.com/boxer/14260,2005-12-17,22
Dmitry Pirog,http://boxrec.com/boxer/325260,2005-12-23,3
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-01-14,10
Lakhin Vasansit,http://boxrec.com/boxer/6318,2006-01-27,27
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-02-04,16
Ronson Frank,http://boxrec.com/boxer/333372,2006-02-17,2
Edwin Valero,http://boxrec.com/boxer/122183,2006-02-25,18
JD Chapman,http://boxrec.com/boxer/152786,2006-02-25,20
Joe Calzaghe,http://boxrec.com/boxer/5364,2006-03-04,41
JD Chapman,http://boxrec.com/boxer/152786,2006-03-18,21
Edwin Valero,http://boxrec.com/boxer/122183,2006-03-25,19
Gabula Vabaza,http://boxrec.com/boxer/36527,2006-03-31,23
Joe Mesi,http://boxrec.com/boxer/16554,2006-04-01,30
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2006-04-08,36
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-04-15,11
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-04-16,4
Bettina Csabi,http://boxrec.com/boxer/69995,2006-04-22,27
JD Chapman,http://boxrec.com/boxer/152786,2006-04-26,22
Ronson Frank,http://boxrec.com/boxer/333372,2006-04-28,3
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2006-04-28,30
JD Chapman,http://boxrec.com/boxer/152786,2006-05-24,23
Briamah Kamoko,http://boxrec.com/boxer/90061,2006-05-26,16
Ronson Frank,http://boxrec.com/boxer/333372,2006-06-02,4
Bettina Csabi,http://boxrec.com/boxer/69995,2006-06-03,28
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-06-17,17
Joe Mesi,http://boxrec.com/boxer/16554,2006-06-23,31
JD Chapman,http://boxrec.com/boxer/152786,2006-07-21,24
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-07-27,5
Matt Kitterman,http://boxrec.com/boxer/36573,2006-07-28,16
Ronson Frank,http://boxrec.com/boxer/333372,2006-07-29,5
Edwin Valero,http://boxrec.com/boxer/122183,2006-08-05,20
Bobby Aucoin,http://boxrec.com/boxer/145917,2006-08-12,18
Joe Mesi,http://boxrec.com/boxer/16554,2006-08-12,32
Joe Mesi,http://boxrec.com/boxer/16554,2006-09-15,33
JD Chapman,http://boxrec.com/boxer/152786,2006-09-23,25
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-09-23,1
Joe Calzaghe,http://boxrec.com/boxer/5364,2006-10-14,42
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-10-25,6
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2006-11-04,37
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-11-04,2
Laila Ali,http://boxrec.com/boxer/14260,2006-11-11,23
Natascha Ragosina,http://boxrec.com/boxer/262676,2006-11-18,12
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-11-18,3
Ronson Frank,http://boxrec.com/boxer/333372,2006-11-28,6
Dmitry Pirog,http://boxrec.com/boxer/325260,2006-12-10,7
Alexander Frenkel,http://boxrec.com/boxer/372190,2006-12-16,4
Edwin Valero,http://boxrec.com/boxer/122183,2007-01-03,21
Laila Ali,http://boxrec.com/boxer/14260,2007-02-03,24
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-02-17,13
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-02-17,5
Joe Mesi,http://boxrec.com/boxer/16554,2007-02-22,34
Ronson Frank,http://boxrec.com/boxer/333372,2007-02-22,7
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-03-03,13
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-03-03,6
Harry Simon,http://boxrec.com/boxer/5625,2007-03-03,24
Ronson Frank,http://boxrec.com/boxer/333372,2007-03-22,8
Briamah Kamoko,http://boxrec.com/boxer/90061,2007-03-23,17
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-03-24,8
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-03-24,7
Joe Calzaghe,http://boxrec.com/boxer/5364,2007-04-07,43
JD Chapman,http://boxrec.com/boxer/152786,2007-04-14,26
Joe Mesi,http://boxrec.com/boxer/16554,2007-04-14,35
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-04-14,8
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2007-04-27,31
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-04-28,14
Edwin Valero,http://boxrec.com/boxer/122183,2007-05-03,22
Marcos Geraldo Jr,http://boxrec.com/boxer/209463,2007-05-04,10
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2007-05-05,38
Bobby Aucoin,http://boxrec.com/boxer/145917,2007-05-12,19
Matt Kitterman,http://boxrec.com/boxer/36573,2007-05-18,17
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-05-25,14
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-05-26,9
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-06-02,9
Briamah Kamoko,http://boxrec.com/boxer/90061,2007-06-02,18
JD Chapman,http://boxrec.com/boxer/152786,2007-06-23,27
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-06-23,10
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-07-21,11
Jesse Lubash,http://boxrec.com/boxer/397911,2007-07-21,1
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-08-18,12
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-09-08,15
Jesse Lubash,http://boxrec.com/boxer/397911,2007-09-22,2
Cristian Bejarano,http://boxrec.com/boxer/36470,2007-09-29,15
Alexander Frenkel,http://boxrec.com/boxer/372190,2007-09-29,13
Joe Mesi,http://boxrec.com/boxer/16554,2007-10-12,36
Dmitry Pirog,http://boxrec.com/boxer/325260,2007-10-25,10
JD Chapman,http://boxrec.com/boxer/152786,2007-11-03,28
Joe Calzaghe,http://boxrec.com/boxer/5364,2007-11-03,44
Ronson Frank,http://boxrec.com/boxer/333372,2007-11-16,9
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2007-12-08,39
Edwin Valero,http://boxrec.com/boxer/122183,2007-12-15,23
Natascha Ragosina,http://boxrec.com/boxer/262676,2007-12-15,16
Ronson Frank,http://boxrec.com/boxer/333372,2007-12-15,10
Jesse Lubash,http://boxrec.com/boxer/397911,2008-02-01,3
JD Chapman,http://boxrec.com/boxer/152786,2008-02-08,29
Alexander Frenkel,http://boxrec.com/boxer/372190,2008-02-16,14
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-03-15,17
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-03-15,3
Jesse Lubash,http://boxrec.com/boxer/397911,2008-03-22,4
Jesse Lubash,http://boxrec.com/boxer/397911,2008-04-05,5
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-04-12,11
Joe Calzaghe,http://boxrec.com/boxer/5364,2008-04-19,45
Ronson Frank,http://boxrec.com/boxer/333372,2008-04-25,11
Alexander Frenkel,http://boxrec.com/boxer/372190,2008-05-17,15
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-06-06,4
Edwin Valero,http://boxrec.com/boxer/122183,2008-06-12,24
Jesse Lubash,http://boxrec.com/boxer/397911,2008-06-14,6
Jesse Lubash,http://boxrec.com/boxer/397911,2008-06-28,7
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-07-11,18
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-07-19,12
Ronson Frank,http://boxrec.com/boxer/333372,2008-08-01,12
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-09-13,5
Jesse Lubash,http://boxrec.com/boxer/397911,2008-10-18,8
Joe Calzaghe,http://boxrec.com/boxer/5364,2008-11-08,46
Natascha Ragosina,http://boxrec.com/boxer/262676,2008-11-28,19
Shawn Estrada,http://boxrec.com/boxer/474207,2008-11-29,1
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2008-12-05,6
Dmitry Pirog,http://boxrec.com/boxer/325260,2008-12-06,13
Tyson Fury,http://boxrec.com/boxer/479205,2008-12-06,1
Shawn Estrada,http://boxrec.com/boxer/474207,2008-12-13,2
Tyson Fury,http://boxrec.com/boxer/479205,2009-01-17,2
Jesse Lubash,http://boxrec.com/boxer/397911,2009-01-24,9
Gabor Veto,http://boxrec.com/boxer/470239,2009-02-21,1
Jesse Lubash,http://boxrec.com/boxer/397911,2009-02-27,10
Tyson Fury,http://boxrec.com/boxer/479205,2009-02-28,3
Tyson Fury,http://boxrec.com/boxer/479205,2009-03-14,4
Gabor Veto,http://boxrec.com/boxer/470239,2009-03-15,2
Ronson Frank,http://boxrec.com/boxer/333372,2009-03-20,13
Gabor Veto,http://boxrec.com/boxer/470239,2009-03-21,3
Shawn Estrada,http://boxrec.com/boxer/474207,2009-03-27,3
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-03-28,20
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-04-03,7
Edwin Valero,http://boxrec.com/boxer/122183,2009-04-04,25
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-04-04,16
Shawn Estrada,http://boxrec.com/boxer/474207,2009-04-11,4
Tyson Fury,http://boxrec.com/boxer/479205,2009-04-11,5
Shawn Estrada,http://boxrec.com/boxer/474207,2009-04-23,5
Jesse Lubash,http://boxrec.com/boxer/397911,2009-05-02,11
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-02,4
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-05-09,17
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-09,5
Gabor Veto,http://boxrec.com/boxer/470239,2009-05-16,6
Shawn Estrada,http://boxrec.com/boxer/474207,2009-05-16,6
Tyson Fury,http://boxrec.com/boxer/479205,2009-05-23,6
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-05-30,8
George Foreman,http://boxrec.com/boxer/498261,2009-06-06,1
Dmitry Pirog,http://boxrec.com/boxer/325260,2009-06-26,14
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-06-27,18
Gabor Veto,http://boxrec.com/boxer/470239,2009-06-27,7
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-07-03,21
Gabor Veto,http://boxrec.com/boxer/470239,2009-07-04,8
Tyson Fury,http://boxrec.com/boxer/479205,2009-07-18,7
Bobby Aucoin,http://boxrec.com/boxer/145917,2009-07-24,20
Gabor Veto,http://boxrec.com/boxer/470239,2009-07-25,9
George Foreman,http://boxrec.com/boxer/498261,2009-07-31,2
Gabor Veto,http://boxrec.com/boxer/470239,2009-09-04,10
Tyson Fury,http://boxrec.com/boxer/479205,2009-09-11,8
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-09-12,19
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2009-09-19,40
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-09-19,20
Tyson Fury,http://boxrec.com/boxer/479205,2009-09-26,9
George Foreman,http://boxrec.com/boxer/498261,2009-09-26,3
Jesse Lubash,http://boxrec.com/boxer/397911,2009-09-30,12
Jesse Lubash,http://boxrec.com/boxer/397911,2009-10-31,13
Alexander Frenkel,http://boxrec.com/boxer/372190,2009-11-07,21
Gabor Veto,http://boxrec.com/boxer/470239,2009-11-14,11
George Foreman,http://boxrec.com/boxer/498261,2009-11-14,4
Gabor Veto,http://boxrec.com/boxer/470239,2009-11-28,12
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2009-12-04,9
Gabor Veto,http://boxrec.com/boxer/470239,2009-12-12,13
Edwin Valero,http://boxrec.com/boxer/122183,2009-12-19,26
Natascha Ragosina,http://boxrec.com/boxer/262676,2009-12-19,22
George Foreman,http://boxrec.com/boxer/498261,2010-01-09,5
Edwin Valero,http://boxrec.com/boxer/122183,2010-02-06,27
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-02-06,15
Briamah Kamoko,http://boxrec.com/boxer/90061,2010-02-06,19
Harry Simon,http://boxrec.com/boxer/5625,2010-02-20,25
Gabor Veto,http://boxrec.com/boxer/470239,2010-02-28,14
Tyson Fury,http://boxrec.com/boxer/479205,2010-03-05,10
Ronson Frank,http://boxrec.com/boxer/333372,2010-03-12,14
Alexander Frenkel,http://boxrec.com/boxer/372190,2010-03-13,22
George Foreman,http://boxrec.com/boxer/498261,2010-03-25,6
Gabor Veto,http://boxrec.com/boxer/470239,2010-03-27,15
Ronson Frank,http://boxrec.com/boxer/333372,2010-04-02,15
George Foreman,http://boxrec.com/boxer/498261,2010-04-03,7
Gabor Veto,http://boxrec.com/boxer/470239,2010-04-17,16
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-04-27,16
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2010-05-01,41
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-05-08,1
Gabor Veto,http://boxrec.com/boxer/470239,2010-05-22,17
Gabor Veto,http://boxrec.com/boxer/470239,2010-05-29,18
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-05,2
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-11,3
Julio Cesar Matthews,http://boxrec.com/boxer/357135,2010-06-13,10
Tyson Fury,http://boxrec.com/boxer/479205,2010-06-25,11
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-06-27,4
George Foreman,http://boxrec.com/boxer/498261,2010-07-13,8
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-07-16,5
Shawn Estrada,http://boxrec.com/boxer/474207,2010-07-23,7
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-07-24,6
Dmitry Pirog,http://boxrec.com/boxer/325260,2010-07-31,17
Briamah Kamoko,http://boxrec.com/boxer/90061,2010-07-31,20
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-07,7
George Foreman,http://boxrec.com/boxer/498261,2010-08-11,9
Shawn Estrada,http://boxrec.com/boxer/474207,2010-08-13,8
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-14,8
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-08-26,9
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-05,10
Tyson Fury,http://boxrec.com/boxer/479205,2010-09-10,12
Gabor Veto,http://boxrec.com/boxer/470239,2010-09-11,19
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-15,11
Alexander Frenkel,http://boxrec.com/boxer/372190,2010-09-18,23
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-09-25,12
George Foreman,http://boxrec.com/boxer/498261,2010-10-01,10
Gabor Veto,http://boxrec.com/boxer/470239,2010-10-02,20
Shawn Estrada,http://boxrec.com/boxer/474207,2010-10-07,9
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-10-09,13
Gabor Veto,http://boxrec.com/boxer/470239,2010-10-23,21
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-10-23,14
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-11-02,15
Shawn Estrada,http://boxrec.com/boxer/474207,2010-11-08,10
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2010-11-26,16
Harry Simon,http://boxrec.com/boxer/5625,2010-12-04,26
Gabor Veto,http://boxrec.com/boxer/470239,2010-12-11,22
Jesse Lubash,http://boxrec.com/boxer/397911,2010-12-17,14
Tyson Fury,http://boxrec.com/boxer/479205,2010-12-18,13
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-01-15,17
Ronson Frank,http://boxrec.com/boxer/333372,2011-01-28,16
Shawn Estrada,http://boxrec.com/boxer/474207,2011-01-28,11
Briamah Kamoko,http://boxrec.com/boxer/90061,2011-01-29,21
Tyson Fury,http://boxrec.com/boxer/479205,2011-02-19,14
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-02-19,18
George Foreman,http://boxrec.com/boxer/498261,2011-02-25,11
Jesse Lubash,http://boxrec.com/boxer/397911,2011-03-19,15
Dmitry Pirog,http://boxrec.com/boxer/325260,2011-03-26,18
Gabor Veto,http://boxrec.com/boxer/470239,2011-03-26,23
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-03-26,19
George Foreman,http://boxrec.com/boxer/498261,2011-04-09,12
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-04-09,20
Gabor Veto,http://boxrec.com/boxer/470239,2011-04-16,24
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-05-07,21
Shawn Estrada,http://boxrec.com/boxer/474207,2011-05-14,12
Briamah Kamoko,http://boxrec.com/boxer/90061,2011-06-25,22
Gabor Veto,http://boxrec.com/boxer/470239,2011-07-02,25
Tyson Fury,http://boxrec.com/boxer/479205,2011-07-23,15
George Foreman,http://boxrec.com/boxer/498261,2011-07-30,13
Shawn Estrada,http://boxrec.com/boxer/474207,2011-08-13,13
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-08-20,22
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2011-09-17,42
Tyson Fury,http://boxrec.com/boxer/479205,2011-09-17,16
Dmitry Pirog,http://boxrec.com/boxer/325260,2011-09-25,19
Gabor Veto,http://boxrec.com/boxer/470239,2011-10-15,26
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-10-15,23
George Foreman,http://boxrec.com/boxer/498261,2011-10-27,14
Tyson Fury,http://boxrec.com/boxer/479205,2011-11-12,17
Gabor Veto,http://boxrec.com/boxer/470239,2011-11-19,27
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-11-26,24
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2011-12-28,25
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-01-29,26
George Foreman,http://boxrec.com/boxer/498261,2012-02-04,15
Shawn Estrada,http://boxrec.com/boxer/474207,2012-02-17,14
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-02-21,27
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2012-02-25,32
Briamah Kamoko,http://boxrec.com/boxer/90061,2012-02-25,23
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-03-31,28
Tyson Fury,http://boxrec.com/boxer/479205,2012-04-14,18
Gabor Veto,http://boxrec.com/boxer/470239,2012-04-21,28
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-04-29,29
Dmitry Pirog,http://boxrec.com/boxer/325260,2012-05-01,20
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2012-05-05,43
Jose Miguel Aguiniga,http://boxrec.com/boxer/46658,2012-05-26,33
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-05-27,30
Harry Simon,http://boxrec.com/boxer/5625,2012-06-23,27
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-06-28,31
Tyson Fury,http://boxrec.com/boxer/479205,2012-07-07,19
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-07-21,32
Shawn Estrada,http://boxrec.com/boxer/474207,2012-08-11,15
Tyson Fury,http://boxrec.com/boxer/479205,2012-12-01,20
Briamah Kamoko,http://boxrec.com/boxer/90061,2012-12-01,24
George Foreman,http://boxrec.com/boxer/498261,2012-12-06,16
Ed Brown,http://boxrec.com/boxer/634941,2012-12-14,1
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2012-12-22,33
Ronson Frank,http://boxrec.com/boxer/333372,2013-03-27,17
Briamah Kamoko,http://boxrec.com/boxer/90061,2013-03-28,25
Ed Brown,http://boxrec.com/boxer/634941,2013-04-13,2
Tyson Fury,http://boxrec.com/boxer/479205,2013-04-20,21
Briamah Kamoko,http://boxrec.com/boxer/90061,2013-05-03,26
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2013-05-04,44
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-06-09,34
Harry Simon,http://boxrec.com/boxer/5625,2013-06-29,28
Ed Brown,http://boxrec.com/boxer/634941,2013-07-26,3
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2013-09-14,45
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-09-22,35
Harry Simon,http://boxrec.com/boxer/5625,2013-09-28,29
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2013-11-09,36
Tyson Fury,http://boxrec.com/boxer/479205,2014-02-15,22
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2014-05-03,46
Briamah Kamoko,http://boxrec.com/boxer/90061,2014-05-15,27
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2014-07-26,37
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2014-08-09,38
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2014-09-13,47
Shawn Estrada,http://boxrec.com/boxer/474207,2014-11-20,16
Tyson Fury,http://boxrec.com/boxer/479205,2014-11-29,23
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2015-02-01,39
Tyson Fury,http://boxrec.com/boxer/479205,2015-02-28,24
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2015-05-02,48
Ed Brown,http://boxrec.com/boxer/634941,2015-05-16,4
Ed Brown,http://boxrec.com/boxer/634941,2015-06-13,5
Ed Brown,http://boxrec.com/boxer/634941,2015-06-27,6
Ed Brown,http://boxrec.com/boxer/634941,2015-07-11,7
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2015-07-17,40
Ed Brown,http://boxrec.com/boxer/634941,2015-08-08,8
Ed Brown,http://boxrec.com/boxer/634941,2015-08-15,9
Ed Brown,http://boxrec.com/boxer/634941,2015-08-22,10
Ed Brown,http://boxrec.com/boxer/634941,2015-09-05,11
Floyd Mayweather Jr,http://boxrec.com/boxer/352,2015-09-12,49
Ed Brown,http://boxrec.com/boxer/634941,2015-09-26,12
Ed Brown,http://boxrec.com/boxer/634941,2015-10-09,13
Briamah Kamoko,http://boxrec.com/boxer/90061,2015-11-06,28
Ed Brown,http://boxrec.com/boxer/634941,2015-11-12,14
Ed Brown,http://boxrec.com/boxer/634941,2015-11-25,15
Tyson Fury,http://boxrec.com/boxer/479205,2015-11-28,25
Ed Brown,http://boxrec.com/boxer/634941,2015-12-12,16
Briamah Kamoko,http://boxrec.com/boxer/90061,2015-12-26,29
Ed Brown,http://boxrec.com/boxer/634941,2016-03-04,17
William Fernando Souza Bezerra,http://boxrec.com/boxer/536325,2016-03-19,41
Harry Simon,http://boxrec.com/boxer/5625,2016-03-26,30
Gabor Veto,http://boxrec.com/boxer/470239,2016-05-14,29
Ed Brown,http://boxrec.com/boxer/634941,2016-07-30,18
Ed Brown,http://boxrec.com/boxer/634941,2016-09-30,19
Gabor Veto,http://boxrec.com/boxer/470239,2016-10-01,30
Ed Brown,http://boxrec.com/boxer/634941,2016-11-11,20
Favio Catalino Romero Vega,http://boxrec.com/boxer/106229,2016-12-03,24
Gabor Veto,http://boxrec.com/boxer/470239,2016-12-26,31
Young Mitchell,http://boxrec.com/boxer/68444,1885-06-22,1
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-07-25,1
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-11-19,2
Jack McAuliffe,http://boxrec.com/boxer/31483,1885-12-07,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-01-13,4
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-01-24,5
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-02-27,6
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-04-01,7
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-04-20,8
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-19,9
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-21,10
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-07-24,11
Jack McAuliffe,http://boxrec.com/boxer/31483,1886-10-29,12
Jack McAuliffe,http://boxrec.com/boxer/31483,1887-01-14,13
Young Mitchell,http://boxrec.com/boxer/68444,1887-03-14,2
Charley Kemmick,http://boxrec.com/boxer/267338,1888-03-25,1
Young Mitchell,http://boxrec.com/boxer/68444,1888-06-26,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-10-10,14
Charley Kemmick,http://boxrec.com/boxer/267338,1888-11-13,2
Charley Kemmick,http://boxrec.com/boxer/267338,1888-12-15,3
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-12-17,15
Charley Kemmick,http://boxrec.com/boxer/267338,1888-12-18,4
Jack McAuliffe,http://boxrec.com/boxer/31483,1888-12-26,16
Jack McAuliffe,http://boxrec.com/boxer/31483,1889-02-28,17
Charley Kemmick,http://boxrec.com/boxer/267338,1889-03-01,5
Charley Kemmick,http://boxrec.com/boxer/267338,1889-03-01,6
